variableMetadata	accession	description	uniprot_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2
P10852_4F2 cell-surface antigen.	sp|P10852|4F2_MOUSE	4F2 cell-surface antigen heavy chain  OS=Mus musculus (Mouse) GN=Slc3a2 PE=1 SV=1	P10852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P08071_Lactotransferrin	sp|P08071|TRFL_MOUSE	Lactotransferrin  OS=Mus musculus (Mouse) GN=Ltf PE=1 SV=4	P08071	0.087519135502383	0.8977076021872	0	-0.769581127145369	0.0991923576923214	0	0.13230766759186	0.820869567998894	0	-0.125434175320034	0.820328508390014	0	0.0265236012483633	0.558306859204991
P33434_72 kDa type IV collagena.	sp|P33434|MMP2_MOUSE	72 kDa type IV collagenase  OS=Mus musculus (Mouse) GN=Mmp2 PE=1 SV=1	P33434	0.49270354620208	0.448296759623705	0	0.156245623524846	0.701509602176911	0	-0.225664001881317	0.628047312899075	0	0.345346050932026	0.392387008502503	0	1.39195715126975	0.417163626994194
Q9Z0L8_Gamma-glutamyl hydrolase	sp|Q9Z0L8|GGH_MOUSE	Gamma-glutamyl hydrolase  OS=Mus musculus (Mouse) GN=Ggh PE=1 SV=2	Q9Z0L8	0.189365151819295	0.676760023732563	0	0.544045083483638	0.0678789874381539	0	0.352786585871826	0.386842167994493	0	0.565637624459221	0.0744970468032739	0	0.356739959497369	0.684303476289202
Q3U0B3_Dehydrogenase/reductase .	sp|Q3U0B3|DHR11_MOUSE	Dehydrogenase/reductase SDR family member 11  OS=Mus musculus (Mouse) GN=Dhrs11 PE=1 SV=1	Q3U0B3	NA	NA	NA	NA	NA	NA	0.107304360176229	0.758712204257887	0	0.162380466242912	0.577837552641294	0	NA	0.424546676983983
P04943_Ig kappa chain V-VI regi.	sp|P04943|KV6A9_MOUSE	Ig kappa chain V-VI region NQ6-8.3.1  OS=Mus musculus (Mouse) PE=2 SV=1	P04943	0.507708486210028	0.448296759623705	0	0.649534798969007	0.0829855328939887	0	0.294290910344895	0.478512500990882	0	0.162929000668157	0.706106371598579	0	0.949331715538782	0.811784136816657
O55234_Proteasome subunit beta .	sp|O55234|PSB5_MOUSE	Proteasome subunit beta type-5  OS=Mus musculus (Mouse) GN=Psmb5 PE=1 SV=3	O55234	0.477264669904795	0.455739093141537	0	0.942911873727564	0.0309228162017448	1	0.467140325187952	0.400282253568826	0	0.941436496657641	0.0225499950165829	1	0.754197517326395	0.841817330914138
Q7M747_Secretoglobin family 2B .	sp|Q7M747|S2B24_MOUSE	Secretoglobin family 2B member 24  OS=Mus musculus (Mouse) GN=Scgb2b24 PE=2 SV=1	Q7M747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P63001_Ras-related C3 botulinum.	sp|P63001|RAC1_MOUSE	Ras-related C3 botulinum toxin substrate 1  OS=Mus musculus (Mouse) GN=Rac1 PE=1 SV=1	P63001	NA	NA	NA	NA	NA	NA	0.273526333550027	0.669494582961579	0	0.027276610166215	0.988979656860711	0	NA	0.801716789333559
Q61598_Rab GDP dissociation inh.	sp|Q61598|GDIB_MOUSE	Rab GDP dissociation inhibitor beta  OS=Mus musculus (Mouse) GN=Gdi2 PE=1 SV=1	Q61598	0.308600224998369	0.626982427565386	0	0.625788385079133	0.138503866792614	0	0.0715193440821977	0.893769742192737	0	0.358437026088804	0.303953708203249	0	0.597333434307978	0.344760782133021
Q60696_Melanocyte protein PMEL	sp|Q60696|PMEL_MOUSE	Melanocyte protein PMEL  OS=Mus musculus (Mouse) GN=Pmel PE=1 SV=1	Q60696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P70349_Histidine triad nucleoti.	sp|P70349|HINT1_MOUSE	Histidine triad nucleotide-binding protein 1  OS=Mus musculus (Mouse) GN=Hint1 PE=1 SV=3	P70349	1.14076793214686	0.214530468312808	0	0.282943546511131	0.650803196373028	0	0.317149020156631	0.721728839084488	0	0.208155651803931	0.799712932437364	0	1.83759697531587	0.682417404095001
P59999_Actin-related protein 2/.	sp|P59999|ARPC4_MOUSE	Actin-related protein 2/3 complex subunit 4  OS=Mus musculus (Mouse) GN=Arpc4 PE=1 SV=3	P59999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9R1P3_Proteasome subunit beta .	sp|Q9R1P3|PSB2_MOUSE	Proteasome subunit beta type-2  OS=Mus musculus (Mouse) GN=Psmb2 PE=1 SV=1	Q9R1P3	0.615458435021992	0.453352565810961	0	0.133518795472952	0.820561133983941	0	-0.475374525464201	0.111955427523819	0	-0.0257735178355958	0.994109140646594	0	1.30113432491048	1.49857512434141
P34884_Macrophage migration inh.	sp|P34884|MIF_MOUSE	Macrophage migration inhibitory factor  OS=Mus musculus (Mouse) GN=Mif PE=1 SV=2	P34884	0.420138946147411	0.590600269443009	0	0.344646853901111	0.552078579658696	0	0.298673650210279	0.646933566595446	0	-0.449820986322568	0.424005259414341	0	0.666537860109216	0.440865315986009
O88998_Noelin	sp|O88998|NOE1_MOUSE	Noelin  OS=Mus musculus (Mouse) GN=Olfm1 PE=1 SV=1	O88998	0.147850952200578	0.455739093141537	0	0.0736928297972881	0.58903911442465	0	-0.0577557899049665	0.636135697252165	0	-0.0817813749335663	0.402142018410038	0	1.36393112901922	0.450154906199314
Q9JHJ8_ICOS ligand	sp|Q9JHJ8|ICOSL_MOUSE	ICOS ligand  OS=Mus musculus (Mouse) GN=Icoslg PE=1 SV=1	Q9JHJ8	-0.157814450706692	0.613794112799131	0	0.0383032531108647	0.878099421053463	0	-0.0117292032132319	0.950219105541385	0	0.00347225948130259	0.991527444893395	0	0.625371835441767	0.192913484133862
Q64442_Sorbitol dehydrogenase	sp|Q64442|DHSO_MOUSE	Sorbitol dehydrogenase  OS=Mus musculus (Mouse) GN=Sord PE=1 SV=3	Q64442	0.433815182896979	0.554664864926619	0	-0.428652029002116	0.394038097141323	0	0.554329426012917	0.33039313869584	0	-0.991904463207494	0.0431340052060723	1	1.13361947747945	1.21564941309379
Q9QZ39_Alpha-N-acetylgalactosam.	sp|Q9QZ39|SIA7A_MOUSE	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1  OS=Mus musculus (Mouse) GN=St6galnac1 PE=2 SV=2	Q9QZ39	2.62057864976068	1.31044416377483e-07	1	0.321789250705947	0.348035961621319	0	2.75146060151467	3.53023331139582e-08	1	0.725296140452595	0.0810740051902515	0	3.09123401598758	2.65274557793227
O88844_Isocitrate dehydrogenase.	sp|O88844|IDHC_MOUSE	Isocitrate dehydrogenase [NADP] cytoplasmic  OS=Mus musculus (Mouse) GN=Idh1 PE=1 SV=2	O88844	-0.241729967349954	0.533502378813109	0	0.0271690488784628	0.924076916061557	0	0.0677610098620569	0.825328396666704	0	0.276248053488583	0.223186440148657	0	1.30705016848517	0.0277937831861779
P11438_Lysosome-associated memb.	sp|P11438|LAMP1_MOUSE	Lysosome-associated membrane glycoprotein 1  OS=Mus musculus (Mouse) GN=Lamp1 PE=1 SV=2	P11438	0.0753482865406134	0.663883704020049	0	-0.189331582503051	0.104285631489338	0	-0.120627725449051	0.508981635206091	0	-0.160881997165134	0.291859005106687	0	0.648980181208082	0.792963196332138
Q9D154_Leukocyte elastase inhib.	sp|Q9D154|ILEUA_MOUSE	Leukocyte elastase inhibitor A  OS=Mus musculus (Mouse) GN=Serpinb1a PE=1 SV=1	Q9D154	0.104067350381662	0.66814491606654	0	0.0756955733240012	0.663402667530893	0	NA	NA	NA	NA	NA	NA	0.580905367458065	NA
Q9Z0M6_CD97 antigen	sp|Q9Z0M6|CD97_MOUSE	CD97 antigen  OS=Mus musculus (Mouse) GN=Cd97 PE=1 SV=2	Q9Z0M6	0.0513390263460103	0.940505884366681	0	0.570011802760245	0.141612281567107	0	0.173414393857676	0.780783443910821	0	0.618055223263578	0.157274714399868	0	0.02158611014876	0.19834334405032
Q9CR35_Chymotrypsinogen B	sp|Q9CR35|CTRB1_MOUSE	Chymotrypsinogen B  OS=Mus musculus (Mouse) GN=Ctrb1 PE=1 SV=1	Q9CR35	0.733749283654877	0.482818751375932	0	-0.0862254516186809	0.914850130316065	0	0.403287731235089	0.583103962727295	0	-0.861163208196491	0.181162952530435	0	1.17280285819329	0.647081796163403
Q8K558_Trem-like transcript 1 p.	sp|Q8K558|TRML1_MOUSE	Trem-like transcript 1 protein  OS=Mus musculus (Mouse) GN=Treml1 PE=1 SV=2	Q8K558	-0.0445299966566921	0.938764376826784	0	0.157350430221449	0.650803196373028	0	0.196435912623091	0.669494582961579	0	0.165799698516356	0.706106371598579	0	0.190852072931466	0.7168521114292
Q4KML4_Costars family protein A.	sp|Q4KML4|ABRAL_MOUSE	Costars family protein ABRACL  OS=Mus musculus (Mouse) GN=Abracl PE=1 SV=1	Q4KML4	-0.0319250748152555	0.940505884366681	0	0.164890960405042	0.579530630657938	0	0.283674535603705	0.409741314545371	0	0.0823527361152898	0.832098107088304	0	0.180274266203018	1.26816215251228
Q8QZR4_Out at first protein hom.	sp|Q8QZR4|OAF_MOUSE	Out at first protein homolog  OS=Mus musculus (Mouse) GN=Oaf PE=2 SV=1	Q8QZR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q2PZL6_Protocadherin Fat 4	sp|Q2PZL6|FAT4_MOUSE	Protocadherin Fat 4  OS=Mus musculus (Mouse) GN=Fat4 PE=1 SV=2	Q2PZL6	-0.289893912927493	0.49895709469587	0	-0.0098006315203456	0.980645815082478	0	-0.273359453728517	0.436317691755176	0	0.0121251301590846	0.95042217073	0	0.791965704153133	0.923702780133849
P28063_Proteasome subunit beta .	sp|P28063|PSB8_MOUSE	Proteasome subunit beta type-8  OS=Mus musculus (Mouse) GN=Psmb8 PE=1 SV=2	P28063	0.420965353625562	0.0361013633136675	1	0.22718449481647	0.100004399903189	0	NA	NA	NA	NA	NA	NA	2.19602201212274	NA
Q9JI02_Secretoglobin family 2B .	sp|Q9JI02|S2B20_MOUSE	Secretoglobin family 2B member 20  OS=Mus musculus (Mouse) GN=Scgb2b20 PE=2 SV=1	Q9JI02	0.430061008250192	0.448296759623705	0	-2.38455595137621	1.5578240080427e-07	1	-0.427196157802314	0.448173065174095	0	-2.6055427676133	7.4336019724938e-09	1	0.820082641337067	0.0558510599559166
Q1EHW4_Histone deacetylase comp.	sp|Q1EHW4|SAP25_MOUSE	Histone deacetylase complex subunit SAP25  OS=Mus musculus (Mouse) GN=Sap25 PE=1 SV=1	Q1EHW4	0.161765817053883	0.820790466584702	0	0.0819463175383817	0.883217104033849	0	0.144443816028073	0.820869567998894	0	0.0679264576492571	0.92263780015778	0	0.259328641523602	0.218220753320279
P05017_Insulin-like growth fact.	sp|P05017|IGF1_MOUSE	Insulin-like growth factor I  OS=Mus musculus (Mouse) GN=Igf1 PE=1 SV=2	P05017	0.261944383134406	0.692907324632071	0	0.691442645705326	0.112075791450905	0	0.232846527427771	0.700400365978291	0	0.297219824009783	0.566306841605829	0	0.131114712179317	0.307859943581442
Q8BHC0_Lymphatic vessel endothe.	sp|Q8BHC0|LYVE1_MOUSE	Lymphatic vessel endothelial hyaluronic acid receptor 1  OS=Mus musculus (Mouse) GN=Lyve1 PE=1 SV=1	Q8BHC0	NA	NA	NA	NA	NA	NA	-0.0201672460670679	0.825328396666704	0	0.619049071186971	0.000866926487623674	1	NA	0.419643396130119
P13541_Myosin-3	sp|P13541|MYH3_MOUSE	Myosin-3  OS=Mus musculus (Mouse) GN=Myh3 PE=2 SV=2	P13541	0.213056959335066	0.591751997975708	0	0.52381409957875	0.0555101246615568	0	0.44904526667931	0.228139413837604	0	0.308881168690789	0.367615957775813	0	0.621992837676648	1.27393322708311
P70665_Sialate O-acetylesterase	sp|P70665|SIAE_MOUSE	Sialate O-acetylesterase  OS=Mus musculus (Mouse) GN=Siae PE=1 SV=3	P70665	-0.0773879134180397	0.560646994108898	0	0.442834247006015	4.15834470604237e-05	1	0.0297648430637985	0.915936798371691	0	0.375250161907417	0.000171889631800552	1	0.672580303762203	0.201407982195202
Q9Z2L6_Multiple inositol polyph.	sp|Q9Z2L6|MINP1_MOUSE	Multiple inositol polyphosphate phosphatase 1  OS=Mus musculus (Mouse) GN=Minpp1 PE=1 SV=3	Q9Z2L6	-0.0080533904883886	0.968562736842884	0	-0.109132781821494	0.284550898487934	0	0.070861351441355	0.583103962727295	0	-0.0868552048862981	0.429822101947722	0	0.308455290437178	0.841922251944925
Q9D358_Low molecular weight pho.	sp|Q9D358|PPAC_MOUSE	Low molecular weight phosphotyrosine protein phosphatase  OS=Mus musculus (Mouse) GN=Acp1 PE=1 SV=3	Q9D358	0.360092311710424	0.455739093141537	0	0.768197067770739	0.0210493345995538	1	0.303365025815207	0.488191030632525	0	0.504633143631484	0.150208332713138	0	0.932124473835939	0.745043884189321
A2ASS6_Titin	sp|A2ASS6|TITIN_MOUSE	Titin  OS=Mus musculus (Mouse) GN=Ttn PE=1 SV=1	A2ASS6	-0.139988249794783	0.550049301846131	0	-0.313948183355574	0.0479539443765372	1	-0.17558777510607	0.426889038418704	0	-0.315876178117882	0.0671060806198431	0	0.72110772255021	0.522945867891415
Q8VHK1_Caskin-2	sp|Q8VHK1|CSKI2_MOUSE	Caskin-2  OS=Mus musculus (Mouse) GN=Caskin2 PE=1 SV=3	Q8VHK1	0.102619934003634	0.730935301824195	0	0.152436075555958	0.490604872825393	0	0.106203107574395	0.669494582961579	0	-0.206791472830886	0.35245515477291	0	0.8513930313212	0.690149872508649
P97371_Proteasome activator com.	sp|P97371|PSME1_MOUSE	Proteasome activator complex subunit 1  OS=Mus musculus (Mouse) GN=Psme1 PE=1 SV=2	P97371	0.0918481318877014	0.776649600702639	0	0.43594309245011	0.0516039877674895	0	NA	NA	NA	NA	NA	NA	0.531418808358766	NA
Q8CF98_Collectin-10	sp|Q8CF98|COL10_MOUSE	Collectin-10  OS=Mus musculus (Mouse) GN=Colec10 PE=2 SV=1	Q8CF98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17563_Methanethiol oxidase	sp|P17563|SBP1_MOUSE	Methanethiol oxidase  OS=Mus musculus (Mouse) GN=Selenbp1 PE=1 SV=2	P17563	0.238550891282717	0.626982427565386	0	0.588576514230393	0.0759913411018567	0	NA	NA	NA	NA	NA	NA	0.680571850192458	NA
Q8CGK3_Lon protease homolog, mi.	sp|Q8CGK3|LONM_MOUSE	Lon protease homolog, mitochondrial  OS=Mus musculus (Mouse) GN=Lonp1 PE=1 SV=2	Q8CGK3	-0.14611634944821	0.940505884366681	0	0.546946433032556	0.65406954102094	0	-0.280496322781289	0.825328396666704	0	0.607604179926511	0.645038041087455	0	0.272893381458896	0.497862895724508
B2RUP2_Protein unc-13 homolog D	sp|B2RUP2|UN13D_MOUSE	Protein unc-13 homolog D  OS=Mus musculus (Mouse) GN=Unc13d PE=1 SV=2	B2RUP2	-0.750683578941629	0.310163475115979	0	0.360207826281815	0.419200617131312	0	-0.173478076711934	0.669494582961579	0	-0.102100551482479	0.794519168359658	0	1.41978553784204	0.54512002059583
P97504_Cytoplasmic tyrosine-pro.	sp|P97504|BMX_MOUSE	Cytoplasmic tyrosine-protein kinase BMX  OS=Mus musculus (Mouse) GN=Bmx PE=2 SV=1	P97504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9R0Q7_Prostaglandin E synthase.	sp|Q9R0Q7|TEBP_MOUSE	Prostaglandin E synthase 3  OS=Mus musculus (Mouse) GN=Ptges3 PE=1 SV=1	Q9R0Q7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q3V1M1_Immunoglobulin superfami.	sp|Q3V1M1|IGS10_MOUSE	Immunoglobulin superfamily member 10  OS=Mus musculus (Mouse) GN=Igsf10 PE=2 SV=2	Q3V1M1	0.0543401290535783	0.837246217994402	0	0.114396155296031	0.540023017703018	0	-0.160820854017896	0.507721004486308	0	-0.0170320787111322	0.971196502487632	0	0.3779468061628	0.79393964900115
Q9WUM3_Coronin-1B	sp|Q9WUM3|COR1B_MOUSE	Coronin-1B  OS=Mus musculus (Mouse) GN=Coro1b PE=1 SV=1	Q9WUM3	NA	NA	NA	NA	NA	NA	0.281703442887508	0.400282253568826	0	0.0156271562961798	0.998063570548238	0	NA	0.986678528040044
Q8K057_Intraflagellar transport.	sp|Q8K057|IFT80_MOUSE	Intraflagellar transport protein 80 homolog  OS=Mus musculus (Mouse) GN=Ift80 PE=1 SV=1	Q8K057	0.699173727772557	0.676760023732563	0	-1.40616543433503	0.202489011289134	0	-0.742386934567218	0.583103962727295	0	-0.341897744467335	0.799712932437364	0	0.468688996433618	0.814614486802759
Q9CZE3_Ras-related protein Rab-.	sp|Q9CZE3|RAB32_MOUSE	Ras-related protein Rab-32  OS=Mus musculus (Mouse) GN=Rab32 PE=1 SV=3	Q9CZE3	0.0457536733965576	0.846701309915053	0	-0.00322721255593095	0.981993406054001	0	-0.115264799543358	0.606714862232891	0	0.0480830609038492	0.799712932437364	0	0.244536985819455	0.59352406640363
P35175_Stefin-1	sp|P35175|CYT1_MOUSE	Stefin-1  OS=Mus musculus (Mouse) GN=Stfa1 PE=3 SV=1	P35175	NA	NA	NA	NA	NA	NA	0.703418349661259	0.0164617510194812	1	0.218508219644278	0.42790243165176	0	NA	2.05410559090949
A2AKB4_FERM and PDZ domain-cont.	sp|A2AKB4|FRPD1_MOUSE	FERM and PDZ domain-containing protein 1  OS=Mus musculus (Mouse) GN=Frmpd1 PE=1 SV=1	A2AKB4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O70410_Vomeronasal type-2 recep.	sp|O70410|V2R1_MOUSE	Vomeronasal type-2 receptor 1  OS=Mus musculus (Mouse) GN=Vmn2r1 PE=1 SV=1	O70410	-0.146918524142318	0.455739093141537	0	0.529927755783337	0.000181298240592204	1	-0.221230495017149	0.111955427523819	0	0.572513410568025	1.65822820341236e-05	1	0.816929132814107	1.35963512445254
Q99K28_ADP-ribosylation factor .	sp|Q99K28|ARFG2_MOUSE	ADP-ribosylation factor GTPase-activating protein 2  OS=Mus musculus (Mouse) GN=Arfgap2 PE=1 SV=1	Q99K28	0.142542556731414	0.887546024718115	0	0.484811727471836	0.487543934820867	0	0.136794620670809	0.90158023439249	0	0.95935550729541	0.111980537300908	0	0.266887637506335	0.0770672179454363
Q7TMY4_THO complex subunit 7 ho.	sp|Q7TMY4|THOC7_MOUSE	THO complex subunit 7 homolog  OS=Mus musculus (Mouse) GN=Thoc7 PE=1 SV=2	Q7TMY4	0.13334745037336	0.455739093141537	0	0.144106546193424	0.193284891803275	0	0.00430826167428222	0.986485313931927	0	0.151849046346179	0.260457350767729	0	1.08273696205849	0.238630283555747
O88351_Inhibitor of nuclear fac.	sp|O88351|IKKB_MOUSE	Inhibitor of nuclear factor kappa-B kinase subunit beta  OS=Mus musculus (Mouse) GN=Ikbkb PE=1 SV=1	O88351	-0.213967724623163	0.455739093141537	0	0.10022384710442	0.623738804030985	0	-0.328439980841345	0.177840918503847	0	0.124443915095206	0.524769495185282	0	0.831386210864638	1.50265530661251
Q9DAI4_Zinc finger and BTB doma.	sp|Q9DAI4|ZBT43_MOUSE	Zinc finger and BTB domain-containing protein 43  OS=Mus musculus (Mouse) GN=Zbtb43 PE=2 SV=2	Q9DAI4	0.787630703001039	0.455739093141537	0	1.18678036804992	0.0720180325616742	0	0.817992596175198	0.353011230370031	0	0.814051973213523	0.288506262699476	0	1.10161125207384	0.848870889719942
Q60805_Tyrosine-protein kinase .	sp|Q60805|MERTK_MOUSE	Tyrosine-protein kinase Mer  OS=Mus musculus (Mouse) GN=Mertk PE=1 SV=1	Q60805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q80VP2_Spermatogenesis-associat.	sp|Q80VP2|SPAT7_MOUSE	Spermatogenesis-associated protein 7 homolog  OS=Mus musculus (Mouse) GN=Spata7 PE=1 SV=1	Q80VP2	-0.256121277523363	0.646446946394009	0	-0.0590544046261634	0.897771092908009	0	-0.0407377034861227	0.762764199544133	0	0.0901444739480617	0.458059575553209	0	1.0415615819495	0.681718000452797
Q8CDG3_Deubiquitinating protein.	sp|Q8CDG3|VCIP1_MOUSE	Deubiquitinating protein VCIP135  OS=Mus musculus (Mouse) GN=Vcpip1 PE=1 SV=1	Q8CDG3	-0.00850575900608774	0.94768170061427	0	0.128948179793063	0.140888153842399	0	-0.122734696016856	0.207253528818935	0	0.180349423824264	0.028886221150305	1	0.319321002223625	1.54187356734611
P28798_Granulins	sp|P28798|GRN_MOUSE	Granulins  OS=Mus musculus (Mouse) GN=Grn PE=1 SV=2	P28798	-0.225405431200407	0.613794112799131	0	0.895414467399146	0.00626326087166815	1	-0.223554518483954	0.471521453512132	0	1.00917117407348	0.00103695252573075	1	0.771334985189322	0.929102304527229
