variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M117T2.1_β.Hydroxyisovaleric.aci.	hilic	β-Hydroxyisovaleric acid;3-Hydroxyisovaleric acid;3-Hydroxy-3-methylbutyric acid|2-Hydroxypentanoic acid;2-Hydroxyvaleric acid|2-Hydroxy-3-methylbutyric acid;a-Hydroxyisovaleric acid;2-Hydroxyisovaleric acid|2-Hydroxy 2-methylbutyric acid|3-Hydroxypentanoic acid;3-Hydroxyvaleric acid	CHEBI:37084|CHEBI:60647|CHEBI:60645	2	a,b	0.668805478283492	0.00170904742438229	1	-1.42523682286314	7.45556864612746e-11	1	0.100455764256996	0.647100095246286	0	-1.5265884823121	1.70889562770821e-10	1	1.12653195847099	0.545763738204438	E	E	E	E	E	E		Amino acid metabolism|Lipid metabolism	Valine, Leucine and Isoleucine degradation|Fatty acids	Others|Hydroxy	HMDB00754|HMDB01863|HMDB00407|HMDB01987|HMDB00531	CID69362|CID98009|CID99823|CID95433|CID107802	C5H10O3	118.063	AXFYFNCPONWUHW-UHFFFAOYSA-N|JRHWHSJDIILJAT-UHFFFAOYSA-N|NGEWQZIDQIYUNV-UHFFFAOYSA-N|MBIQENSCDNJOIY-UHFFFAOYSA-N|REKYPYSUBKSCAT-UHFFFAOYSA-N	InChI=1S/C5H10O3/c1-5(2,8)3-4(6)7/h8H,3H2,1-2H3,(H,6,7)|InChI=1S/C5H10O3/c1-2-3-4(6)5(7)8/h4,6H,2-3H2,1H3,(H,7,8)|InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)|InChI=1S/C5H10O3/c1-3-5(2,8)4(6)7/h8H,3H2,1-2H3,(H,6,7)|InChI=1S/C5H10O3/c1-2-4(6)3-5(7)8/h4,6H,2-3H2,1H3,(H,7,8)	M117T2.1	117.055916974699	140.131493706408	[59][M]-	[M-H-CH4]- 134.088	41	45	@M118.0593T2.33|-13C|@M119.0601T2.34|-18O|-13C2
M118T7.1_L.Homoserine.L.Threonine.	hilic	L-Homoserine|L-Threonine;Threonine|D-allo-Threonine	CHEBI:15699|CHEBI:16857|CHEBI:28718	2	a,b	0.0534770471875454	0.686551673363742	0	0.189367996721298	0.243766293719127	0	0.130117741777131	0.710398077749461	0	0.387623880991313	0.0261406938196772	1	0.154132218773884	0.665680745039478	E	E	E	E	E	E	C00263|C00188|C12317	Amino acid metabolism	Glycine, Serine and Threonine	Serine|Threonine	HMDB00719|HMDB00167	CID12647|CID6288|CID90624	C4H9NO3	119.0582	UKAUYVFTDYCKQA-VKHMYHEASA-N|AYFVYJQAPQTCCC-GBXIJSLDSA-N|AYFVYJQAPQTCCC-PWNYCUMCSA-N	InChI=1S/C4H9NO3/c5-3(1-2-6)4(7)8/h3,6H,1-2,5H2,(H,7,8)/t3-/m0/s1|InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1|InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m1/s1	M118T7.1	118.051148481726	441.520658668316	[61][M]-	[M-H]- 119.06	9	46	@M119.0544T7.36|-13C|@M120.0554T7.37|-18O|-13C2|@M154.0278T7.34|-(HCl)
M155.0312T7.35	hilic					0.20426819816487	0.306034378580068	0	0.232356158698407	0.308650001358315	0	0.18492457376013	0.771064854210703	0	0.621457241253719	0.0628382198541697	0	0.559766997893469	0.491991146856405	E	E	E	E	E	E											M155T7	155.031150929114	440.702443830437	[123][M+1]-		9	46	@M119.0544T7.36|+(HCl)|@M154.0278T7.34|+13C|@M156.0249T7.34|-15N
M156.0249T7.34	hilic					0.226183925928577	0.156717567627782	0	0.291478118769994	0.093848705169367	0	0.223528947280684	0.676142916396583	0	0.522307457013667	0.0396089485057558	1	0.77733758419748	0.792313303285859	E	E	E	E	E	E											M156T7	156.024885199363	440.498719832024	[123][M+2]-		9	46	@M154.0278T7.34|+34S|+41K|+37Cl|@M155.0312T7.35|+15N
M118.9988T9.71	hilic					0.141926605493612	0.462094327232725	0	-0.229379610750943	0.22475848504721	0	0.0233749622799415	0.93131694681551	0	-0.26542390557373	0.285495443884202	0	0.682371293436531	0.162446720010184	E	E	E	E	E	E											M119T10.1	118.998754132238	582.402686566123	[62][M]-	[M-H-CH2]- 134.018	21	47	@M120.0021T9.71|-13C|@M121.0031T9.71|-18O|-13C2
M239T9_L.Cystine	hilic	L-Cystine	CHEBI:16283	2	a,b	0.161064842546097	0.497537036923075	0	0.11976524787385	0.698463515079588	0	0.256629063504498	0.573754596264861	0	0.451655082864061	0.0348242484246337	1	0.513293788645994	1.34213498275517	E	E	E	E	E	E	C00491				HMDB00192	CID67678	C6H12N2O4S2	240.02385	LEVWYRKDKASIDU-IMJSIDKUSA-N	InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1	M239T9	239.017067023001	535.978415230136	[292][M]-	[M-H+NaCOOH]- 172.046	15	48	@M120T9_L.Cysteine.Cysteine|+(C3H5O2NS)|@M240.0205T8.93|-13C|@M241.0129T8.93|-34S|-41K|-37Cl
M121T2.1_Nicotinamide.Niacinamide.	hilic	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	2	a,b	0.164076334447991	0.473442593306204	0	0.252889927309898	0.344852613085052	0	0.191042146973366	0.608234756815209	0	0.24624217070177	0.20013949027021	0	0.467729667122368	1.08184588242756	E	E	E	E	E	E	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M121T2.1	121.040913046249	134.08229644498	[66][M]-		41	49	@M122.0443T2.24|-13C
M122.0029T7.6	hilic					0.46259104295174	0.478638009775906	0	1.26050838805596	0.0999176244930902	0	0.392123577233324	0.806661990708196	0	0.716905770386152	0.506987342542978	0	0.41340729413298	0.368066767670596	E	E	E	E	E	E											M122T8	122.002860600963	456.021544796324	[67][M]2-		3	50	@M122.5045T7.59|-13Cdb
M122.0209T5.16	hilic					-0.0917559496668403	0.692763710124436	0	-0.128912018169821	0.669032171994451	0	-0.0246921056498266	0.937091939842939	0	0.0993110069717211	0.717481229311029	0	0.418127351090815	0.466252426367041	E	E	E	E	E	E											M122T5	122.020886144319	309.513665268216		[M-H-CH3]- 138.045	20	51	@M166.0108T5.16|-(CO2)
M165.0056T13.96	hilic					1.47512324640397	0.00700491857286299	1	-0.268033681518094	0.844603518770642	0	0.588338105488642	0.377076897229507	0	-0.708496159326328	0.0656390927934875	0	1.94013052381355	1.73137448631317	E	E	E	E	E	E											M165T14	165.005625635591	837.520120657748			1682	52	@M122.9855T13.96|+(CH2N2)
M123.9888T3.89	hilic					0.495661170852163	0.00387494310470007	1	-0.0172131470143135	0.955487416715423	0	0.206581792453662	0.487665780871675	0	0.0227327027008393	0.944511300811009	0	1.91355628546514	0.883096194585923	B	E	E	E	E	E											M124T4	123.98884432839	233.444870130483			8	53	@M124.9841T3.81|-15N
M162.9401T3.79	hilic					0.530637318864034	0.0445486489499741	1	0.0787561046641159	0.768354259370933	0	0.117804045875886	0.788814807257255	0	0.136629006968779	0.69164222703148	0	1.26232803396396	0.0366972465003759	E	E	E	E	E	E											M163T4	162.94009573739	227.266645621559		[M-2H+K]- 125.991	8	53	@M124.9841T3.81|+K
M124.9916T4.93	hilic					0.530234107756417	0.0109235546197405	1	-0.232326784453743	0.382619537197658	0	0.357696546254566	0.291198805650336	0	-0.0338414892918237	0.872903149399869	0	1.75921241631413	1.6555985867908	E	E	E	E	E	E											M125T5	124.991615296144	295.999415076752	[69][M]-		412	54	@M125.9948T4.93|-13C|@M126.9874T4.94|-34S|-41K|-37Cl|@M254.0345T4.88|-(C5H7O3N)
M241T2.1_Thymidine	hilic	Thymidine	CHEBI:17748	2	a,b	0.124961377551926	0.460110610141875	0	0.354090783211173	0.0774200974180909	0	0.285493482551235	0.409833076003033	0	0.271137322189993	0.178317497370082	0	0.540366287785593	1.6931934146717	E	E	E	E	E	E	C00214	Nucleotide metabolism	Pyrimidine metabolism	Thymidine	HMDB00273	CID5789	C10H14N2O5	242.09027	IQFYYKKMVGJFEH-XLPZGREQSA-N	InChI=1S/C10H14N2O5/c1-5-3-12(10(16)11-9(5)15)8-2-6(14)7(4-13)17-8/h3,6-8,13-14H,2,4H2,1H3,(H,11,15,16)/t6-,7+,8+/m0/s1	M241T2.1	241.083530176629	135.714992317139	[298][M]-	[M+Cl+HCOOH]- 160.107	41	55	@M125T2.2_Thymine|+(C5H8O3)|@M242.0869T2.26|-13C|@M285.0734T2.27|-(CO2)|@M302.1T2.26|-(NH3)-(CO2)
M125.1085T9.71	hilic					-0.128420209722364	0.995098186074092	0	1.94290668145255	0.141021596077003	0	-0.395324721217779	0.837342746187732	0	3.47377593911864	0.0176059504363386	1	0.109576598723132	0.368748482048325	E	E	E	E	E	E											M125T10	125.108531525582	582.831652138584			731	56	@M167.1192T9.71|-(C2H2O)|@M187.1091T9.71|-(H2O)-(CO2)|@M188.1125T9.72|-Na-CH3CN|@M263.1618T9.71|-(C4H10O5)
M167.1192T9.71	hilic					-0.326698844450259	0.35990091233055	0	0.991590882747287	0.000709080547918281	1	-0.181556477947927	0.701285147113213	0	1.37218109012177	8.45072769108097e-05	1	0.736198868664165	0.777485901959113	E	E	E	E	E	E											M167T10.2	167.119225214714	582.761031951562		[M-H-C6H10O5]- 330.17	21	56	@M125.1085T9.71|+(C2H2O)|@M263.1618T9.71|-(C2H6O3)-(H2O)
M188.1125T9.72	hilic					-0.32824427787153	0.229191333527846	0	0.863043826626107	0.000308580459509221	1	-0.324538809919371	0.551713417396665	0	1.39923393610133	3.47330989378797e-05	1	0.874877508861934	1.0096199036501	E	E	E	E	E	E											M188T10.1	188.112518545138	582.970992172844	[196][M+1]-		21	56	@M125.1085T9.71|+Na+CH3CN|@M187.1091T9.71|+13C
M307.1518T9.71	hilic					-0.197040962617855	0.549732413191389	0	0.780001465597564	0.000934565128582472	1	-0.0944323367396152	0.737180497100204	0	1.04172106499399	3.50666549547447e-05	1	0.538520849838815	0.636100268353489	E	E	E	E	E	E											M307T10.1	307.151804487257	582.402686566123	[422][M]-	[M-H]- 308.159	21	56	@M187.1091T9.71|+(C4H8O4)|@M263.1618T9.71|+(CO2)|@M308.1551T9.71|-13C
M125.9505T2.65	hilic					0.400215799146981	0.0381353097890363	1	0.843155946446329	0.000160347804784571	1	-0.0867735036695443	0.8120036270206	0	1.35651303315828	0.000165177436163057	1	0.987229518024462	0.425300720404855	E	E	E	E	E	E											M126T3	125.950470423838	158.898475812045		[M-H-CO2]- 170.953	16	57	@M241.9962T2.71|-(C5H8O3)|@M257.9914T2.67|-(C5H8O4)
M212T3_Indoxyl.sulfate	hilic	Indoxyl sulfate	CHEBI:43355	2	a,b	0.388394051112588	0.0278431481659743	1	0.997205456098435	7.30571610260843e-06	1	0.0280716674511545	0.961179813571925	0	1.30391051023149	2.56129701627533e-06	1	0.880527683813299	0.183905011172193	E	E	E	E	E	E		Amino acid metabolism	Tryptophan metabolism	Indole	HMDB00682	CID10258	C8H7NO4S	213.00958	BXFFHSIDQOFMLE-UHFFFAOYSA-N	InChI=1S/C8H7NO4S/c10-14(11,12)13-8-5-9-7-4-2-1-3-6(7)8/h1-5,9H,(H,10,11,12)	M212T3	212.002679656446	153.145333346897	[247][M]-	[M-H]- 213.011	16	57	@M213.006T2.55|-13C|@M213.9985T2.55|-34S|-41K|-37Cl|@M215.0019T2.55|-13C-37Cl|-13C-34S|@M274.0035T2.55|-(H2O)-(CO2)|@M291.9599T2.55|-(SO3)
M240.993T2.69	hilic					0.363962831514232	0.106107640307983	0	0.915858403552878	0.000672534272863113	1	0.210960863774382	0.715785545134861	0	1.18616963638757	3.8005675603047e-05	1	0.863825298926715	0.444010663485675	E	E	E	E	E	E											M241T3	240.992985372147	161.662748663577	[296][M]-		1493	57	@M241.9962T2.71|-13C|@M242.9886T2.73|-34S|-41K|-37Cl|@M257.9914T2.67|-(OH.)
M241.9962T2.71	hilic					0.52961872199748	0.107585530786294	0	1.23009197552498	0.0014010990967045	1	0.293323263607327	0.719887084867551	0	1.63087158112889	5.92691058000124e-05	1	0.866965395600236	0.487598549822664	E	E	E	E	E	E											M242T3	241.996192932579	162.424387603083	[296][M+1]-		1493	57	@M125.9505T2.65|+(C5H8O3)|@M240.993T2.69|+13C|@M242.9886T2.73|-15N
M242.9886T2.73	hilic					0.636826189456441	0.133072132258722	0	1.46813952381072	0.00288582083623979	1	0.311614337539389	0.808806286957609	0	2.11336151404285	0.000252807394257153	1	0.842927609875141	0.378010233223568	E	E	E	E	E	E											M243T3	242.988644821114	163.657140085513	[296][M+2]-		1496	57	@M240.993T2.69|+34S|+41K|+37Cl|@M241.9962T2.71|+15N
M256.988T2.64	hilic					0.401766064331373	0.0401598486888438	1	0.962327843446221	4.93452493758875e-05	1	0.115798704762827	0.874811913717573	0	1.24995745252317	5.916826223872e-06	1	0.935878076553223	0.112130573544268	E	E	E	E	E	E											M257T3	256.987978247921	158.580465631853		[M-H]- 257.991	16	57	@M257.9914T2.67|-13C|@M291.9599T2.55|-Cl|-(Cl.)
M257.9914T2.67	hilic					0.646840024257555	0.125203138669479	0	1.5457232011432	0.00186528841731193	1	-0.500732289137941	0.758857628822954	0	2.96556558802357	0.0100718386233911	1	0.786326450992798	0.526556810241775	E	E	E	E	E	E											M258T3	257.991441189127	160.386327272695			1514	57	@M125.9505T2.65|+(C5H8O4)|@M240.993T2.69|+(OH.)|@M256.988T2.64|+13C
M424.0049T2.56	hilic					0.79617116227039	0.127791182796554	0	1.80430439028632	0.00288582083623979	1	-0.495183688235853	0.760589177588069	0	3.1397951540253	0.0073334366765987	1	0.809344805463227	0.525649811785674	E	E	E	E	E	E											M424T3	424.004873283644	153.567824530898		[M-H]- 425.011	16	57	@M291.9599T2.55|+(C5H8O4)|@M425.0131T2.55|-13C|@M427.0084T2.55|-13C-37Cl|-13C-18O|-13C-34S
M425.0131T2.55	hilic					0.537379273711014	0.0722434034212653	0	1.7379674284988	1.14354457745816e-05	1	-0.0813754458344	0.822580065532583	0	2.36229780831243	4.21852723847548e-06	1	0.689006441411658	0.379966090399249	E	E	E	E	E	E											M425T3	425.013056450898	153.208376566552	[564][M]-	[2M-H]- 213.011	16	57	@M213.006T2.55|+(C5H9O7P)|@M424.0049T2.56|+13C|@M427.0084T2.55|-34S|-41K|-37Cl|@M442.0394T2.54|-(NH3)|-NH3|@M470.0708T2.54|-(C2H7N)
M427.0084T2.55	hilic					0.667256087604308	0.0713669396364684	0	1.80483586679833	8.03146953834011e-05	1	-0.682312889049607	0.710398077749461	0	3.23705741753792	0.00782270458323136	1	0.771450482395052	0.646278890139658	E	E	E	E	E	E											M427T3	427.008410108125	153.278657053281	[564][M+2]-		16	57	@M215.0019T2.55|+(C5H9O7P)|@M424.0049T2.56|+13C+37Cl|+13C+18O|+13C+34S|@M425.0131T2.55|+34S|+41K|+37Cl|@M472.0659T2.54|-(C2H7N)
M442.0394T2.54	hilic					0.490483501298307	0.123977666992772	0	1.91394796891476	1.61950201948348e-05	1	-0.307537562068664	0.710398077749461	0	2.83375210367438	3.57476511628101e-05	1	0.566470787435042	0.594121691280767	E	E	E	E	E	E											M442T3	442.039437870489	152.653429320655		[M-H-C2H4]- 471.083	16	57	@M425.0131T2.55|+(NH3)|+NH3|@M470.0708T2.54|-(C2H4)|@M471.0744T2.54|-(C2H5.)
M470.0708T2.54	hilic					0.235822471305109	0.351050933577784	0	1.53485802495961	8.36801046426284e-05	1	-0.243523646232212	0.686633517348766	0	2.23979752810126	3.74183234977064e-06	1	0.341476362130689	0.679370274319053	E	E	E	E	E	E											M470T3	470.070794797994	152.577595697916	[586][M]-	[M-H]- 471.083	16	57	@M425.0131T2.55|+(C2H7N)|@M442.0394T2.54|+(C2H4)|@M471.0744T2.54|-13C|@M472.0659T2.54|-34S|-41K|-37Cl|@M498.1019T2.55|-(C2H4)
M471.0744T2.54	hilic					0.294515403898306	0.305524758358792	0	1.55367448957508	0.00015017899961509	1	-0.355644599704723	0.689460059737689	0	2.43655853263863	0.000103456788726245	1	0.40305968740737	0.7249177465066	E	E	E	E	E	E											M471T3	471.074388470565	152.563892351944	[586][M+1]-		16	57	@M442.0394T2.54|+(C2H5.)|@M470.0708T2.54|+13C|@M498.1019T2.55|-(C2H3.)
M472.0659T2.54	hilic					0.426506836497083	0.297532497071353	0	1.67623256938708	0.00139901495016284	1	-0.30583680452254	0.729463965715044	0	2.61190952621937	0.000227859607219243	1	0.483656840119801	0.704606665072955	E	E	E	E	E	E											M472T3	472.065857261424	152.569627861272	[586][M+2]-		16	57	@M427.0084T2.55|+(C2H7N)|@M470.0708T2.54|+34S|+41K|+37Cl
M498.1019T2.55	hilic					0.350591322277953	0.271922071552696	0	1.43737409802586	0.000625239347612796	1	-0.966239792012807	0.660196551058409	0	3.06798050200473	0.0125368845020462	1	0.453777266447814	0.89538592579199	E	E	E	E	E	E											M498T3	498.101939181209	152.831590367618	[598][M+2]-		16	57	@M470.0708T2.54|+(C2H4)|@M471.0744T2.54|+(C2H3.)
M126.9051T3.91	hilic					0.135297403835999	0.402723973687371	0	-0.170593610173558	0.326187075152907	0	0.566355781018427	0.333210995053065	0	-0.391626968530993	0.279155508574223	0	0.756769426032531	1.73733585315207	E	E	E	E	E	E											M127T4	126.905118448654	234.883367227501			8	58	@M188.9056T3.93|-(H2O)-(CO2)
M126.9531T2.64	hilic					0.672132849857302	0.332849062073043	0	-1.4285981472484	0.0201733497210191	1	0.0482514844678263	0.899690093974464	0	-1.66939873162528	0.00109081892354643	1	0.629588033183984	0.0273665557278995	E	E	E	E	E	E											M127T3	126.953108653682	158.617481424495		[M+Cl]- 91.9899	16	59	@M128.9489T2.65|-34S|-41K|-37Cl|@M355.0284T2.71|-(C9H12O5N2)
M145T8.1_L.Glutamine.Glutamine	hilic	L-Glutamine;Glutamine	CHEBI:18050	2	a,b	0.0452908280206508	0.691764214210089	0	0.157088606319544	0.262252870282595	0	0.0134945410079474	0.969069199297969	0	0.145228168179614	0.260959998978124	0	0.417049588720236	0.393648312417496	E	E	E	E	E	E	C00064	Amino acid metabolism|Energy metabolism|Nucleotide metabolism	Aginine biosynthesis|Alanine, Aspartate and Glutamate|Nitrogen metabolism|Purine metabolism|Pyrimidine metabolism	Glutamate|Nitrogen|Inosine and Xanthine|Uridine	HMDB00641	CID5961	C5H10N2O3	146.06914	ZDXPYRJPNDTMRX-VKHMYHEASA-N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1	M145T8.1	145.062017178738	474.701659518693	[109][M]-		3	60	@M127.0515T7.92|+(H2O)|@M146.0654T7.91|-13C|@M147.0663T7.91|-18O|-13C2
M128T5_L.Pyroglutamic.acid.L.5..	hilic	L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline|D-Pyroglutamic acid;5-oxo-D-proline	CHEBI:18183|CHEBI:16010	2	a,b	0.192386651125904	0.0765446673948986	0	0.0660890181895368	0.580725341229297	0	0.0196209893660253	0.91290487374577	0	-0.0379089781588	0.802911132769111	0	1.58760932451236	0.526945688127712	E	E	E	E	E	E	C01879|C02237	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID7405|CID439685	C5H7NO3	129.0426	ODHCTXKNWHHXJC-VKHMYHEASA-N|ODHCTXKNWHHXJC-GSVOUGTGSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	M128T5	128.03554675315	287.935600837441	[75][M]-	[M-H]- 129.043	13	61	@M129.0388T4.8|-13C|@M130.0396T4.8|-18O|-13C2
M128.9925T11.96	hilic					0.232297581127911	0.514022648396231	0	0.852543118373216	0.0529885895258262	0	0.223634114018939	0.837836817089853	0	1.26516582233775	0.0109952385363472	1	0.230639570075923	0.177072516626004	E	E	E	E	E	E											M129T12	128.992473727478	717.370797239808			838	62	@M243.9927T12.05|-(H3PO4)-(NH3)
M129T2.1_4.Methyl.2.oxovaleric.ac.	hilic	4-Methyl-2-oxovaleric acid;Ketoleucine;4-methyl-2-oxopentanoic acid|2-Oxohexanoic acid;α-Ketocaproic acid;2-Ketocaproic acid;2-Ketohexanoic acid|3-Methyl-2-oxovaleric acid|(±)-Mevalonolactone;Mevalonolactone	CHEBI:48430|CHEBI:17308|CHEBI:35932	2	a,b	0.407023568467846	0.0119373387527826	1	-0.0449675558452611	0.962337229015207	0	0.144528528086909	0.684727500294852	0	-0.17412083760394	0.436494040322794	0	1.94213072347951	1.26870230671346	E	E	E	E	E	E	C00233|C00902|C03465	Amino acid metabolism	Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation	Leucine|Others	HMDB00695|HMDB01864|HMDB00491|HMDB06024	CID70|CID159664|CID47|CID10428	C6H10O3	130.063	BKAJNAXTPSGJCU-UHFFFAOYSA-N|XNIHZNNZJHYHLC-UHFFFAOYSA-N|JVQYSWDUAOAHFM-UHFFFAOYSA-N|JYVXNLLUYHCIIH-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)|InChI=1S/C6H10O3/c1-2-3-4-5(7)6(8)9/h2-4H2,1H3,(H,8,9)|InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)|InChI=1S/C6H10O3/c1-6(8)2-3-9-5(7)4-6/h8H,2-4H2,1H3	M129T2.1	129.055985112922	96.6284309366365	[80][M]-		31	63	@M130.0592T1.61|-13C
M130.0003T10.81	hilic					0.22285241737594	0.507776039722138	0	0.727655094605616	0.0751328721815204	0	-0.0527809355545124	0.913917251977092	0	0.759685959492639	0.088945962947304	0	0.30855392492741	0.30224163563027	E	E	E	E	E	E											M130T11	130.000254750715	648.612184164501	[81][M]2-	[M-H+Cl]2- 226.038 [M-2H]2- 262.015	1272	64	@M130.5019T10.82|-13Cdb
M130T8.2_Creatine	hilic	Creatine	CHEBI:16919	2	a,b	0.225620614903296	0.0896291951863129	0	-0.179267217713491	0.240377069991482	0	0.300506260411556	0.156042881474249	0	-0.287289268519377	0.044092297332628	1	1.5127728243042	2.24604591702618	E	E	E	E	E	E	C00300	Amino acid metabolism	Aginine and Proline metabolism|Glycine, Serine and Threonine	Arginine|Glycine	HMDB00064	CID586	C4H9N3O2	131.06948	CVSVTCORWBXHQV-UHFFFAOYSA-N	InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)	M130T8.2	130.06234520581	477.218178846047		[M-2H]2- 262.142	3	65	@M131.0657T7.96|-13C
M131T8.3_L.Asparagine.Asparagine..	hilic	L-Asparagine;Asparagine|N-Carbamoyl-β-alanine;3-Ureidopropionic acid;3-Ureidopropanoic acid	CHEBI:17196|CHEBI:18261	2	a,b	0.20913282411934	0.200080299354805	0	0.341845538761113	0.0618871437414258	0	0.0741606055758233	0.809514480311729	0	0.386742713099945	0.00727405786917957	1	0.721845941365357	0.358231664203242	E	E	E	E	E	E	C00152|C02642	Amino acid metabolism|Metabolism of cofactors and vitamins|Metabolism of other amino acids|Nucleotide metabolism	Alanine, Aspartate and Glutamate|Pantothenate and CoA biosynthesis|beta-Alanine metabolism|Pyrimidine metabolism	Aspartate|beta-Alanine|Uracil	HMDB00168|HMDB00026	CID6267|CID111	C4H8N2O3	132.0535	DCXYFEDJOCDNAF-REOHCLBHSA-N|JSJWCHRYRHKBBW-UHFFFAOYSA-N	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1|InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)	M131T8.3	131.046327442666	476.954430029798		[M-H]- 132.045	3	66	@M311.1103T7.95|-(C6H10O5)-(H2O)
M312.1136T7.95	hilic					0.103240729538893	0.515366510817924	0	0.364311172676608	0.0618498613838636	0	-0.00888965136989128	0.927080481907994	0	0.484664862378981	0.00516728095274793	1	0.275675897205002	0.305095205151955	E	E	E	E	E	E											M312T8.1	312.113622354033	476.910028407189			3	66	@M311.1103T7.95|+13C
M174T8_L.Citrulline.Citrulline	hilic	L-Citrulline;Citrulline	CHEBI:16349	2	a,b	0.359296355342952	0.0198540244687031	1	0.188013403905998	0.206619708543924	0	0.242014365377784	0.279187591504717	0	0.226704769552462	0.104987244795776	0	1.62575256045011	1.8915183537673	E	E	E	E	E	E	C00327	Amino acid metabolism	Aginine biosynthesis	Urea cylcle	HMDB00904	CID9750	C6H13N3O3	175.09569	RHGKLRLOHDJJDR-BYPYZUCNSA-N	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1	M174T8	174.088638899894	496.228828092342	[167][M]-	[M-H]- 175.095	3	67	@M131.0824T8.21|+(NHCO)|@M175.092T8.27|-13C|@M176.093T8.27|-18O|-13C2
M131.999T7.05	hilic					0.339994094517074	0.0916488669516038	0	-0.0201463391864714	0.992909014358481	0	0.203811715410964	0.568050088205	0	-0.135470199456865	0.515682577481426	0	1.36625930604424	1.52099890275524	E	E	E	E	E	E											M132T7	131.999023710128	423.03919450675			38	68	@M133.996T7.05|-34S|-41K|-37Cl
M178T2.1_3.succinoylpyridine.4.ox.	hilic	3-succinoylpyridine;4-oxo-4-(pyridin-3-yl)butyric acid	CHEBI:66951	2	a,b	0.322055136447926	0.747061770993887	0	-0.00906643502773719	0.995150866168199	0	0.142239376797548	0.904418686416415	0	-0.0690348848971318	0.940521232124521	0	0.286291229917115	0.120946798206578	E	E	E	E	E	E	C019569				HMDB00992	CID437	C9H9NO3	179.05824	JGSUNMCABQUBOY-UHFFFAOYSA-N	InChI=1S/C9H9NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H,12,13)	M178T2.1	178.051299098703	134.207022996773	[174][M]-		41	69	@M134T2_2..Aminoacetophenone|+(CO2)
