dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m
O09164_Extracellular superoxide.	21.543068174993	21.2804874653229	21.6220448912452	21.5726492310927	21.4178444045234	21.6673032360519	21.4777751857711	21.9609263030108	21.7299350733367	21.8330480605809	21.6571646857028	21.1206232746755	21.671944735657	19.8508268439657	21.4222676894234	21.5478368597483	21.3058660908695	21.1794345770892	21.6110136496216	21.5312329491074	21.3093193865354	21.1948965938303	21.6404394609166	21.650034756237	21.7024961168861
P08228_Superoxide dismutase [Cu.	21.2907312704005	20.1208538942819	19.8928033917974	20.883073000215	19.634375365204	18.3034688878957	17.304216544034	20.1579783019666	19.6105543846864	18.3551695866061	17.5492247660889	19.9696319059122	17.1310533979427	20.0820548095532	18.3832504611773	19.4985956634088	19.9356113759285	16.5613523215596	16.4233678326315	17.3973447351499	20.4780299396819	17.7016731138919	21.0210272285579	17.2993734966091	19.7889387353836
P01750_Ig heavy chain V region .	18.8046239195562	18.268906904239	20.7369888845567	22.6538787305937	20.9304855068201	18.9742515928519	24.1604080344791	19.17126523802	22.6257371541788	23.0151449914188	19.0799114999412	18.5964603671421	18.3752010617825	23.2411203733471	23.4213588689663	18.9082492038379	18.7072271360565	17.6825723372447	17.9927717494253	20.0211099461303	19.0525261021294	20.8588854626975	18.3101914311746	18.3179048434602	18.4362311818663
Q91Y47_Coagulation factor XI	18.5485281012788	18.7141432023781	18.710958141117	19.4500507128387	18.7746190776495	17.1462285650044	19.1182269527227	18.4569512334676	19.7196359474048	20.041293357394	16.7165609338757	19.431412803604	19.5783623343372	18.6210681275315	18.075525984445	18.3710313287844	18.8744569502486	16.2675661552768	16.1397949385016	18.8087297506	19.898381440414	16.8113302859988	18.7768159340355	16.1989865260059	18.7520096994838
O88342_WD repeat-containing pro.	20.8228603967413	19.9693147614443	20.8142108362071	20.8182243582463	19.1629684123121	21.3414196008881	20.3304513688294	20.9323142499185	20.4031921494276	18.6666007883159	19.7880558548075	19.6988392417731	20.4160680432872	18.9434128459596	19.7877128897485	20.3373845283318	20.3448699130754	16.1252742152766	19.8372852955278	19.1474614577834	20.4823455212607	18.6883090198887	20.3650236228388	20.6354458997344	20.3139100322161
Q7TPR4_Alpha-actinin-1	19.2969726282473	17.1218852649254	19.913685543959	19.3699294335874	17.0483513808215	20.6784441135423	19.6468747467157	19.161119110706	18.6282364800284	17.672268215461	18.2965464455997	17.0557587284342	16.9453919382946	17.005808404786	18.7019002532643	17.6092441116662	17.2778093526317	18.9758752788969	18.6813924196388	18.3526596234111	18.1762634821977	17.7433464214732	17.0849541984125	19.5218403897303	19.1183727202097
P15327_Bisphosphoglycerate muta.	24.5962776948152	23.4264782213731	24.0562204471503	24.8519365751909	23.106991611328	24.2817169814964	23.9783258103098	24.2640682816278	23.4308464488256	23.7306403290316	23.1427024363857	23.9696161929667	23.8452949765293	24.2869499730394	22.7104357770215	23.8598339910969	24.2983232824264	19.755746289404	22.4313879297044	23.0302414456554	24.0055896008252	23.5454802940287	24.2568028482035	24.2071229322997	23.428265724429
P00920_Carbonic anhydrase 2	26.6090348662699	25.8931655992077	26.3887336395552	26.882297690185	25.3182939997892	26.2366670830907	26.2496516678967	26.55623940896	25.9705733059119	25.9411447055623	25.3768413137235	26.2774210731001	25.8861353720675	26.5727371131889	25.1028548324706	25.8932549562665	26.3390617758302	23.8104225805179	25.213353601039	25.5491579835707	26.5106434567443	25.9118602589946	26.3040553369747	26.3496626943049	25.6931907513672
Q4KML4_Costars family protein A.	17.0000611970085	16.7274319151675	17.1323434827573	18.2761843496803	16.504876078702	17.4210810888531	17.6147033028631	17.8546097100513	16.7457060952925	17.4265950669211	16.8279995883184	17.3293467396145	16.8315248540169	17.5459885733914	17.2612933498898	16.0739574337911	17.5883165074833	16.4805034992073	16.4159935710573	17.0764418296752	17.1991667357474	17.0544094061567	16.4483665543744	17.4777789746853	16.9578399141745
Q9Z1T2_Thrombospondin-4	22.0006356797932	21.4720335914101	21.9977925485741	21.0574100782972	21.8272607045134	21.8317883253536	21.9204801616858	22.0199885333344	21.5113474226983	22.1826395531854	22.3124534149725	21.738694496896	22.189341682727	22.0165464784487	22.2904293841818	22.7476556133577	21.9452380620787	22.0350573128003	22.2648135294628	22.0503877447358	20.6964370780624	21.3578157431703	22.6236906355008	22.2596136890047	21.7536700138732
P01899_H-2 class I histocompati.	17.756894311377	18.4013585849581	18.0316798287638	18.1371923531018	18.0757223080135	17.67379472737	17.7799167634231	17.6044324058386	17.6682786329727	17.6926047440676	17.5620890044818	17.7983844651852	17.5298664600142	17.850576505502	18.1417120674636	17.9985596350875	17.7632401226552	18.5101370937072	18.1293253330979	18.1366239873438	18.4205198787082	17.7622046887581	17.9677172712381	17.6715556478314	18.0651960614565
P21180_Complement C2	23.9854653523665	24.7683709249298	24.7605247411873	24.52526677699	23.9724927283953	23.606059276718	24.0986236020842	24.0368280909792	24.5902383277818	24.5632881073473	24.3184930235699	24.0671832217894	23.8798990730469	24.0377290850199	24.1419393532085	24.4175594830132	24.139404274121	25.0058897180557	24.9719782386741	24.7636327206233	24.4701264736547	24.3711837288221	24.3086959286581	24.2053959401091	24.6857285560512
P23953_Carboxylesterase 1C	30.7189891227813	30.3924901157826	30.3680218771664	30.2144981847411	30.8573149245697	30.833982565199	30.6662063374838	30.8773531341287	30.5395030608073	30.445014719534	30.9266973001589	30.7575591914279	30.8436651034308	30.6667258025992	30.9320361070881	30.9333147961194	30.7733130925174	30.0061536394342	30.3327401345788	30.2779484070853	30.107346877205	30.3186080393486	30.7906064239756	30.580871544738	30.3435139020412
P02104_Hemoglobin subunit epsil.	20.3223977374534	19.6678443903919	20.0859918560163	20.9673429900403	19.2403049880066	20.6490598769154	20.0897087637814	20.2916570582559	19.6377589262019	19.9468349864126	19.8059793801978	19.2321935674914	20.2883558132851	19.4029888819323	19.3899400734781	20.3019027820765	20.1879573062817	17.3525928443782	18.5165890075148	18.7684053665792	20.2635382843253	19.3731338488839	20.21943842847	20.5485297380961	19.8923630822259
P01845_Ig lambda-3 chain C regi.	19.7232240999025	20.2524405134879	20.1837263805005	19.867255449226	17.5277133275931	20.2243563484158	20.7766278048465	19.6040414345849	21.4624477285666	21.1100873858125	20.4911120200535	20.1515518890122	19.4580677408546	21.0446469221279	19.6602903866017	19.7944066220117	19.6344371784074	16.7518945698529	19.6733153219075	21.3364361412385	17.9373904306773	20.156700802316	19.4456357724235	19.4444962760652	19.5074814589881
Q9CPY7_Cytosol aminopeptidase	21.4612162571361	21.036522436368	21.2306722335761	21.1540502804155	19.8183981529778	20.9890837361973	20.6529441863775	20.8364824733306	21.3399868351348	22.1778048607368	18.8151874463762	20.8115177698554	17.3372875641118	18.7518092052511	20.9871787270863	21.2443767565885	20.7127901972099	19.5653955609149	20.1970582752069	20.2703663392156	20.9864780722446	20.5603766861607	21.7172549100437	21.1015051122806	20.942791530207
Q61268_Apolipoprotein C-IV	23.556121039894	24.47451609969	24.7233235773212	24.0927673010899	24.3003177847716	23.9999571756844	24.0539649797928	23.7386362634286	23.7018442119013	23.6983248459702	24.0242939177569	23.7153251515399	24.0510024406215	23.728695816537	24.1997114299967	24.2771818152721	24.0557810524623	24.2623006272622	24.2084621076139	24.1667055656976	23.8986351514645	24.1099924116247	24.372092677749	24.308464718483	24.5633111525082
A2ASS6_Titin	18.4987629381752	18.6908367116029	18.7994748989456	19.002297920974	17.9492729096292	18.4761038876723	18.1563699608151	18.5302420763139	18.5431837297614	18.567396767643	18.2285764277756	18.5935967592947	18.6237634176666	18.6003215561618	18.5113136334227	17.9436380233099	18.5284341935971	18.5691745127277	19.402610717375	19.1650811855121	18.8827015227445	18.326555095982	18.7696345823658	18.9645855327362	18.533951673764
Q91Y97_Fructose-bisphosphate al.	16.9385077219582	19.0049514729478	19.1219617083512	20.3074753092737	18.4327012930084	18.8751529539637	15.9268866485777	17.378726495605	22.9317379858753	20.8448830167573	18.2029630311552	18.7738837092922	16.5798854186149	18.2867988599219	17.5327834922962	19.9772756465307	18.3275951401569	18.5904389178424	16.1247269533967	18.4738388639907	18.3460245653964	18.1787673954855	20.4023362992098	16.6118642610409	18.8441183119264
P01942_Hemoglobin subunit alpha	31.4944549787798	30.6731627230142	31.3584074694939	31.7393734390128	30.0322899393646	31.4347858784017	30.9389426918734	31.3249378141683	30.4987591404353	30.8320730523732	30.531804420053	31.1004993716971	30.9346609156923	31.1397015378841	29.8790585625812	30.723896190173	31.2931151745259	26.6396312888771	30.1471785236955	30.3088222801223	31.3498122293315	30.8058782606298	31.1442494909519	31.1074927902908	30.7743128309966
P08226_Apolipoprotein E	28.8124948175025	28.9359683850614	29.5176562939301	28.8751679486669	29.4483299666434	29.3812435063085	29.2915403007503	29.1073310717289	29.1145098214746	29.2238284985576	29.3022102275899	29.0200219473513	29.1318436188627	28.8785136659333	29.034995709118	29.0417916459477	29.1834998474545	29.3441807543208	29.0853596404828	28.6972451383682	28.7858482378346	28.7447015435016	29.1691862806253	29.3468060032643	29.1389699778245
Q08879_Fibulin-1	23.2029866255288	23.306444323718	23.0155598468687	22.9020582837024	22.8745895945499	23.0011006130025	23.0372992724488	23.2726484351717	22.8775246382986	23.1655814491161	23.2498854106592	23.1638362149015	23.0970240782702	23.1055014159619	23.2321064417103	23.3372071531357	23.1750106882237	23.0889803461817	23.4377214717348	23.4240160617866	23.2786917666878	23.1321297330268	23.2848139359108	22.8833969175839	22.9261806949844
Q91WP0_Mannan-binding lectin se.	24.4282298094567	24.8721728552845	24.9861358583152	24.6937458886223	24.5242084659435	24.4446638460493	24.3506438362993	24.3365534128164	24.4938515411027	24.5355265847801	24.7615479861692	24.4874961118457	24.5145801897048	24.4962608526703	24.5327976196669	24.7022975216132	24.6115610231194	24.6148604509378	24.8059363999353	24.6615940399655	24.7076325404836	24.7442195787539	24.7456589386346	24.6210784150536	24.9175459027368
Q2PZL6_Protocadherin Fat 4	18.2211027977442	18.273377016365	18.3500485278539	17.881067764148	18.1049166830795	18.5799143580402	18.2688394852746	18.0237117438658	17.9832442878635	18.0324478548508	18.585964806735	17.5832760671063	18.4906959403682	18.4182927530392	18.1697947718302	18.8717282820697	18.1249222837013	17.9819501793953	18.2184575691361	17.4309983595051	20.303099419684	18.3173419579765	18.6958399802286	18.1283109635887	18.4474777802852
Q9R182_Angiopoietin-related pro.	16.8269066836215	18.573107643865	19.0147342725248	19.1160783562097	18.6141860187565	18.1871644839705	18.1911860444815	18.6636652516984	18.6003184559955	17.4341191487118	18.4677664879509	18.5674526139459	19.1346962638067	19.1526951919759	17.4496842838432	17.2333830026378	16.7063677206354	16.2831122337134	16.3682428209142	19.0406763424	18.0246968640189	18.7048522464579	18.6901056291749	18.4548048359699	17.3004504301666
O89053_Coronin-1A	19.1844044283887	18.4872375030947	20.8258879227088	20.2721795445081	18.1214738899253	21.3607163683046	20.4214830435747	18.9244860757114	19.5709741604922	17.7571155972175	18.5380979724533	18.7834849826347	18.3387558348041	17.9565768327367	19.9168468366334	17.7407281217809	20.0087158412392	16.1502095951805	16.4329726154832	19.8776605502336	19.9302830026725	16.6424435169467	19.8518569144314	20.5468332438015	18.8858887488433
O88783_Coagulation factor V	25.53701561064	25.4559995187388	25.4218077661044	25.2393540809366	25.5186489539916	25.4793893894215	25.4062626261872	25.5822099887048	25.5515621801132	25.4825073934894	25.5450342150767	25.5348397821881	25.5590524930045	25.4836986936424	25.6029714420539	25.5652882898379	25.5415764063999	25.8129344395827	25.3479821939918	25.6137196705345	25.3155230224339	25.5202761300625	25.568179618321	25.6438414404672	25.5051083951068
P00329_Alcohol dehydrogenase 1	19.2604799690474	20.4037058922956	18.9288115721659	19.5012569975795	16.7043829866241	17.4976529039253	16.0211947129929	17.1275426022704	19.7570762121211	17.7519903212251	17.4982952863069	17.5321631803225	16.6148399441773	17.3507214012627	17.3862874295234	17.6165249374579	17.3320836779149	17.741536902116	18.339990977738	16.8477038489299	17.4020525827854	17.3598946182168	19.4243477709197	16.8290821244681	19.7627778015526
Q9JI02_Secretoglobin family 2B .	20.5328074863955	23.8232629502495	23.3075464553035	23.3377030138543	20.7231717936885	21.183157094014	19.9610007889972	20.8973008661686	23.6026918432423	23.9830895446191	21.0089320727029	20.8378666688532	22.2344715997829	19.9389739137631	20.6367333623027	22.755488271702	21.6088718091711	23.4866949856537	23.804653741422	23.4908896718714	23.7511761624435	23.3744542235502	20.2859777135918	21.5200434802728	23.7968625754989
O70570_Polymeric immunoglobulin.	17.2964058729216	18.3105267818341	18.4045414622512	17.1778439407653	18.7719543578496	18.3232080244707	18.3904515867527	19.4417580502239	20.6173663468992	21.3082913907011	17.2126261413573	18.5918029634342	18.5671611654098	18.5585661160043	17.8521823752314	19.2354784603201	18.6508198028302	17.0290220901356	17.5755015201541	18.3602525602332	17.3802292838172	19.566245116738	18.6166424910023	17.0088453720515	17.0265612643562
Q07079_Insulin-like growth fact.	17.1387111743926	19.309111730439	19.0268951881469	17.0211796364614	20.2001739321944	19.9595889121352	19.6626335050524	19.6902456984454	19.2635189486346	19.3081703989016	20.0359956530882	19.3076241454952	19.591329893071	19.0099960063281	20.1355541379519	20.1232678021653	19.8518675869415	19.5495193714949	19.440450496641	19.4312804099419	18.5182182671215	19.1769271726473	20.055201329824	19.5365673805861	19.1479888155811
P13634_Carbonic anhydrase 1	24.4313894601044	23.92627843795	24.4515875612364	25.3467647563299	23.1537392623098	24.4624323759847	23.9735235225073	24.385062048549	23.8765393348732	24.0914150471431	23.2343243843696	24.1020231029533	23.8147460504253	24.5401047383831	23.0350437165735	23.7882794338763	24.435790672079	19.5592150926939	23.037293741862	23.524143409419	24.7030623702048	23.9445014460651	24.2004909652287	24.09173592079	24.0296901176644
P16858_Glyceraldehyde-3-phospha.	24.0159062057263	23.1408898248289	24.1842247684966	24.7248119190833	22.9283132451123	23.7859324258985	23.4281058256357	23.9945860735337	23.1161394367479	23.2769872293841	23.1498494334424	23.4082413589727	23.2333165714945	23.7371228121389	23.0439584475853	23.3796776705348	24.2665791102394	21.3750908843232	20.5519725740587	24.0525391962964	23.2924127746935	23.1841646750644	23.875132974536	23.6781911271591	23.4514421751139
P18337_L-selectin	19.9179302645997	16.7845359329086	19.5752744709226	19.4613920140239	17.3023439543099	20.7800106389111	16.2051347779195	17.4087302679139	20.5658998707484	17.868770598495	20.0715996827229	20.3153685084449	21.1764831733116	17.2843914436811	20.920213545312	17.4591403669525	16.9228089933753	19.7437128976947	20.6963270218006	21.0208797610772	21.4850902915808	20.3807790378316	20.4867327930068	21.0903004737496	17.3572378928561
P09411_Phosphoglycerate kinase 1	21.3043880891678	19.5333958018391	22.0661317388515	21.7594551551907	18.2071419959378	21.3834631753061	20.2366576013475	21.3071596652002	19.8333993308291	19.6055883722349	19.4984209675182	18.2212447483064	20.6080036653436	19.3512994478517	20.046020380938	20.9191943156327	21.0221334319094	17.5637635871358	16.3791598680634	20.9030876604775	18.6444858577652	19.2793267592149	20.0505991552804	19.7065339587259	19.9110238174453
P01749_Ig heavy chain V region 3	17.0526326828074	16.8997259290158	18.4922388827001	19.8116754274751	18.020324843182	17.4378013163234	17.657081144697	17.8664998130056	18.9001672670886	20.8057930641159	17.4386602968029	20.5941765088047	17.2554194988632	19.2848749207198	17.6508334031153	17.9991486961731	18.2390485293209	20.1565225903569	16.5536895849268	17.2403201064833	17.4232872596228	17.0432911410366	17.8088036445528	17.2825080393212	18.3776868868592
