variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M527.0356T8.02_1	c18acquity			4		-0.712056638313829	0.512933472768761	0	-0.569602372292389	0.219982228723166	0	-1.37291136606148	0.0510487941850782	0	-0.648860833126673	0.224959185467424	0	1.47404298972309	2.50140758413851	M527T8	527.03555676131	480.976731810122	[1535][M]2+		431	192	@M527.5367T8.02_1|-13Cdb
M527.591T7.85_1	c18acquity			4		0.0420531353161291	0.924555488755319	0	0.294103367776929	0.248140101381332	0	0.395275279843917	0.31269747803707	0	0.323209567446977	0.147354068530647	0	0.295352393572534	1.8774400519144	M528T8.1	527.591042255495	471.192453099891			6035	193	@M528.5937T7.85|-13C
M528.3085T14.92	c18acquity			4		-0.0119502799575422	0.839889693007628	0	-1.40228613696368	3.2232758053005e-07	1	-0.181611586519583	0.838779075756559	0	-1.5042045170419	2.03630256384074e-09	1	0.159970615902677	0.0193206041177633	M528T15.3	528.308533075994	894.990067658508	[1541][M]+	[M+K]+ 489.343 [M+Na]+ 505.317	381	194	@M529.3119T14.92|-13C
M530.2935T8.52	c18acquity			4		-0.128838420078356	0.882506482712504	0	0.492559487716228	0.0466686084674338	1	-0.433795246819454	0.167809098222451	0	0.45596191708194	0.0202575653162481	1	0.278836791901457	1.90303136925048	M530T9	530.293470805848	511.168220015351	[1546][M]+	[M+H]+ 529.286	59	195	@M531.2965T8.52|-13C|@M532.2989T8.52|-18O|-13C2
M536.3349T12.47	c18acquity			4		0.608464418545477	0.459342528335135	0	-0.304784252294336	0.51161468616354	0	0.384392333820404	0.582213424203736	0	-0.849333014903127	0.00875220264033162	1	2.01675658500951	1.66350200436461	M536T12.1	536.334923195625	748.378889755662	[1572][M]+	[M+K+NaCOOH]+ 429.392 [M+K+HCOOH]+ 451.375	116	196	@M537.3385T12.47|-13C
M540.8035T9.66_1	c18acquity					-0.112109620619202	0.626894834039144	0	-1.34713519596625	7.7273828264575e-09	1	-0.0357259136879264	0.987478536894259	0	-1.26372429488954	2.92009838996545e-08	1	0.375089720909401	0.393348158511258	M541T10.1	540.803477513155	579.409454004912	[1585][M]2+		68	197	@M581.8283T9.72_3|-(CH3CN)|-(C2H3N)
M581.8283T9.72_3	c18acquity			4		-0.166626941306994	0.453303647274703	0	-1.72980511934444	1.50890814732929e-11	1	-0.145788726962751	0.908270529905216	0	-1.61220074400586	2.95890953933487e-09	1	0.520869130593254	0.0541732225603707	M582T10.3	581.828335290316	583.016989748255	[1752][M]2+		68	197	@M540.8035T9.66_1|+(CH3CN)|+(C2H3N)|@M582.3293T9.72_7|-13Cdb
M618.3461T9.65_5	c18acquity			4		-0.0880957494151318	0.518580604786953	0	-1.64847849023	1.30176477169819e-12	1	-0.11351383233446	0.937652421702868	0	-1.55772464736409	7.34964514351341e-10	1	0.329917617394547	0.132715568671379	M618T10.9	618.3461	579.17808		[M+H-C6H10O5]+ 779.388	68	197	@M582.3293T9.72_7|+2(H2O)
M541.0542T9.66_2	c18acquity			4		-0.281049968733807	0.257185000490551	0	-1.45671306550678	1.35135706263994e-10	1	-0.154474964428299	0.846486196152063	0	-1.29086407019381	2.65507379068213e-09	1	0.933959292065452	0.0327098986709605	M541T10.4	541.054150189865	579.450915516262			68	198	@M582.0787T9.72_5|-(CH3CN)|-(C2H3N)
M581.578T9.72_1	c18acquity			4		-0.194552379318143	0.422543516596247	0	-1.62908981588424	5.79167720913218e-11	1	-0.168678446682785	0.869815246733931	0	-1.5520805358359	2.61485693955604e-09	1	0.614720339956554	0.00825603248617524	M582T10	581.578038417575	583.000827397799	[1750][M]2+		68	198	@M582.0787T9.72_5|-13Cdb|@M751.5783T9.75_1|-(C3H7O6P)
M618.06T9.65_3	c18acquity			4		-0.161157556550949	0.376742207345045	0	-1.56099246646093	3.5032611624972e-12	1	-0.235111871109476	0.72347481697097	0	-1.44432267800965	2.40447394897121e-09	1	0.526655503240247	0.208346176032723	M618T10.5	618.06	579.08538		[M+Na]+ 595.066	68	198	@M582.0787T9.72_5|+(HCl)
M626.0507T9.88_4	c18acquity			4		-0.053084680128741	0.699949830205498	0	-0.855569967908263	4.72785853683755e-08	1	0.102408912010345	0.685832321040389	0	-0.861075657051016	4.04210345019706e-08	1	0.325382624551633	0.863844550619797	M626T10.4	626.0507	593.02848	[1882][M+1]+		68	198	@M806.111T9.82_2|-(C6H10O5)-(H2O)
M751.5783T9.75_1	c18acquity			4		0.0734075442983997	0.967763992348494	0	-1.39026094088856	3.61005192632143e-08	1	-0.119506002740868	0.939859263100903	0	-1.45456106334285	8.43647070041614e-08	1	0.10565339860298	0.185872237286617	M752T10	751.5783	585.12084		[M+K+CF3COOH]+ 578.617	68	198	@M581.578T9.72_1|+(C3H7O6P)|@M752.0794T9.75_4|-13Cdb
M752.0794T9.75_4	c18acquity			4		-0.0229125178605365	0.782996647788115	0	-1.70642635890588	3.40136322048301e-09	1	-0.0485192225298885	0.989482874079274	0	-1.62974186836526	2.57939511883473e-08	1	0.176407150910195	0.361788073126491	M752T10.3	752.0794	585.15324			68	198	@M582.0787T9.72_5|+(C3H7O6P)|@M751.5783T9.75_1|+13Cdb|@M806.111T9.82_2|-3(H2O)
M806.111T9.82_2	c18acquity			4		-0.067775946191345	0.700993500981469	0	-1.48005946818497	5.59621329292737e-09	1	-0.0942187691999816	0.974641035641247	0	-1.72059902061712	9.32958188083591e-10	1	0.30939475124131	0.34087059733	M806T10.1	806.111	589.00854			68	198	@M626.0507T9.88_4|+(C6H10O5)+(H2O)|@M752.0794T9.75_4|+3(H2O)|@M806.6127T9.82_1|-13Cdb
M806.6127T9.82_1	c18acquity			4		-0.256256960091761	0.412063831954805	0	-1.52267093426516	3.29061351069593e-09	1	-0.169682322440243	0.895773881479658	0	-1.69977491302219	9.66627729620996e-09	1	0.798448916646429	0.106341587148212	M807T10	806.6127	588.95616	[2431][M+1]3+		68	198	@M806.111T9.82_2|+13Cdb
M542.3242T14.06	c18acquity			4		0.111975345147318	0.757178445289681	0	-0.2035871746216	0.148300220543155	0	-0.00507916177735268	0.991988602573091	0	-0.292995962585	0.0484009614057133	1	0.814173946202863	0.0448669835319029	M542T14	542.324207816618	843.63554122422	[1591][M]+	[M+H]+ 541.315	52	199	@M543.3276T14.06|-13C|@M544.3308T14.06|-18O|-13C2
M544T15.4_LPC.20.4.	c18acquity	LPC(20:4)	CHEBI:64568	2	a	-0.00291741193860062	0.958346131931004	0	0.405249509215057	0.010913425439124	1	0.0947711333489281	0.874465440538794	0	0.37657241121796	0.0152244657448547	1	0.135124090281223	0.368427875773911	M544T15.4	544.339675910077	883.101600612084	[1601][M]+	[M+H]+ 543.33	8	200	@M545.343T14.72_4|-13C|@M546.3458T14.72|-18O|-13C2|@M547.3484T14.72|-13C3|-13C-18O|@M566.3216T14.73|-Na
M567.3248T14.73	c18acquity			4		0.0334645929382731	0.902250604887143	0	0.372745136794723	0.0367725975203584	1	0.102156820267023	0.874465440538794	0	0.354327909695842	0.0374173182936892	1	0.0277238082676055	0.418411075780023	M567T15	567.324842089511	883.693795461456	[1690][M+1]+		206	200	@M545.343T14.72_4|+Na|@M566.3216T14.73|+13C
M544T15.5_LPC.20.4.	c18acquity	LPC(20:4)	CHEBI:64568	2	a	0.0431994751340099	0.886140550222967	0	0.417076022410065	0.03280134236421	1	0.0846384959832207	0.915139704212676	0	0.400856538059706	0.0317391447188954	1	0.0652935579969922	0.204231739951262	M544T15.5	544.339866458521	872.418425605464	[1602][M]+	[M+H]+ 543.333	98	201	@M545.3431T14.54|-13C|@M546.346T14.54|-18O|-13C2|@M566.3216T14.54|-Na
M546.2828T15.57	c18acquity			4		0.478101067043475	0.454104112361185	0	0.0174426472641933	0.888958155229318	0	0.660558067224038	0.0749778896918513	0	-0.293815289704224	0.226775150430851	0	1.84392340438264	2.69744767162355	M546T16	546.282768337189	934.103016065946	[1606][M]+		5127	202	@M547.2862T15.57|-13C
M546T15.4_LPC.20.3.	c18acquity	LPC(20:3)	CHEBI:64481	2	a	0.023488105575165	0.99220855971769	0	-0.278556953492849	0.0251618430080002	1	-0.0540879103888976	0.930136238010843	0	-0.307841081025718	0.01928778740368	1	0.125619991022157	0.212077308623459	M546T15.4	546.355385209958	911.663966440278	[1611][M]+	[M+H]+ 545.347	49	203	@M547.3588T15.19|-13C|@M548.3615T15.19_3|-18O|-13C2|@M549.364T15.2_3|-13C3|-13C-18O
M546T15.5_LPC.20.3.	c18acquity	LPC(20:3)	CHEBI:64481	2	a	-0.000242174467096845	0.9607864937147	0	-0.31581083384701	0.0303058038474721	1	-0.069218154210084	0.920640239770441	0	-0.36946840150879	0.0170109452590415	1	0.387281438095126	0.234357974682673	M546T15.5	546.355404118817	900.127636329084	[1612][M]+	[M+H]+ 545.349	160	204	@M547.3588T15|-13C|@M548.3616T15|-18O|-13C2
M546.3552T15.55	c18acquity			4		0.14523924004919	0.814114398087436	0	0.0306442114175063	0.908168294803838	0	-0.047324878878424	0.9655337811013	0	-0.0716142695624775	0.834345542614588	0	0.379109681610038	0.401891408205152	M546T16.1	546.355242628676	933.064841822358	[1613][M]+	[M+Na]+ 523.36	181	205	@M547.3588T15.55|-13C|@M548.3616T15.55_2|-18O|-13C2|@M568.338T15.55|-Na
M546.7971T14.7_1	c18acquity			4		-0.0150840564467956	0.885288038711127	0	-0.203959287730701	0.00915262702155569	1	-0.154535082475871	0.385481096302601	0	-0.322973768817082	0.000341860014013075	1	0.15431137190352	1.09961135054875	M547T15	546.797149278571	881.87662441617	[1616][M]+	[M+K]+ 507.839	8	206	@M547.2988T14.7_2|-13Cdb
M547.5824T8.38_1	c18acquity			4		0.563512257613596	0.55256184134292	0	-0.354913924973886	0.45286591100588	0	0.709774764263283	0.169843242405141	0	-0.460024708352947	0.148304722481398	0	1.67311237925635	2.43252832504714	M548T8	547.582351650061	503.079998816386		[M+H]+ 546.572	79	207	@M548.5853T8.39|-13C
M548.3006T14.7_2	c18acquity			4		-0.0414995674098577	0.728040956955614	0	-0.20779316904142	0.00290770560620133	1	-0.143073305563053	0.462770362553854	0	-0.313397644279483	0.000571373583616445	1	0.748413759843281	0.979489357873862	M548T15.3	548.300572768809	881.898180197262			8	208	@M548.8022T14.7_1|-13Cdb|@M549.3002T14.7_2|-13C|-15N|@M550.3T14.7_2|-18O|-34S|-41K|-37Cl
M549.8006T14.7_1	c18acquity			4		-0.0466294213402616	0.722231915766674	0	-0.204280554423571	0.00589803053915418	1	-0.165297962394343	0.462770362553854	0	-0.302457776696675	0.00398761986663391	1	0.784422568086475	1.13782753828193	M550T15	549.800559210321	881.87662441617	[1616][M+3]+		8	208	@M549.3002T14.7_2|+13Cdb
M548.3714T15.98	c18acquity			4		0.0869288780865674	0.854100698933918	0	-0.252797377362377	0.109671262625313	0	0.0464219079174377	0.916890989683882	0	-0.246841294021053	0.105235594710814	0	0.326784049322889	0.342598561012853	M548T16.6	548.371395886374	958.798033621746	[1626][M]+		2705	209	@M549.3748T15.98|-13C
M549.3082T15.2_2	c18acquity			4		-0.0056590189009178	0.922356708697665	0	-0.303200434916771	0.00414842262989224	1	-0.0110362335611107	0.997349071743662	0	-0.31395281103261	0.00582510282117786	1	0.313946589125919	0.204447523100248	M549T15.3	549.30821284775	911.842759069104	[1633][M]2+		49	210	@M549.8097T15.2_1|-13Cdb
M550.3161T15.6_2	c18acquity			4		-0.0167950204760174	0.897026977514773	0	-0.148454292785985	0.0584710493193029	0	0.0424420991375634	0.857303566181165	0	-0.161520295668119	0.0486789911899418	1	0.509575006428753	0.764178174561335	M550T16.1	550.316124560734	936.228680179158	[1636][M]2+		11	211	@M550.8177T15.6_1|-13Cdb|@M551.3157T15.6_2|-13C|-15N
M550T17_LPC.20.1.	c18acquity	LPC(20:1)	CHEBI:67057	2	a	-0.0300852592354968	0.792147876013619	0	-0.882950883472322	3.33459133449589e-07	1	-0.074575458901041	0.931011336314789	0	-0.787369156574977	1.12235379367556e-06	1	0.399961584804909	0.105418016261205	M550T17	550.387111505201	1027.34909107312	[1637][M]+		5909	212	@M551.3905T17.12|-13C
M552.3322T16.83_2	c18acquity			4		-0.136181914821456	0.572293495952139	0	0.208559541042728	0.0298264794341742	1	0.0543670371745293	0.881729346300414	0	0.284167636507128	0.0020391904935785	1	1.58104221833986	0.143508270312406	M552T17.2	552.33216382555	1009.5940413076	[1643][M]2+		56	213	@M552.8339T16.83_1|-13Cdb|@M553.3317T16.83_2|-13C|-15N|@M554.3317T16.83_2|-18O|-34S|-41K|-37Cl
M553.8323T16.83_1	c18acquity			4		-0.153198962002989	0.557773005383978	0	0.213163619705385	0.0393693006815756	1	0.0123228101236634	0.994587039536047	0	0.27564696045782	0.00694221392378161	1	1.67945003348867	0.199582847137159	M554T17	553.832267113183	1009.57062045773	[1643][M+3]2+		56	213	@M552.8339T16.83_1|+13C|+15N|@M553.3317T16.83_2|+13Cdb|@M554.3317T16.83_2|-13Cdb
M645.8438T9.18	c18acquity					0.371171984251113	0.646317820813713	0	0.421100204298208	0.245567045182552	0	0.212401851407241	0.864386228461853	0	0.272066505349693	0.508011865069526	0	0.866322900550238	0.578292657350451	M646T9.1	645.8438	550.74012			352	214	@M646.345T9.17_3|-13Cdb|@M646.8461T9.17_3|-13C|@M775.8131T9.17_2|-(HCOOH)-(HCOOK)
M646.345T9.17_3	c18acquity			4		0.525868019029506	0.614427093069335	0	0.665287012604573	0.144068880045634	0	0.384675601908906	0.792621799489917	0	0.516851013951886	0.294969975376962	0	0.955431416018145	0.802025972226092	M646T9.5	646.345	550.27926		[M+K]+ 607.385	78	214	@M554.2968T9.17_4|+(C3H8O3)|@M645.8438T9.18|+13Cdb|@M646.8461T9.17_3|-13Cdb
M774.8111T9.18	c18acquity					0.381468486829664	0.646674256814308	0	0.386503691974564	0.317989901703354	0	0.233278424210255	0.857303566181165	0	0.284621444002081	0.516143953029515	0	0.849868501567519	0.660482698810372	M775T9.1	774.8111	550.6326	[2335][M]+	[M+H]+ 773.802	78	214	@M775.8131T9.17_2|-13C|-15N
M775.8131T9.17_2	c18acquity					0.581962608231695	0.570128748510575	0	0.606323815551164	0.176316846926771	0	0.451361445381512	0.736301830284372	0	0.440651781071111	0.394383490292775	0	1.01503012020335	0.914164125413212	M776T9.1	775.8131	550.2507	[2335][M+1]+		78	214	@M645.8438T9.18|+(HCOOH)+(HCOOK)|@M774.8111T9.18|+13C|+15N
M560.3004T14.73_2	c18acquity			4		-0.00547548104701434	0.969770026011661	0	0.247805637190886	0.0181851221500917	1	0.0742319650974075	0.853312477753308	0	0.241039339028376	0.0256820281061015	1	0.211528520945759	0.501531355417701	M560T15.3	560.300359139056	883.510713170346		[M+H]+ 559.298	206	215	@M561.3T14.73_2|-13C|-15N|@M562.3002T14.73_2|-18O|-34S|-41K|-37Cl
M560.3349T12.9	c18acquity			4		0.786166995789559	0.252941179079972	0	0.456527193253757	0.147723696312418	0	0.793704702350894	0.169843242405141	0	0.0218004905771512	0.987704336340024	0	2.30105874106691	2.46953152184603	M560T13	560.334933540711	774.124273139688	[1667][M]+		2452	216	@M561.3383T12.9|-13C
M562.3439T12.91	c18acquity					0.592203652478645	0.279521544364731	0	0.265902820476271	0.271805698027186	0	0.511562307948422	0.30506614446973	0	-0.234471657694579	0.405456750719262	0	2.36713725228256	2.19093972187833	M562T13.1	562.343901218594	774.86656405065			378	216	@M561.3383T12.9|+13C
M562.3506T13.15	c18acquity			4		0.625958380836561	0.484104699664493	0	-0.288398933092152	0.583730435261343	0	0.56923373610852	0.350128743322786	0	-0.724438101898809	0.0285543387899567	1	1.83666176029202	2.04817829784927	M562T13	562.350567402914	789.285494427174	[1680][M]+		153	217	@M563.3536T13.16|-13C
M564.5545T8.38_1	c18acquity					0.731828387850797	0.350646191355723	0	-0.153953446948414	0.82796832574053	0	0.752309569925465	0.147283595901161	0	-0.193112441347971	0.553970715481723	0	2.18575473344639	2.37678877067501	M565T8	564.55453237821	502.993694262136	[1686][M]3+		79	218	@M565.554T8.38_1|-13C|-15N
M565.554T8.38_1	c18acquity			4		0.581274472728103	0.512933472768761	0	-0.197401929568786	0.737045737010456	0	0.703621252111711	0.175946421111452	0	-0.374784701577079	0.245547276196665	0	1.80004055878821	2.2972548865153	M566T8	565.553997622397	503.085936374521			79	218	@M564.5545T8.38_1|+13C|+15N|@M566.5564T8.39_1|-13C
M565.2198T8.38_3	c18acquity			4		0.555030486828587	0.542624969428317	0	-0.149158227099701	0.823080586902327	0	0.642557404069251	0.265807155562151	0	-0.342791292237871	0.306919168760408	0	1.72136954810445	2.15025023171343	M565T8.2	565.219787300364	503.075752634318		[2M+3H]3+ 846.321	79	219	@M566.2224T8.38_3|-13C
M565.8883T8.38_2	c18acquity			4		0.551013254915226	0.56333310115809	0	-0.260464505936751	0.629275442412156	0	0.638347368961638	0.272036040994199	0	-0.352763869700702	0.292493041330614	0	1.67429741102175	2.11464269119931	M566T8.1	565.888336390142	503.079998816386		[M+H]+ 564.883	79	220	@M566.889T8.38_2|-13C|-15N
M565.9335T7.99_1	c18acquity			4		0.092413543353139	0.814260597397224	0	0.368057674487622	0.0877271062560851	0	0.621965015814403	0.0308753987098517	1	0.476740258524323	0.0202876826834046	1	0.470073251013157	2.39497949845548	M566T8.2	565.933475896582	479.244704363816		[M+H]+ 564.926 [2M+3H]3+ 847.389	237	221	@M566.9361T7.99_2|-13C
M566.2677T7.99_2	c18acquity			4		0.163853292259684	0.67797180727527	0	0.284373864582172	0.138822191071081	0	0.658313451951319	0.0178974714523507	1	0.409770448624663	0.0468338769668314	1	0.915765935533409	2.58917068738099	M566T8.4	566.267681563156	479.111060459629		[M+H]+ 565.26 [2M+3H]3+ 847.89	237	222	@M567.2705T7.98_3|-13C
M568.3397T14.66_2	c18acquity			4		-0.061156081317403	0.814114398087436	0	0.021989689689228	0.902412446213415	0	0.103009691529891	0.705873137528511	0	0.0346360886351569	0.808993976224436	0	0.953949306299089	1.1676843974283	M568T15.1	568.339658359745	879.803969124786	[1699][M]+	[M+H]+ 567.331	24	223	@M569.3431T14.66_1|-13C|@M570.3459T14.66_2|-18O|-13C2
M571.3487T14.66_2	c18acquity					-0.0757931822232329	0.77001293710452	0	0.012250206896951	0.965423289521072	0	0.0974218853287461	0.756795695618807	0	0.0783298742905263	0.522700914219623	0	1.13532777816226	0.928752952345833	M571T15.4	571.348667158869	879.722095694868	[1699][M+3]+		24	223	@M569.3431T14.66_1|+18O|+13C2
M568.3397T14.51	c18acquity			4		-0.0755039222274938	0.814114398087436	0	0.0618666725602495	0.726008936001574	0	0.0731402940360439	0.862511652952891	0	0.0789882703650164	0.585014136844041	0	0.96410947846782	0.541860207341727	M568T15.2	568.339713557422	870.438390944052	[1700][M]+		35	224	@M569.343T14.51|-13C|@M570.3458T14.51|-18O|-13C2
M570.3555T15.37	c18acquity			4		0.0546499047926972	0.926583883211282	0	0.189249910775235	0.541946046497867	0	-0.012063433986981	0.98905926514654	0	0.0885700830462	0.779752621570388	0	0.0177576707885606	0.219191117404717	M570T15.7	570.355498620329	922.016923750764	[1710][M]+	[M+H]+ 569.348	42	225	@M571.3588T15.37|-13C|@M572.3615T15.37|-18O|-13C2|@M592.3372T15.37|-Na
M570T15.8_LPC.20.2.	c18acquity	LPC(20:2)	CHEBI:67056	2	a	0.0917029980838855	0.934883450122006	0	-0.799285379419537	3.18564577179982e-06	1	0.138483889445443	0.675430482888339	0	-0.798798564038005	3.97217456916747e-06	1	0.137161576738086	0.995474250215641	M570T15.8	570.355099200648	900.052114786014	[1711][M]+	[M+H]+ 569.348	160	226	@M571.3588T15|-13C|@M572.3618T15|-18O|-13C2|@M592.3372T15|-Na
M577.765T8.45_1	c18acquity			4		0.0735539047258893	0.957181284296354	0	-0.45225722581173	0.0652374290624095	0	-0.197427477024851	0.760180217502369	0	-0.528406328040232	0.00892521566864839	1	0.185992693218389	0.469049542885912	M578T8.1	577.765034149655	506.9689946187			5806	227	@M578.2667T8.45_2|-13Cdb|@M578.7679T8.45_1|-13C
M581.4526T9.72	c18acquity			4		-0.113019579073512	0.614130154358376	0	-1.71409136269793	1.49319636125719e-10	1	-0.130452320875502	0.931011336314789	0	-1.57136141293361	1.74439141490413e-08	1	0.370021984908802	0.0900968739960329	M581T10	581.452605503615	583.005278464368	[1749][M]+	[M+H]+ 580.446	68	228	@M581.9537T9.72_4|-13Cdb
M581.9537T9.72_4	c18acquity			4		-0.259428445406737	0.339927900840326	0	-1.70851010167486	6.78587549002478e-11	1	-0.271048747801816	0.748148897630149	0	-1.5327280071026	5.21311910117099e-08	1	0.752223578874442	0.275956124147475	M582T10.4	581.953689518255	583.012077044879		[2M+3Na+K-H]3+ 819.467	68	228	@M581.4526T9.72|+13Cdb
M581.7031T9.72_2	c18acquity			4		-0.197543436227956	0.459342528335135	0	-1.70717997180974	1.37761338224661e-10	1	-0.180168266050606	0.857303566181165	0	-1.5159709592046	8.84193020358712e-09	1	0.606123524192079	0.0533280953990832	M582T10.1	581.703106454025	583.005278464368	[1751][M]2+		68	229	@M582.2044T9.72_6|-13Cdb|@M665.6611T9.72_2|-(HCOOK)|@M806.7791T9.82_2|-(C9H11O4N3)
M582.2044T9.72_6	c18acquity			4		-0.236023706190586	0.398834320948681	0	-1.57571924114147	3.63341292194981e-10	1	-0.106576926876187	0.947314942060234	0	-1.41739666341765	9.27856168603195e-08	1	0.735657797118184	0.0771092276769494	M582T10.6	582.204427615956	583.046782459184	[1751][M+1]2+		2819	229	@M581.7031T9.72_2|+13Cdb|@M775.2677T9.72_3|-(C7H7O2N5)
M664.6595T9.72_2	c18acquity			4		-0.155997867773063	0.476215729823519	0	-1.71619561848479	1.98277441192711e-11	1	-0.174679393676023	0.865649113356372	0	-1.58093496170008	2.61485693955604e-09	1	0.506278765812584	0.0263069271835344	M665T10.1	664.6595	582.94944		[M+H-C6H10O5]+ 825.71	68	229	@M665.6611T9.72_2|-13C|-15N|@M666.6619T9.72_2|-18O|-41K|-13C2
M672.2192T9.72_2	c18acquity			4		0.00301401348631813	0.822383020175924	0	-1.38620653222638	5.07512837686308e-09	1	-0.0346826701889906	0.989032055110038	0	-1.31001096313983	3.62658451163037e-06	1	0.0403753326318843	0.2481622118235	M672T10.4	672.2192	582.96876		[M+H-C6H8O6]+ 847.249	68	229	@M776.2694T9.72_5|-(C4H8O3)|@M865.2806T9.65_4|-(C7H7O2N5)
M720.7346T9.65_2	c18acquity			4		-0.144669007959417	0.386353620941636	0	-1.66102290029255	1.30176477169819e-12	1	-0.158283173082426	0.853465948466154	0	-1.52454457381111	1.27295498747161e-10	1	0.467451689626232	0.0268926782430778	M721T10.3	720.7346	579.081		[3M+2H]2+ 479.823	68	229	@M721.2358T9.65_5|-13Cdb|@M721.7366T9.65_2|-13C|-15N
