variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M173T6.1_N.Acetyl.L.asparagine.N..	M173T6.1	173.0568248	173.056604	173.0574447	376.9645825	352.3509916	386.6160346	69	42	0	21		[M-H-H20]- 192.071	7	"N-Acetyl-L-asparagine;N-Acetylasparagine;Nα-Acetyl-L-asparagine"	C6H10N2O4	174.06406		HMDB06028		CID99715	HXFOXFJUNFFYMO-BYPYZUCNSA-N	InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)/t4-/m0/s1	Amino acid metabolism	Alanine, Aspartate and Glutamate	Others	2	a,b	
M173T7.3_Suberic.acid	M173T7.3	173.0819547	173.0817552	173.0826225	432.4745852	430.9934451	434.4916945	65	41	3	21			3	Suberic acid	C8H14O4	174.08921	CHEBI:9300	HMDB00893	C08278	CID10457	TYFQFVWCELRYAO-UHFFFAOYSA-N	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	Lipid metabolism	Fatty acids	Dicarboxylic	2	a,b	
M173.0931T9.74	M173T10.1	173.0930552	173.0928531	173.093773	584.5515154	583.477092	585.7737822	44	30	0	14		[M+Cl]- 138.129	17															
M173.0932T2.91	M173T3.2	173.0931686	173.0929646	173.0938029	174.3342298	169.0655797	178.7018651	63	42	0	21		[M-H-CH2]- 188.112	22															
M173.0932T6.62	M173T7.4	173.0932053	173.0929803	173.0937448	397.2304038	391.8450131	400.4241628	58	38	0	20	[176][M]-	[M-2H+Na]- 152.125	7															
M173.1013T1.54	M173T2.2	173.1013153	173.1011111	173.102006	92.48276394	90.82397751	98.09407118	63	42	0	21	[170][M+1]-		11															
M173.1013T2.16	M173T2.3	173.1013343	173.0936312	173.1018434	129.6940814	128.8259402	146.3859146	42	26	0	16	[171][M+1]-		18															
M173T10.2_DL.Arginine.Arginine	M173T10.2	173.1044779	173.1042262	173.1051086	625.9980857	624.3671803	627.4804483	56	35	0	21			26	"DL-Arginine;Arginine"	C6H14N4O2	174.11168	CHEBI:16467	HMDB00517	C02385	CID232	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|D-Arginine and D-Ornithine metabolism	Arginine|Urea cylcle|D-Arginine	2	a,b	
M173.1183T1.47	M173T1.1	173.118302	173.1180677	173.1190109	88.09828136	86.61304765	91.11207685	63	42	1	20			11															
M173.1357T4.23	M173T4.1	173.1357134	173.1348297	173.1366429	253.5174697	235.2337079	262.4748185	70	42	0	21		[M+Cl]- 138.169	1															
M173.1359T7.84	M173T8.2	173.135886	173.13483	173.136848	470.117259	456.7843252	479.8528621	59	37	0	16			2															
M173.1359T1.31	M173T1.2	173.1358897	173.1349022	173.1367518	78.36754843	77.29432006	90.32077327	66	42	3	21		[M-H+Cl]2- 312.304	5															
M173.1359T9.19	M173T9.2	173.1358972	173.1348913	173.1368251	551.6310883	550.2684792	555.2909945	64	42	0	21			6															
M173.1359T10.01	M173T10.3	173.1359079	173.134902	173.1366745	600.4600742	596.8783201	602.9995485	19	12	3	4			1731															
M173.1362T8.22	M173T8.3	173.1361666	173.1349418	173.1366527	493.3398267	493.1108472	494.3226154	4	0	3	1			15															
M173.5399T5.09	M174T5	173.5399377	173.5397504	173.5405365	305.1413298	295.5605395	315.0308114	65	41	0	21			12															
M173.9575T14.43	M174T14	173.9575046	173.9572656	173.9582174	866.0594622	846.1441361	891.4450711	64	36	1	19			1604															
M173.9575T13.09	M174T13	173.9575291	173.9572708	173.9582129	785.5901842	765.7209949	831.5892779	92	41	3	19	[173][M+1]-		2024															
M173.9575T12.46	M174T12	173.9575309	173.957246	173.9581913	747.5339381	712.5264456	762.2723725	58	27	3	17	[174][M+1]-		1041															
M173.9575T15.44	M174T15	173.9575451	173.9572424	173.9581772	926.2579712	922.2967146	929.0817007	62	38	3	21			1554															
M173.9576T0.95	M174T1	173.9575773	173.9573392	173.9631551	56.83524119	35.94514292	65.20234311	43	23	3	15	[172][M+1]-		2499															
M173.97T15.41	M174T15.1	173.9700453	173.9698229	173.9706731	924.3088679	914.2764258	945.6864328	64	40	3	20			21															
M173.9868T1.86	M174T2	173.9867742	173.9865715	173.9874273	111.5880832	110.8502239	113.1858731	57	36	0	21		[M+Cl+NaCOOH]- 71.0234 [M-H+NaCOOH]- 106.999	39															
M174.0157T2.83	M174T3	174.0157285	174.0155202	174.0235954	170.054508	166.2161818	200.3356975	60	39	0	21		[M-H-HCOOH]- 221.017	22															
M174.0231T1.65	M174T2.1	174.0230588	174.0228507	174.023716	99.1585442	98.56433332	101.0886798	61	40	0	21			37															
M174T9_N.Acetyl.L.aspartic.acid.	M174T9	174.0408914	174.0406156	174.0415378	515.179741	514.051033	519.6054937	63	42	0	21		[M-H-CH2]- 189.057	1288	"N-Acetyl-L-aspartic acid;N-Acetylaspartic acid"	C6H9NO5	175.04807	CHEBI:21547	HMDB00812	C01042	CID65065	OTCCIMWXFLJLIA-BYPYZUCNSA-N	InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	Amino acid metabolism	Alanine, Aspartate and Glutamate	Aspartate	2	a,b	
M174.0409T4.61	M174T5.1	174.0409148	174.0406107	174.0416336	276.7858966	270.8867632	303.2378889	59	38	0	18			1006															
M174.0409T6.64	M174T7	174.0409412	174.0406536	174.041409	398.4139488	395.0024568	401.246042	49	37	0	12		[M-H-NH3]- 192.071	7															
M174.0425T2.35	M174T2.2	174.042458	174.0408634	174.042955	141.0523321	138.9956161	154.6696939	13	2	3	8	[175][M+1]-		1447															
M174T9.1_Guanidinosuccinic.acid	M174T9.1	174.0520777	174.0518007	174.0527129	538.0081542	537.3385751	538.5341729	62	41	0	21			10	Guanidinosuccinic acid	C5H9N3O4	175.05931	CHEBI:17072	HMDB03157	C03139	CID97856	VVHOUVWJCQOYGG-UHFFFAOYSA-N	InChI=1S/C5H9N3O4/c6-5(7)8-2(4(11)12)1-3(9)10/h2H,1H2,(H,9,10)(H,11,12)(H4,6,7,8)	Amino acid metabolism	Aginine biosynthesis|Alanine, Aspartate and Glutamate	Urea cylcle|Aspartate	2	a,b	
M174.0542T8.03	M174T8	174.0541519	174.0539014	174.0545329	482.0205065	479.8664656	483.4755591	6	0	3	3			152															
M174T3.1_Indole.3.acetic.acid.Ind.	M174T3.1	174.0561472	174.0559337	174.0568668	188.9516113	187.5093564	191.8176953	56	38	0	18			1643	"Indole-3-acetic acid;Indoleacetic acid"	C10H9NO2	175.06333	CHEBI:16411	HMDB00197	C00954	CID802	SEOVTRFCIGRIMH-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)	Amino acid metabolism	Tryptophan metabolism	Tryptamine	2	a,b	
M174.0595T1.53	M174T2.3	174.0594574	174.0592481	174.0601299	91.91001922	90.43952984	93.02166891	63	42	0	21			11															
M174.0602T6.29	M174T6	174.0601761	174.0600035	174.0608463	377.4790009	365.6459369	387.4075761	58	39	0	19			7															
M174.0772T2.97	M174T3.2	174.0771955	174.0770081	174.0778815	178.4647548	175.5721374	183.2075368	63	42	0	21			22															
M174.0772T6.58	M174T7.1	174.0772171	174.0769663	174.0777995	394.6240538	384.8294468	397.1951461	44	27	0	17	[176][M+1]-		7															
M174T8.1_L.Citrulline.Citrulline	M174T8.1	174.0884879	174.0882715	174.0891199	495.4627566	492.649968	496.7712806	63	42	0	21	[177][M]-		15	"L-Citrulline;Citrulline"	C6H13N3O3	175.09569	CHEBI:16349	HMDB00904	C00327	CID9750	RHGKLRLOHDJJDR-BYPYZUCNSA-N	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1	Amino acid metabolism	Aginine biosynthesis	Urea cylcle	2	a,b	
M174.1137T1.33	M174T1.1	174.113666	174.1136258	174.114113	79.9144296	79.84877907	80.3375356	3	0	3	0			384															
M174.9069T5.81	M175T6	174.9069047	174.9067936	174.9074407	348.6807094	348.2593631	349.2085353	3	0	3	0			350															
M174.9375T10	M175T10	174.9375467	174.9374083	174.9382449	600.2015831	599.531082	602.3239833	9	0	3	6			1899															
M174.947T9.17	M175T9	174.9469753	174.9467241	174.9477192	550.2593308	548.8716642	565.1303668	64	42	1	21			6															
M174.947T12.26	M175T12	174.9470149	174.9467804	174.9477046	735.8187622	710.9164459	770.717812	90	41	0	19	[174][M+2]-		1021															
M174.9549T15.44	M175T15	174.9548825	174.9545778	174.9595441	926.5358001	912.1890517	929.0817007	63	39	3	21		[M+Cl]- 139.99 [M+Cl]- 139.99	21															
M174.9549T0.91	M175T1	174.9549003	174.9546362	174.9554722	54.57368447	36.07987257	61.5203244	29	16	3	10	[172][M+2]-		2500															
M174.9674T15.4	M175T15.1	174.9673532	174.966932	174.9678733	924.1065843	918.3397077	930.4029034	15	5	3	7			1556															
M174.9871T1.69	M175T2	174.9871159	174.9860197	174.9877613	101.3990227	98.18370136	103.4213435	63	42	0	21		[M-H-C2H4]- 204.018	37															
M175.011T6.81	M175T7	175.0109805	175.0109349	175.0116219	408.7905805	407.2326739	409.9677034	6	0	3	3			1537															
M175.0183T2.78	M175T3	175.0183444	175.018111	175.0190019	167.0893274	164.770551	172.6133951	52	37	0	15		[M-H+Cl]2- 316.068	22															
M175.0249T9.97	M175T10.1	175.0248833	175.0246285	175.0255667	598.4054319	597.0416873	609.7395456	66	42	3	21			1900															
M175.025T8.32	M175T8	175.0249589	175.0247668	175.0255425	499.1741163	487.2645433	500.5780397	63	41	0	21		[M-H-C4H8]- 232.1	15															
M175.0349T2.35	M175T2.1	175.034861	175.0346665	175.0353604	141.0058144	138.2762493	142.27518	11	1	3	7			1448															
M175.0361T6.04	M175T6.1	175.0361153	175.0358671	175.0367084	362.209124	352.4632398	380.7745665	73	42	0	21		[M+Cl]- 140.068 [M-H+Cl]2- 316.121	4															
M175.0361T9.57	M175T10.2	175.0361162	175.035866	175.0366612	574.1539861	573.3751824	574.6648397	27	6	0	21			1428															
M175T9.1_Allantoic.acid	M175T9.1	175.0473406	175.0444475	175.0480018	515.6921604	514.4980382	516.2657458	63	42	0	21		[M-H+NH3]- 159.038	1288	Allantoic acid	C4H8N4O4	176.05455	CHEBI:30837	HMDB01209	C00499	CID203	NUCLJNSWZCHRKL-UHFFFAOYSA-N	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	Nucleotide metabolism	Purine metabolism	Allantoin	2	a,b	
M175.0612T2.42	M175T2.2	175.0612415	175.06106	175.0618296	144.9340054	134.1752897	161.9894413	63	41	0	21			1825															
M175T8.1_3.Isopropylmalic.acid.2..	M175T8.1	175.0614251	175.0612258	175.0620431	506.7126966	505.390155	509.6038871	55	33	1	21			15	"3-Isopropylmalic acid|2-Isopropylmalic acid;α-isopropylmalic acid"	C7H12O5	176.0685	CHEBI:35114|CHEBI:35128	HMDB12156|HMDB00402	C02504	CID36|CID77	RNQHMTFBUSSBJQ-UHFFFAOYSA-N|BITYXLXUCSKTJS-UHFFFAOYSA-N	InChI=1S/C7H12O5/c1-3(2)4(6(9)10)5(8)7(11)12/h3-5,8H,1-2H3,(H,9,10)(H,11,12)|InChI=1S/C7H12O5/c1-4(2)7(12,6(10)11)3-5(8)9/h4,12H,3H2,1-2H3,(H,8,9)(H,10,11)	Amino acid metabolism|Carbohydrate metabolism	Valine, Leucine and Isoleucine biosynthesis|Pyruvate metabolism	Valine|Acetyl-CoA	2	a,b	
M175.0725T6.22	M175T6.2	175.0724767	175.0722728	175.0730783	373.4862877	352.8626785	384.8938133	67	42	0	21		[M-H+HCOOH]- 130.071	7															
M175.0918T8.26	M175T8.2	175.0918436	175.0916112	175.0924726	495.5164939	492.8947886	497.4828358	50	33	0	17	[177][M+1]-		15															
M175.0976T1.54	M175T2.3	175.0976432	175.0887661	175.098278	92.11217466	83.72806185	93.73283296	60	39	1	20			11															
M175.1161T20.11	M175T20	175.116099	175.1158284	175.1166542	1206.453398	1204.701492	1207.392606	66	42	3	21		[M-H+Cl]2- 316.263	30															
M175.9331T13.03	M176T13	175.9330546	175.9328162	175.9337249	781.767823	780.40316	783.4069887	52	35	0	17			2019															
M175.9372T10.02	M176T10	175.9372013	175.9371351	175.9377719	601.2843492	600.7161932	602.3239833	3	0	3	0			1732															
M175.9825T1.86	M176T2	175.9825457	175.9823384	175.9832009	111.7177591	110.6979183	113.1858731	57	36	0	21			39															
M176.0201T9.42	M176T9	176.0201107	176.0198312	176.0207357	565.2993176	564.5619756	566.395317	63	42	0	21			19															
M176.0388T2.38	M176T2.1	176.0387758	176.0385694	176.0394253	142.9752781	141.2209816	144.4314519	63	42	0	21		[M-H]- 177.04	25															
M176.0388T3.32	M176T3	176.0387807	176.0385325	176.0392834	199.0051445	180.1050232	204.0924988	35	16	0	15			674															
M176.0565T8.21	M176T8	176.056451	176.0562466	176.0571001	492.583961	488.2476367	494.8305583	44	29	0	15			15															
M176.0565T9.69	M176T10.1	176.0564656	176.0562446	176.057097	581.1174446	578.1066638	583.7705904	53	37	0	16			1407															
M176.0565T4.6	M176T5	176.0564802	176.0562896	176.0571659	276.0800048	269.7587137	296.2556708	68	42	0	21			983															
M176.0566T6.58	M176T7	176.0565962	176.0563303	176.0571448	394.9456951	387.5367965	399.0892085	58	40	0	18			7															
M176.0929T4.56	M176T5.1	176.0928809	176.0926074	176.0934817	273.51409	270.59774	281.7606181	49	36	0	13			13															
M176.5271T10.29	M177T10	176.5270898	176.5267666	176.527762	617.3764734	616.4003704	618.576532	63	42	0	21			1865															
M176.8434T1.03	M177T1	176.8434023	176.8432113	176.8438723	62.0991773	36.36921201	67.01365911	36	21	0	15			48															
M176.8434T24.37	M177T24	176.8434301	176.843176	176.8440441	1462.427751	1434.284751	1495.453532	93	42	3	21			2216															
M176.8435T20.4	M177T20	176.8434844	176.8431872	176.8440295	1223.978494	1220.927499	1227.833419	66	42	3	21		[M+2Cl]2- 283.748 [M-H+Cl]2- 319.725	30															
M176.9049T5.82	M177T6	176.9049135	176.9047177	176.9055147	349.1394103	346.8597868	350.5395778	4	0	3	1			351															
M176.917T10.01	M177T10.1	176.9170102	176.9169763	176.9175805	600.7161932	600.6063852	601.6482522	3	0	3	0			1733															
M176.936T9.19	M177T9	176.9360321	176.9358002	176.9366879	551.1442381	549.6519348	551.9638259	63	42	0	21		[M-H-H20]- 195.955	6															
M177.0041T9.08	M177T9.1	177.0041302	177.0038954	177.0047007	544.6012326	542.8180887	561.0478346	45	28	0	15		[M-H+Cl]2- 320.049	748															
M177.0228T2.65	M177T3	177.022808	177.0226211	177.0234964	158.7700514	151.539292	163.2068319	63	42	0	21			22															
M177T7_D.....Gluconic.acid...l.	M177T7	177.040503	177.0402468	177.041189	396.0630985	384.8294468	400.5386564	60	40	1	19		[M-H-CH2]- 192.071	7	"D-(+)-Gluconic acid δ-lactone;D-Glucono-1,5-lactone;gluconolactone"	C6H10O6	178.04774	CHEBI:16217	HMDB00150	C00198	CID7027	PHOQVHQSTUBQQK-SQOUGZDYSA-N	InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2/t2-,3-,4+,5-/m1/s1	Carbohydrate metabolism	Pentose Phosphate pathway	Pentose	2	a,b	
M177.0406T9.37	M177T9.2	177.0405759	177.0402921	177.0412256	562.037593	556.4413984	575.1437786	50	35	0	15		[M-H+Cl]2- 320.124	19															
M177.0406T8.56	M177T9.3	177.0405761	177.040378	177.0411683	513.5513986	503.2777148	522.3109082	18	11	3	4			1347															
M177.0406T8.07	M177T8	177.0405963	177.0403466	177.0412469	484.1055504	449.453511	488.0318038	81	42	1	21	[178][M]-		247															
M177.0769T2.19	M177T2	177.0769271	177.0767224	177.0776207	131.4452764	116.875982	132.8787153	60	38	0	21	[179][M]-	[M+Cl+NH3]- 125.079 [M-H+NH3]- 161.052	18															
M177.0881T4.79	M177T5	177.0881479	177.0879692	177.0887939	287.2501292	280.2827493	295.1590357	64	42	0	21		[2M-3H]3- 267.134	12															
M177.0882T7.45	M177T7.1	177.0881707	177.087962	177.0887815	446.7798851	445.528126	447.5960602	59	42	0	17			3															
M177.0921T1.46	M177T1.1	177.0921101	177.0918708	177.0926914	87.83216779	85.71339722	89.37963228	45	23	3	19			11															
M177.1035T20.12	M177T20.1	177.1034601	177.1031674	177.1040184	1207.172713	1205.403128	1208.22249	66	42	3	21			30															
M177.979T16.67	M178T17	177.9789829	177.9787073	177.9796361	1000.477934	998.2944945	1001.485521	56	39	0	17		[M+Cl]- 143.015	31															
M178.0181T3.51	M178T4	178.0180529	178.0178691	178.0187267	210.7333957	206.6772891	212.6924287	63	42	0	21	[180][M]-	[M-H]- 179.025	8															
M178.0259T2.43	M178T2	178.0259311	178.0257296	178.0265501	145.5467252	143.9976335	146.9670941	60	40	0	20			25															
M178.0359T8.2	M178T8	178.0359153	178.0356738	178.0435502	491.7496023	483.8516158	506.8255275	60	36	0	21			15															
M178.044T8.07	M178T8.1	178.0440125	178.0436281	178.0446011	484.2800992	479.6916965	487.0347321	9	6	3	0	[178][M+1]-		3															
M178.0507T2.78	M178T3	178.0507466	178.0438698	178.0515471	166.8599093	158.5215046	186.0549942	12	6	3	3		[M-H-C3H2O3]- 265.061	22															
M178T2.1_3.succinoylpyridine.4.ox.	M178T2.1	178.0510646	178.0508672	178.0516672	133.1891594	132.5129482	134.140909	59	38	0	21	[181][M]-	[M+Cl+NH3]- 126.049	18	"3-succinoylpyridine;4-oxo-4-(pyridin-3-yl)butyric acid|Hippuric acid;N-benzoylglycine"	C9H9NO3	179.0582	CHEBI:66951|CHEBI:18089	HMDB00992|HMDB00714	C019569|C01586	CID437|CID464	JGSUNMCABQUBOY-UHFFFAOYSA-N|QIAFMBKCNZACKA-UHFFFAOYSA-N	InChI=1S/C9H9NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H,12,13)|InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)	Amino acid metabolism	Phenylalanine metabolism	Other	2	a,b	
M178.0721T8.43	M178T8.2	178.0721478	178.0719329	178.0728687	506.0258197	489.1289255	513.944547	56	33	0	13			1062															
M178.0722T17.49	M178T17.1	178.072159	178.0719317	178.0726976	1049.506614	1034.014691	1071.190866	50	31	0	15			2470															
M178.0722T11.71	M178T12	178.0721687	178.071944	178.0728944	702.3956206	689.1872133	725.5042976	41	25	0	15			2315															
M178.0722T12.85	M178T13	178.0721692	178.0719572	178.0727466	771.1043747	756.3238844	784.7627708	42	33	0	7			1022															
M178.0722T10.39	M178T10	178.0721754	178.0719051	178.0728587	623.4416492	602.5996486	651.1013954	82	39	0	20			26															
M178.0722T6.06	M178T6	178.0721768	178.0719495	178.0728079	363.6934719	343.431725	377.2991946	54	25	0	18			4															
M178.0722T24.32	M178T24	178.0721931	178.0719452	178.0728246	1459.318909	1426.703415	1483.731273	72	42	0	20			36															
M178.0722T7.31	M178T7	178.0722065	178.072005	178.0728574	438.4906825	436.5172823	442.2591404	64	42	1	21	[182][M]-	[M-H-COCH2]- 221.088	3															
M178.0722T18.2	M178T18	178.0722108	178.0719376	178.0728056	1091.725928	1074.055681	1104.943968	45	30	0	11			2392															
M178.0722T15.72	M178T16	178.0722181	178.0719444	178.0728617	943.3198089	905.8949709	966.0857018	79	42	0	20			40															
M178.0722T4.76	M178T5	178.0722221	178.0720351	178.0729104	285.655447	281.175183	295.1590357	66	42	2	21	[183][M]-		12															
M178.0723T20.17	M178T20	178.0722613	178.0719874	178.0728104	1210.027393	1208.105096	1211.340184	66	42	3	21			30															
M178.0802T2.14	M178T2.2	178.0802385	178.0800142	178.0807643	128.6488791	126.7295099	131.913433	34	18	0	16	[179][M+1]-		18															
M178.8429T20.41	M179T20	178.842882	178.8425544	178.8435136	1224.503264	1220.995643	1230.754509	66	42	3	21		[M+2Cl]2- 287.751	30															
M178.9631T16.68	M179T17	178.9630558	178.9627555	178.9637192	1000.55092	998.9351013	1001.196989	63	42	0	21			31															
M178.9631T0.93	M179T1	178.9630771	178.9628762	178.9636769	55.88300722	36.20650762	64.82091526	12	3	3	6			2481															
M178.9632T15.43	M179T15	178.9631797	178.9630809	178.9636524	925.7871423	922.7156105	927.8291168	6	0	3	3			1605															
M178.9755T16.54	M179T17.1	178.9755492	178.9752512	178.9761796	992.3880038	990.3604083	998.9351013	63	42	0	21		[M-H]- 179.983	1989															
M178.9756T15.23	M179T15.1	178.9755953	178.9753535	178.9762124	913.5222498	908.4338319	918.3850202	36	20	3	13			1606															
M179.02T9.86	M179T10	179.0199518	179.0197077	179.0206211	591.8866215	591.0624223	593.1776688	63	42	0	21	[184][M]-		1884															
M179.0214T3.5	M179T4	179.0213947	179.0211912	179.0220608	210.1655807	206.3420062	213.4642769	59	38	0	21	[180][M+1]-		8															
M179.0353T6.71	M179T7	179.0353065	179.035067	179.036035	402.4217513	400.1032078	403.8552554	11	2	3	6			601															
M179.0385T2.4	M179T2	179.0384689	179.0382243	179.0423349	144.1077466	142.0705674	149.9484789	49	31	1	17		[M-H+NaCOOH]- 112.059	25															
M179.0539T2.22	M179T2.1	179.053895	179.0533984	179.0567361	133.1811783	132.4214198	159.9500566	52	31	1	18	[181][M+1]-		18															
M179.0561T4.25	M179T4.1	179.056064	179.0558386	179.0567994	255.282809	241.3301503	263.3579256	64	42	1	21	[187][M]-		1															
M179.0562T6.92	M179T7.1	179.0562245	179.0560358	179.0567794	414.9925164	413.8011205	416.9108581	47	30	0	17	[188][M]-		1538															
M179.0562T24.29	M179T24	179.0562406	179.0559798	179.0568518	1457.526629	1427.504423	1473.703847	54	33	1	18	[190][M]-	[2M-H]- 90.0318	36															
M179.0563T8.96	M179T9	179.0562674	179.0560074	179.0569177	537.6920841	516.7339378	545.4030003	53	32	1	16	[189][M]-		10															
M179.0563T10.34	M179T10.1	179.0562689	179.0560024	179.0569574	620.2831423	604.4606303	640.4512415	53	31	1	17		[3M-2H]2- 120.045 [M-H]- 180.064	26															
M179.0563T15.01	M179T15.2	179.0562836	179.0560766	179.0569885	900.5910363	883.1689303	916.5458934	49	32	0	15	[191][M]-	[M-H]- 180.063	21															
M179.0563T6.56	M179T7.2	179.056295	179.0560506	179.0569003	393.874378	384.5541547	400.0569623	38	23	0	15			7															
