dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
P06330_Ig heavy chain V region .	26.1633041699325	25.5843109980118	26.4674545550173	25.606630218619	26.2077628179632	27.0143636230434	26.8443232317679	26.5835113841499	28.2398729379575	27.4716122102	25.49618147686	25.8972732611907	26.1432816862151	25.7418112449472	25.877585390071	25.6688326262194	25.9941202446101	27.0149737734686	24.7900527285268	25.5365614522522	25.7675950834129	25.5838950108649	26.3031652063552	26.0897110263789	24.7847827945287	26.9078503522476	26.4498481297415	25.1331080249687	25.6388232161281	25.9670862963112	26.1827715316115	26.7965850710394	25.9954745815887	25.9178791040714	26.9887576597383	26.8818943866458
P17742_Peptidyl-prolyl cis-tran.	23.3346225987938	22.6013680812022	23.2781834249981	23.7541691237878	22.2991008107931	23.6186201847863	23.0376675953202	23.2156132765257	22.6785941218977	22.5851154425183	22.7010461337956	22.870187281374	22.6500671970334	22.794739591241	22.3769945474609	22.6937964997077	23.2080848876424	21.0179826144725	22.01472014294	22.4283514821876	22.8568113237326	22.5116648372244	23.0399714164211	23.1142576890945	22.7813412018187	23.549658953364	23.9960824244666	22.390902343689	22.9361468133601	22.641130291535	23.1116239511485	21.9358247275043	23.3133003260042	23.0213372001267	21.8087190329921	23.2270234509784
P70274_Selenoprotein P	24.7926124854694	24.5349548061402	24.5194390150931	24.3556882207488	24.8428211408472	24.8226941320186	24.5681709185443	24.8031924463176	24.2895652777211	24.3227459500986	24.9220749449944	24.7210555778123	24.953852570434	24.9372059623763	24.8224375994968	24.9223450326257	24.8916942549842	24.6850557642027	24.8372771135781	24.8885641552234	24.3887206348262	24.6630639989197	24.8663146194908	24.9484024353771	24.7273127670558	24.8051103265338	24.6182015382368	24.5249589152081	24.685055015412	24.7885173200648	24.6082540322457	24.4497455078742	24.6537694195653	24.7513291150423	24.4760525954597	24.7087183954016
P09470_Angiotensin-converting e.	21.637766561944	23.218513129261	22.979476309135	22.8836684710056	21.6941982419542	21.5552782568595	21.870365472191	20.8457127596016	23.1747841475238	23.326327712665	22.2078061519119	21.7153390831033	20.6865587620718	21.7895212077533	21.978711331803	22.4240433653028	20.9066917240958	22.8734691770272	23.199895460448	23.2896847333213	23.0481352758775	22.9545813226156	20.7043870564951	21.6892696805419	23.0794133288291	21.8012598740795	21.2764882258644	22.6551128239085	23.2841840322526	23.0558768505883	23.2890181037677	22.478991745628	21.8458077800733	21.7381917564098	23.3394106116068	22.4515204037238
Q8CFG8_Complement C1s-B subcomp.	17.7439988416076	20.3033328793834	17.9112665143606	19.9720245283443	20.4809967368732	19.8783708177127	17.0768767516642	20.1852517218693	20.3247210076324	19.9260808672405	20.5804673356206	20.4307954205169	19.8803338597298	20.022811745715	19.5969848817551	20.1837839181907	19.8787681861533	19.9876149822341	20.0292609365884	20.0164930907334	20.113517719303	20.231166383308	20.2112107198664	20.227094127995	18.0509464746153	19.9496618939883	20.5572303150412	18.5211111009493	17.5375028035692	20.4661471776646	18.263842681279	18.2238265664128	20.5060230160482	20.6640742949738	20.6684239777771	20.2360182806891
P46412_Glutathione peroxidase 3	26.6207962643589	26.3146187839466	26.1160918318536	26.4992276660987	26.5781883915743	26.6617550510634	26.3029031346634	26.287749432667	27.1042799284221	26.80808423895	26.6670322577983	26.7581590530471	26.6753896225149	26.7543010622835	26.3131131816619	26.5136708589131	26.4019512003158	26.4879183982963	26.5918280817154	26.7848854114892	26.2952124756941	26.7378025972597	26.6809061021894	26.4300132301251	26.657415715856	26.7353265975582	26.4852150027014	26.4412070316395	26.4724750539869	26.6151209714791	26.6287402137754	26.9093484488671	26.3914646609885	26.7204042831937	26.8814447597361	27.0541157301198
P16301_Phosphatidylcholine-ster.	24.9024895723968	24.6111912141324	24.745782837468	24.5875148718972	24.7376818272785	24.8480562011326	24.6820843937465	24.8028912162573	25.1516677054928	25.0588383233362	24.8921815647931	24.8105926187702	24.9870543128741	25.0104949834651	24.8860817724287	24.9128646732789	24.8642103312649	24.4347853694682	24.4143946569136	24.5974470083899	24.6740393222036	24.7192644103056	24.9811773828268	24.9500936114902	24.6303066798432	24.8041182166911	24.8203551592958	24.6037018349947	24.7196482625135	24.624697972931	24.6727392200013	25.2940698786062	24.7915825304073	24.7939096589506	25.0869460723592	25.1856570363316
P15327_Bisphosphoglycerate muta.	24.5962776948152	23.4264782213731	24.0562204471503	24.8519365751909	23.106991611328	24.2817169814964	23.9783258103098	24.2640682816278	23.4308464488256	23.7306403290316	23.1427024363857	23.9696161929667	23.8452949765293	24.2869499730394	22.7104357770215	23.8598339910969	24.2983232824264	19.755746289404	22.4313879297044	23.0302414456554	24.0055896008252	23.5454802940287	24.2568028482035	24.2071229322997	23.428265724429	24.1732650862507	25.0839742988322	23.34738225512	23.8147352952884	23.4993215963099	24.072553473226	22.8192076915063	24.360192850397	23.9352679418018	20.9064168546839	24.2639946666197
O88968_Transcobalamin-2	23.5353672263394	23.452278196709	23.4031797997883	23.5275259247406	23.6143617373148	23.4417928804254	23.3144910029851	23.5040133583937	23.7175864827323	23.7106334654277	23.3513646960476	23.5489559247088	23.6324308242533	23.6057272719052	23.4623561099245	23.7022417113152	23.5901436225476	23.2981274710635	23.6184188866369	23.6513483538502	23.7808628169893	23.7851379299302	23.494450217714	23.6170938973268	23.6728888517989	23.5477265055756	23.3540206492237	23.6612130211408	23.5714977124091	23.5158961445335	23.5303558489003	23.8213350017838	23.3393936203918	23.5026848155357	23.6753575307799	23.8176541311162
P31532_Serum amyloid A-4 protein	24.8861629155517	25.6257722636473	25.4759772933482	25.3569554958195	24.5924638809138	24.704735000679	25.3370989204114	24.7523170412806	24.7171033235186	24.6065578184344	25.1353156847467	25.0253846084914	25.192867993231	25.2248651804717	24.9131221519808	24.7750463767081	24.9540273802468	26.4661743178472	25.7078458810028	26.0101731100304	25.6073834845137	25.9928677348007	24.9610096166587	25.0309822818993	25.6671131667073	24.9123046194659	24.7481043822011	25.9195227721479	25.669385751392	25.5557537064586	25.5228378320846	23.973125923874	24.7108319673558	24.799183186181	25.1779374341912	24.1452065384315
P55065_Phospholipid transfer pr.	23.6332082215663	23.5076310999978	24.1024805174111	23.5456691730836	24.1833440054551	24.0069350157265	24.0230793599485	24.0869174115239	24.0899600520304	24.2527081602023	23.8572160982244	23.8967420376591	24.0366971519789	24.1417741237915	24.1367926225051	24.0774139216302	24.100766589931	23.7437497776524	23.7172320004725	23.6765802811654	24.3605978298381	24.3976949984061	24.0485615401388	23.9722351996513	23.9803602216586	24.1680198579187	24.3173982598812	23.6516075141636	23.9710932097931	23.9868077016296	23.7229682097846	23.8444801264784	23.9827826446468	24.2763084571334	24.2286082234145	23.809369053841
P08607_C4b-binding protein	24.1372314840886	24.677385014894	24.7371395269341	24.5801882827353	23.9288266481793	23.445945251743	24.4123094695887	24.2791708760336	24.6618111452399	24.8454330054145	24.2509185743393	24.3308672437087	24.2245263754897	24.1116812540162	23.8360418770788	24.2496503660055	23.9348619966424	24.8802277214493	24.2727092245927	24.6847998690875	23.8342448665922	24.4947619733116	24.220903610367	24.4199902576765	24.6237165306929	23.9664658463619	23.0990406684325	24.7982699672262	24.3870487482966	24.4635838653745	24.2348238616842	23.8539845184525	24.1258734595113	23.4038517495246	24.7380318364597	24.1803468700664
P21550_Beta-enolase	18.8548415746973	19.3397677940243	21.8067279828001	22.2875562669915	20.0664909681202	18.5648410721711	19.3632792379511	19.4311833516294	18.0066477909994	19.3473476540548	20.7307314242086	20.2560492675576	19.6976257821878	20.2153906589217	20.1604571230403	20.6608631215692	21.6801480898847	18.8622122393542	17.4936157044555	22.6099614383775	20.0889189004486	19.2069566526078	20.6006612254762	20.8316905371127	20.7774990351829	21.3880141311285	21.939632925143	20.0743727726796	20.0271613912118	20.7552112477634	21.3732860163721	21.0908323926493	20.0474175102654	20.8946774454649	21.2414738167749	21.7188250744979
P11087_Collagen alpha-1(I) chain	23.4260485683119	22.6112247654024	22.8027540844911	22.1451211580069	23.2231039100757	23.1092266530382	22.7964070361487	23.1607931578642	22.4207745541992	22.4987558541336	23.2155987618668	23.1100026104948	23.1423595118323	23.3235149656727	23.1118523532018	23.5604973887618	22.8497165294973	23.3537245883299	22.7296494726751	23.1674140110638	22.0907133312646	22.611722876193	23.032759915137	23.3121219639413	22.6150473118205	23.1836082756881	23.372829864199	21.9364107748575	22.8832167859855	22.560609452378	22.4732068082016	22.7948854172219	23.1477434049425	23.1894932586982	22.676059939653	23.1009810023848
Q03311_Cholinesterase	22.5379174575158	21.3961113791302	21.9540309312678	21.7958820122679	22.6786656819932	22.8848312936328	22.8473506421173	23.0032651765039	21.8948123061002	21.8955694582509	22.8011191326067	23.2828477714736	22.732589469408	22.7874548432121	23.0685580413949	22.9730765996383	22.6013488100966	21.6060192774633	21.8121362647815	22.117292899115	21.8827189762467	21.9303502400893	22.4460418320629	22.8702099562956	21.8339508233993	22.6258624297643	22.522773072839	21.7495940882605	22.0319765931766	22.2721218659843	22.0941566350349	21.9994387114382	21.7548901519678	22.653545196729	21.7626256525067	22.4937010697355
Q80YC5_Coagulation factor XII	25.5934199612668	25.8412524981421	25.6285191863782	25.8857434718194	25.7825054758959	25.7705954431824	25.6931799017296	25.6982682458062	25.8128303718923	25.7129977403853	25.8654398183298	25.7669005928239	25.22970601315	25.494271605357	25.5854602472938	25.3402266339423	25.6906416109375	25.426861946828	25.6095890775105	25.9560602409944	25.9627190019292	25.8913098888903	25.5255533066828	25.1191946048383	25.8789585025851	25.5595482889266	23.6985178421933	25.7905447801819	25.6848669496632	25.8443815664093	25.7911364519006	25.5196440506186	25.2507594407377	25.6312963082732	25.7679647761631	25.5039019048744
Q8BPB5_EGF-containing fibulin-l.	23.2090615266466	23.0546288258058	23.1778294911302	22.6671290880065	23.0629491407626	22.9670338618503	23.1678167124589	23.0998352820783	23.1838531178509	23.300410378073	23.3578055434915	23.1661765705732	23.2737193491495	23.4415969907586	23.1866435313138	23.4839289162746	23.2362993571546	23.0872562854173	23.0956132004207	23.2836009038759	23.0193842336622	23.2046423328164	23.5101537486373	23.2237678232627	22.9978460299661	23.0343990076402	23.0780168860586	23.0980438128828	23.1755478755703	23.2036612032142	23.2667562356934	23.3707299705865	23.1064607050311	23.0201986725794	23.2055046741334	23.3993891546009
Q8K0D2_Hyaluronan-binding prote.	23.4908946894621	23.6266985105652	23.7152307695112	23.3751862266115	23.6543140342473	23.4715948463564	23.2914226850161	23.2608181985429	23.4198681348185	23.5488984403157	23.6432861404219	23.3914636120931	23.6467061386381	23.3764171541555	23.5676130953522	23.6185740354383	23.5237223845176	23.5607134620141	23.5041765816326	22.9465972901338	23.1254314440211	23.2777350565291	23.628427628625	23.569188552491	23.5836435936882	23.3372477212974	23.516855038929	23.5918981440266	23.457483335016	23.6872156908603	23.5630127008292	23.8090865830274	23.3192007630451	23.2281926295502	23.3983334924597	23.8456800269223
P07361_Alpha-1-acid glycoprotei.	22.5339627346641	22.5761446574048	23.468604405934	20.447070358499	22.8976650886524	23.4150670799915	24.4449933688507	23.5680786976863	19.3929369461809	19.8872943455651	23.247651880391	22.0917236553025	22.2148925510141	22.2362700109515	22.9594691709784	22.892597195796	22.7037044326615	24.3747252366351	20.4043678461009	18.6197076319933	19.5492468428961	18.9534734808747	22.495238753379	22.9497000091068	22.3088339427765	22.8365102107872	23.0570808164767	23.0546594600268	22.1087061387772	21.9628323889652	22.2933953089957	21.9095915412859	24.1133490433502	21.7776075929954	19.5755920927858	21.9222688033352
P09581_Macrophage colony-stimul.	23.6963512209735	23.7139688513129	23.5980193228843	23.4692781248805	23.7048253236957	23.7299188970319	23.6218907858197	23.8238907134057	23.6774765288261	23.7051849769062	23.8076181789067	23.5888414522486	24.0017088390749	24.0319301657305	23.9888084439713	24.0646812646274	23.8954006407173	23.5641589119688	23.5863830657311	23.9376043346524	23.9683958356897	23.7696358978298	24.0354018756276	23.925847504619	23.5990212356151	23.8968745847918	24.028810386592	23.5894087317256	23.6499225229899	23.688325660999	23.6132468710016	23.7137212848297	23.4682844594405	23.9643018197996	23.8706435338445	23.9078605268137
P39039_Mannose-binding protein A	25.5352961441877	26.1570201228792	26.0266895810556	25.9134718073633	25.5991860909787	25.623145054166	25.7348253687882	25.3388247749644	25.3228404151021	25.3982741186874	25.7950648293739	25.643480806005	25.7036977800824	25.4057139675396	25.7766576207748	25.8158780201452	25.6907856684151	25.8892902386938	26.0372959205806	25.9083022721117	25.8431420466753	25.9736856314136	25.8555887148733	25.8776893829302	26.1364681607271	25.590298529204	25.5952024957579	26.0009447352735	25.9420943031188	26.0046264744556	25.916192733512	25.2989477431197	25.6780899846755	25.4364582820322	25.4986134405342	25.1615304984153
Q9QWK4_CD5 antigen-like	24.2904521649449	24.2473204136913	25.2146742623731	23.8154077282141	24.1712091783549	24.4933778452172	25.150131999246	24.0505494972451	24.9098023713328	25.1295556475643	24.456451554494	24.6570054519324	24.5188521813234	24.5352931774107	24.4470555983367	24.406825475616	24.2482293023772	24.6605041062404	23.783548823126	25.1685425159874	24.7480028018426	24.4131386366197	25.0382182285103	24.1107568083342	24.2809883432979	24.4279519174935	24.7195745290347	24.1250530064794	24.2908427568828	24.5306719664186	24.3948840677379	25.0828372342569	24.4222721813925	24.226220046374	24.7529305161468	25.139841249428
O09131_Glutathione S-transferas.	23.7207933629906	23.6544534610204	23.6227691562012	24.0382502180771	23.4540190967447	23.3719169940449	23.1652388593476	23.7580691608869	23.5336714550128	23.6262651549633	23.2808358898087	23.2640516684522	23.6455217811048	23.0759964519541	22.8559645667186	23.6371049719419	23.1300037881386	22.6681142420593	22.8988591181766	23.313266830058	23.7649842361607	23.2173390353344	23.8219345155176	23.3460522830238	23.2268479924406	23.1425505375646	24.1505899080197	23.2739170788656	23.838171847652	23.7694399773381	23.8426413371866	23.3854686655194	23.6944623592145	22.3269171367795	23.007897799993	24.0121581890647
P10126_Elongation factor 1-alph.	22.6015985210084	21.1777574232386	22.3384364880342	23.2331772855591	21.4721228617993	23.3778705941277	22.1770255934423	23.5218569148923	21.8439031335424	22.4713132748649	22.0185915761409	21.8938611417481	21.6548932882211	19.9013552653887	21.8007986132368	22.8115585342168	23.229246721622	19.2392073687526	18.1787091954594	22.0560399740363	22.7596423798338	21.7721562774797	22.0545135690713	22.2915574434617	22.1481842250848	22.3556036782295	22.9252450140604	21.9396775780323	21.9643645781347	21.8802493047779	22.4553265931312	21.1866238866027	23.3018546505999	22.2559791365671	19.7897266568355	22.6031663024983
O70165_Ficolin-1	23.9180024418797	24.2814678226941	24.2055088503111	23.8796255004941	24.0645863782792	23.8410982281351	23.8856147385374	23.8787114088305	24.3461839283809	24.248708501526	24.2401451103206	24.0036846624792	24.0067213948321	24.075214388587	23.9685444599417	24.2405285983445	24.0419697338831	23.8042096185765	24.2069176202006	24.1535387344737	24.1979416530729	24.2419960925024	24.0707629896082	24.1501566416923	24.2347038684303	24.1217775848465	23.7541311917862	24.1299883861076	24.1416939962987	24.2147136842184	24.2929593647836	24.2970834879043	23.8286492245211	24.0661685364505	24.2649746986275	24.0108099571673
Q8BK48_Pyrethroid hydrolase Ces.	20.1293240500461	23.0769323468896	22.5862616458264	23.0913375619236	21.211211314109	21.0147851719301	21.5167638060717	21.4169213276602	21.7691135522413	21.9086474175035	21.9824496535145	22.0554492671295	21.4004605926456	21.7961965939451	22.1439458473136	21.9355681220305	20.5841965114057	22.1740700144698	22.734330478662	23.2098097068558	22.9387090714176	23.1066779466262	22.0787350625977	21.710361571191	23.1399767332878	21.5061037897913	20.3259955872099	23.1909172949417	22.8980751748087	23.2654998763809	23.2243171950713	21.1024311781011	22.0192797024833	21.2967399458857	21.9075537917019	20.3628751443513
