variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M266.2571T13.35	c18hypersil					-0.0924562076876896	0.854406566888375	0	-0.267628224581401	0.429605427759203	0	-0.183651799116049	0.817402871494568	0	-0.0300740484427457	0.959985463717895	0	0.179679187379263	0.545566691433655											M266T13	266.25708865393	800.843743171675	[345][M+1]+		5	143	@M248.246T13.35|+(H2O)|@M265.2539T13.35|+13C|@M283.2835T13.35|-(NH3)|-NH3
M282T13.2_oleamide	c18hypersil	Oleamide	CHEBI:116314	2	a,b	-0.0722137645676035	0.872900046966714	0	-0.255761789618195	0.411511886266667	0	-0.114664776659659	0.887984338439407	0	-0.0512061633648599	0.903895032482837	0	0.134478870869764	0.342549765026455	C19670				HMDB02117	CID5283387	C18H35NO	281.27186	FATBGEAMYMYZAF-KTKRTIGZSA-N	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-	M282T13.2	282.280456680747	800.958876050631	[401][M]+	[M+H]+ 281.273	5	143	@M247.2431T13.35|+(H2O)+(NH3)|@M265.2539T13.35|+(NH3)|+NH3|@M283.2835T13.35|-13C|@M284.2866T13.35|-18O|-13C2
M297.2909T13.28	c18hypersil					-0.151974271684921	0.809744151831954	0	-0.52165088484043	0.216797624486672	0	-0.166238773431473	0.890933686928958	0	-0.117065987158586	0.847303251670896	0	0.187519921971381	0.235375004424834											M297T13.1	297.290920780921	796.785155988292	[446][M]+		5	143	@M256.2645T13.28|+(CH3CN)|+(C2H3N)|@M298.2942T13.28|-13C
M298.2942T13.28	c18hypersil					-0.220437111472263	0.763806805905444	0	-0.543674704319665	0.218556624345844	0	-0.186266912223648	0.881337869427978	0	-0.138682583917557	0.821798674666776	0	0.351456095171534	0.29377835644135											M298T13	298.294232388283	796.704893095171	[446][M+1]+		5	143	@M256.2645T13.28|+(C2H4N.)|@M257.2677T13.28|+(CH3CN)|+(C2H3N)|@M297.2909T13.28|+13C
M248.0255T4.77	c18hypersil					0.638636552145783	0.608470909187823	0	-0.864623500448907	0.173797422334369	0	0.546688613130787	0.702519192032404	0	-0.327673628996857	0.585950837857949	0	1.42767076565651	1.34978229545092											M248T5	248.025530788603	286.262069463228		[M+H]+ 247.025	101	144	@M327.9828T4.78|-(SO3)
M286.9559T4.78	c18hypersil					0.508050499206862	0.624732323576788	0	-0.741635558931371	0.168396534750761	0	0.431375385634535	0.729241909696814	0	-0.313378652883031	0.537176470180607	0	1.35307603921839	1.28394792017878											M287T5	286.955926208433	286.529459733312			101	144	@M327.9828T4.78|-(CH3CN)|-(C2H3N)
M248.108T9.5	c18hypersil					0.893786913068832	0.245800178550341	0	-0.329196345224222	0.490737913715979	0	0.632354897928426	0.301108870190823	0	-0.144214261087727	0.70370191147734	0	2.52402855845203	2.28270565907727											M248T9	248.10798381773	569.722612314963	[301][M]+		2932	145	@M249.1113T9.49|-13C
M248.1501T1.06	c18hypersil					0.131304258585676	0.805577746417099	0	-0.0754793995766292	0.855694379090287	0	-0.157524457220195	0.817268131445539	0	-0.503643669153863	0.0328434432974472	1	1.08245154639284	0.84080995045586											M248T1.1	248.150072312847	63.362038117655	[303][M]+		26	146	@M249.1534T1.06|-13C
M248.2232T5.12	c18hypersil					0.0171527931823476	0.973916452528261	0	-0.0950569710796145	0.583766969146604	0	0.00385723252741954	0.982048443431631	0	-0.118214354452011	0.489511990777012	0	0.151550978213487	0.139724880770608											M248T5.2	248.223226723885	307.19664898461	[304][M]+		3691	147	@M249.2265T5.12|-13C
M251.0498T4.78	c18hypersil					0.806957439870761	0.459142608714008	0	1.06709391189814	0.0237405083493513	1	0.903684726436904	0.312366009663277	0	1.40477321039846	0.00374907082400189	1	1.38880914767171	1.84791601197117											M251T5	251.049809587878	287.067139780516	[310][M]+		101	148	@M252.0531T4.78|-13C|@M253.0455T4.78|-34S|-41K|-37Cl
M251.1287T8.29	c18hypersil					0.392616972485458	0.793174346196997	0	0.528851810329131	0.573375282993606	0	0.638870111062561	0.784485582429273	0	0.908138190853625	0.353924994689957	0	0.737577563426448	1.26665226063634											M251T8.1	251.128679090366	497.473395561198	[312][M]+		3031	149	@M252.132T8.28|-13C
M253.1445T9.09	c18hypersil					0.281016049739291	0.678157273919193	0	0.1943174700016	0.645268342995497	0	-0.104994076000679	0.912557900960711	0	-0.0581409334088896	0.902328032423752	0	0.982123455634658	0.220229340354147											M253T9	253.144541809451	545.241760627507	[315][M]+		1635	150	@M254.1479T9.08|-13C|@M275.1265T9.09|-Na
M276.1299T9.08	c18hypersil					0.363583624499137	0.735699658909556	0	-0.0180110843676058	0.994118448995769	0	-0.848553209024876	0.786390388975999	0	0.592201294803973	0.691357687269737	0	0.966571089523355	0.584979292168322											M276T9	276.129893152522	544.839027054442	[378][M+1]+		1644	150	@M254.1479T9.08|+Na|@M275.1265T9.09|+13C
M254.9947T4.49	c18hypersil					0.547489495427644	0.479252041398574	0	0.573282068811757	0.0803803191938019	0	0.347573781361756	0.696700853838819	0	0.734876682558653	0.015121620190673	1	1.41985420862798	1.18028292347763											M255T4	254.994653292403	269.170617321103			4296	151	@M272.0213T4.49|-(NH3)|-NH3|@M276.9768T4.48|-Na
M257.1582T7.95	c18hypersil					0.324600020829843	0.69323769365652	0	1.65152105102695	0.0050020049653467	1	0.520807739591302	0.786390388975999	0	1.57988373957486	0.0182972804553319	1	0.316634359886219	0.806191427946879											M257T8	257.158193265722	477.107895788207			3955	152	@M318.1748T7.92|-(NH3)-(CO2)
M258.1713T3.54	c18hypersil					-0.212980257083725	0.535908518694691	0	-0.10664011311005	0.527884662658413	0	-0.147325523637519	0.733720408603975	0	-0.0807043286828844	0.698697631522025	0	1.71128035071293	1.55656717050698											M258T4	258.171256226206	212.277565532313	[326][M]+		3015	153	@M259.1746T3.54|-13C
M259.0935T1.08	c18hypersil					0.328744219496535	0.597399161138669	0	0.0231845787839369	0.91845818416609	0	-0.171890082621776	0.819096513080164	0	-0.467556766181342	0.0926983922058994	0	1.43054711287398	0.844968024016523											M259T1.6	259.093471714548	65.0492600546104		[2M+H]+ 129.043	18	154	@M260.0967T1.08|-13C
M259.6191T10.13	c18hypersil					-0.394921034375958	0.553868865867397	0	-0.464099517964137	0.173671554008773	0	0.0566287858755441	0.961602575626251	0	0.0909355294344429	0.846260546014021	0	0.995445759937571	0.617693208503045											M260T10	259.619137893927	607.535923243557			2429	155	@M260.6169T10.12|-15N
M260T6.1	c18hypersil	O-Hexanoylcarnitine;Hexanoylcarnitine		2	a,b	-0.0759660910710735	0.963616470573631	0	0.352281206499715	0.528229754702291	0	-0.12094768071082	0.951586637533905	0	-0.589246643012078	0.283382147435124	0	0.15704592355775	0.538321821087867		Lipid metabolism	Fatty acids	Acylcarnitine	HMDB00705	CID6426853	C13H25NO4	259.17836	VVPRQWTYSNDTEA-UHFFFAOYSA-N	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3	M260T6.1	260.186967111029	350.714154633932	[330][M]+		2616	156	@M261.1903T5.85|-13C
M261.1459T4.33	c18hypersil					-0.162170766554876	0.666158378109614	0	0.0288203111161138	0.954640418494526	0	-0.169502078859587	0.776265629188687	0	0.0665756952090888	0.807610112922802	0	0.761645160325461	0.817175896805466											M261T4.2	261.145924948904	259.748322235331	[335][M]+	[M+H+HCOOH]+ 214.141	2481	157	@M262.1492T4.33|-13C|@M263.1493T4.33|-18O|-13C2
M278.2489T12.15	c18hypersil					-0.187157820891532	0.768058410828102	0	-0.577918408852415	0.140118841163382	0	-0.271141689482775	0.790104681673747	0	-0.114224439442552	0.848928004249395	0	0.183749292479033	0.564282059294708											M278T12.2	278.248853165708	729.190112705642	[383][M]+		941	158	@M261.2222T12.13|+(NH3)|+NH3
M263.2016T10.17	c18hypersil					0.692181892998365	0.558467661587844	0	-0.363303492868129	0.639910930935774	0	1.2321656687989	0.0918499711262393	0	-0.245691404218793	0.652376233516151	0	1.83714350562416	2.81448669096333											M263T10	263.201613548595	610.303612246266	[340][M]+		2431	159	@M264.205T10.17|-13C
M282.2519T11.32	c18hypersil					0.0368106336023395	0.979407612846681	0	-0.0058987330827005	0.997941234180911	0	-0.868874732162871	0.659926994953032	0	-0.296516625874862	0.781276005699244	0	0.0350266117687858	0.934674702782259											M282T11.1	282.251930486992	679.217194494085	[400][M+1]+		47	160	@M300.2626T11.32|-(H2O)
M299.2592T11.32	c18hypersil					-0.0870967746073958	0.953660753332206	0	-0.0435240055439934	0.960391326633881	0	-0.785432726983728	0.661786554552542	0	-0.25148466385992	0.801907023798581	0	0.162729874524843	0.943804863664657											M299T11.1	299.259229948643	679.218722828627	[456][M]+		2566	160	@M263.238T11.31|+2(H2O)|@M300.2626T11.32|-13C
M380T10_	c18hypersil	Sphingosine 1-phosphate	CHEBI:392583	2	a,b	-0.272453981955973	0.618190277683152	0	-0.435862163681907	0.172556773438556	0	0.0734346019922292	0.946974932990836	0	0.0515671395962727	0.916313065203518	0	0.709256178189622	0.713273476550287	C06124	Lipid metabolism	Sphingolipid metabolism	Sphingosine	HMDB00277	CID5283560	C18H38NO5P	379.24876	DUYSYHSSBDVJSM-KRWOKUGFSA-N	InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1	M380T10	380.257639532084	607.474559805695	[612][M]+		2441	161	@M264.2697T10.12|+(H3PO4)+(H2O)|@M362.2468T10.12|+(H2O)|@M402.2396T10.12|-Na
M267.1347T1.1	c18hypersil					-0.186997690101727	0.729002104001614	0	-0.230236833771972	0.484533353409974	0	-0.452273288995944	0.67964113465155	0	-0.401390442159965	0.393047530733414	0	0.472606817867648	1.04167898263331											M267T1.2	267.134694723236	66.1646680546226	[351][M]+		18	162	@M268.1381T1.1|-13C
M268.1381T1.1	c18hypersil					-0.176590851368834	0.763868238266429	0	-0.1725138416615	0.627543604439773	0	-0.427733364346066	0.689438605298389	0	-0.364316751096229	0.431208061612078	0	0.545027194207729	0.990676130959635											M268T1.2	268.138076762284	66.1002271706937	[351][M+1]+		18	162	@M267.1347T1.1|+13C|@M271.1409T1.05|-13C-37Cl|-13C-18O|-13C-34S
M271.1409T1.05	c18hypersil					-0.151425748365689	0.776810316989246	0	-0.723498496911944	0.0458072809505658	1	-0.621206446574927	0.49762804499701	0	-0.773426130699562	0.0727507353628979	0	0.231389846966182	1.325947939635											M271T1.8	271.140939749492	62.707172078165	[369][M]+	[2M+H]+ 135.06	26	162	@M268.1381T1.1|+13C+37Cl|+13C+18O|+13C+34S|@M272.1443T1.04|-13C
M267.1352T6.22	c18hypersil					0.214513260648854	0.796167416799697	0	0.1899336924315	0.719560150010363	0	0.554239631488517	0.734992238877262	0	1.15534177668961	0.0520985382359034	0	0.779762651737687	1.18181867478887											M267T6	267.135218344451	373.259629352037		[2M+Na+2K]3+ 350.25	79	163	@M289.1172T6.22|-Na
M267.6108T10.77	c18hypersil					0.0455940336014464	0.99931809285141	0	-0.6388692123314	0.0523851161024338	0	-0.228918067987177	0.792984238228291	0	-0.585967912569892	0.0720205155025592	0	0.39953701816253	0.510193694992462											M268T11	267.610825322595	646.403334305924	[352][M]2+		2172	164	@M268.1126T10.77|-13Cdb|@M268.6086T10.77|-15N
M268.2646T12.84	c18hypersil					-0.14253965369781	0.83099283273977	0	-0.287384722049126	0.521447389589144	0	-0.323242392389318	0.753380120347811	0	-0.0179018601209471	0.9931853704639	0	0.266827520871556	0.884126113463194											M268T13.2	268.264597992496	770.478627691886	[359][M]+		411	165	@M269.268T12.84|-13C
M269.0909T6.22	c18hypersil					0.388291312194658	0.505017678103416	0	0.223395609341374	0.39042777112001	0	0.038005600400874	0.966315316803243	0	0.0987871383677508	0.763981685503839	0	1.95368725418635	0.34847758458923											M269T6	269.090943374156	373.400077201686	[361][M]+		79	166	@M270.0943T6.22|-13C
M269.1372T6.56	c18hypersil					0.481727979347173	0.586647813868436	0	-0.0722383173222951	0.956046356943359	0	0.0426199220266561	0.974136019342075	0	0.0432203975617877	0.946003910681899	0	1.1251876333658	0.441339830508222											M269T7.2	269.137226806286	393.608404505942	[362][M]+		564	167	@M270.1406T6.56|-13C
M271.0935T1.36	c18hypersil					0.279787596491323	0.732641629392075	0	-0.805411223317472	0.0190915598006252	1	-0.0333193501006495	0.997009003030871	0	-0.971466860956184	0.00479206606551067	1	1.18591172847839	0.304631591621324											M271T1.6	271.093524976048	81.4489208258553	[368][M]+		2883	168	@M272.0968T1.36|-13C
M274.1226T10.68	c18hypersil					0.0363394708583797	0.95299774119858	0	-1.03010891196693	0.000188804642025932	1	0.108080052395447	0.799762892502129	0	-0.829573806693837	0.000133032321431616	1	0.501768412569446	0.520145014011409											M274T11.1	274.122574327488	640.688631746494	[374][M]2+		2178	169	@M274.6257T10.68|-13Cdb|@M276.1284T10.68|-18O|-13C2|@M277.1259T10.68|-13C-37Cl|-13C-18O|-13C-34S
M274.6257T10.68	c18hypersil					0.139725455096396	0.955791584222664	0	-1.27118060960252	0.000663686629414566	1	0.212972412266224	0.783853725192934	0	-1.00691915107534	0.00292389576702991	1	0.437422530895435	0.307181799903048											M275T11.1	274.62572235971	640.860930170302	[374][M+1]2+		2179	169	@M274.1226T10.68|+13Cdb
M275.6266T10.68	c18hypersil					0.0166633213358764	0.925745616443859	0	-1.01990815018114	0.000304864401414369	1	0.0970334183127051	0.815634211404545	0	-0.827824141916313	0.000131580853780865	1	0.485588391500392	0.57126894478192											M276T11	275.626559776972	640.824354028069	[379][M]2+		2180	169	@M276.1284T10.68|-13Cdb|@M276.6243T10.68|-15N
M277.1259T10.68	c18hypersil					0.131243958773794	0.946883763580148	0	-1.16783854351829	0.00016331486414222	1	0.216033720057608	0.733720408603975	0	-0.996166024920141	0.000174708906944859	1	0.71299732792321	0.780331107681647											M277T11.2	277.125923772182	640.799548757239	[379][M+3]2+		2183	169	@M274.1226T10.68|+13C+37Cl|+13C+18O|+13C+34S|@M276.1284T10.68|+15N|@M276.6243T10.68|+13Cdb
M275.188T7.95	c18hypersil					0.38392289521695	0.626724944815185	0	1.30495643055281	0.0111572824498339	1	0.325893950273837	0.881337869427978	0	1.48108241827554	0.0231944571792688	1	0.414102919784818	0.495698319104152											M275T8.1	275.188012447869	477.028711689658	[376][M+1]+		3957	170	@M276.1805T7.95|-15N
M318.211T8.04	c18hypersil					0.438343148062062	0.797724601438939	0	0.514173672422741	0.639650231952281	0	0.464128495698356	0.916592806601534	0	1.23692396445968	0.445892949434811	0	0.487255516750148	0.31183884765852											M318T8.1	318.210962426094	482.428360071796			2389	170	@M276.1805T7.95|+(C2H4N.)
M284.2961T14.34	c18hypersil					-0.0705192824538834	0.884532241883797	0	-0.512026532998537	0.176797954757146	0	-0.127396547766985	0.912557900960711	0	-0.170085609418827	0.729896424476388	0	0.086288184394099	0.112939404763779											M284T14	284.296126492193	860.486563495072	[406][M]+		2778	171	@M285.2994T14.34|-13C|@M286.3029T14.34|-18O|-13C2|@M311.315T14.32|-(C2H3.)|@M313.3207T14.33|-(CH3N)|@M325.3221T14.34|-(CH3CN)|-(C2H3N)
M285.2994T14.34	c18hypersil					-0.0711606996075425	0.884739432919476	0	-0.525678711413807	0.174126350125225	0	-0.135256497685425	0.911349312879766	0	-0.173459328657501	0.732566769339891	0	0.100364801153001	0.119193104481687											M285T14	285.299350925511	860.486563495072	[406][M+1]+		2777	171	@M284.2961T14.34|+13C|@M286.3029T14.34|-13C|@M312.3182T14.32|-(C2H3.)
M286.3029T14.34	c18hypersil					-0.0862639078651863	0.866715124888276	0	-0.5513825290325	0.147147014631425	0	-0.106404375736128	0.934798103067382	0	-0.198166038143166	0.671905625383015	0	0.0711747832172774	0.0556588345653002											M286T14	286.302887862653	860.493581317624	[406][M+2]+		2776	171	@M284.2961T14.34|+18O|+13C2|@M285.2994T14.34|+13C
M294.2893T14.32	c18hypersil					-0.101210266410682	0.869240773007114	0	-0.537454929062926	0.218973269170008	0	-0.440463220932553	0.739825501427239	0	0.00716414699931001	0.977208093557893	0	0.00929802024141963	0.88797915292729											M294T14	294.289292632041	859.277464974432	[430][M+1]+		54	171	@M293.2851T14.32|+13C|@M311.315T14.32|-(NH3)|-NH3
M310.3118T14.32	c18hypersil					-0.119583649508378	0.82627399995837	0	-0.46492961070377	0.215646682043715	0	-0.240572176065612	0.811194462223444	0	-0.13611366497706	0.802101843765987	0	0.12953128297899	0.587118470326535											M310T14	310.311845716587	859.40128519607	[482][M]+	[M+H]+ 309.305	54	171	@M275.2754T14.32|+(H2O)+(NH3)|@M293.2851T14.32|+(NH3)|+NH3|@M311.315T14.32|-13C|@M312.3182T14.32|-18O|-13C2|@M313.3207T14.33|-13C3|-13C-18O
M325.3221T14.34	c18hypersil					-0.065599200072711	0.873090953991497	0	-0.566296611816528	0.0984919047140985	0	-0.219499881556873	0.788543170156266	0	-0.121074804014787	0.791169866816144	0	0.133961980172668	0.584449266232121											M325T14	325.322149095826	860.595993783673			2775	171	@M284.2961T14.34|+(CH3CN)|+(C2H3N)
M276.1242T11.23	c18hypersil					-0.20262822711879	0.724240220398944	0	-0.593298650634686	0.0943693131518817	0	0.00352322439136188	0.987371953322392	0	-0.280288178931055	0.463988270930445	0	0.31978943256121	0.419175054572045											M276T11.1	276.124181178139	673.817492427042			313	172	@M277.122T11.23|-15N
M294.1552T1.22	c18hypersil					-0.535411482512647	0.567141576514215	0	1.0572527552945	0.0105835392178998	1	-0.370403165098093	0.661786554552542	0	1.38417894793599	0.00013766173498937	1	1.54246035232267	0.518274308825251											M294T1.3	294.155211858429	73.4229775995954	[433][M]+		1	173	@M276.1446T1.24|+(H2O)|@M295.1586T1.23|-13C
M277.0969T9.8	c18hypersil					-0.0314350460187391	0.911418961761544	0	-0.168697972329465	0.406110983427384	0	0.0053852443945388	0.985275754377416	0	-0.0723308088132484	0.745157521260024	0	0.43230940534593	0.269718839335769											M277T10	277.096878747991	587.837712810032	[380][M]2+		750	174	@M277.5986T9.8|-13Cdb
M279.1015T1.91	c18hypersil					-0.336321091319206	0.88252507259752	0	0.614045992948171	0.623302854745721	0	-0.75831425238664	0.784485582429273	0	2.27403097365509	0.0614794619243393	0	0.372057733644169	0.553428357771652											M279T2	279.101472290278	114.788224242469	[385][M]+	[M+Na+CF3COOH]+ 122.118	6	175	@M280.1051T1.92|-13C
M279.1353T3.01	c18hypersil					-0.0416771765740958	0.687381063725085	0	-1.15179695575626	1.59177242617699e-08	1	0.18911331191372	0.565509905600699	0	-1.08208739876254	4.39182554435238e-08	1	0.519507059867237	0.548969422566116											M279T3.1	279.135284041722	180.869882637641	[386][M]+		4589	176	@M280.1387T3.02|-13C
M279.2328T10.95	c18hypersil					0.0554000568809734	0.9743387826062	0	-0.239969483425771	0.744734605923005	0	-0.474947897167812	0.759305700013225	0	-0.294497580347606	0.700805577843726	0	0.30823183402789	0.525088338316217											M279T11.2	279.232831364473	657.139583417262	[389][M]+		709	177	@M280.2362T10.95|-13C
M279.6109T10.75	c18hypersil					-0.101213996185159	0.776586690828929	0	-0.404170064190957	0.083746166911144	0	-0.0677634730392001	0.930169412522851	0	-0.166747819679301	0.527223543022168	0	0.255092469551312	0.0713113827783213											M280T11	279.610879610106	645.156479512092	[390][M]2+		2186	178	@M280.1126T10.75|-13Cdb|@M280.6086T10.75|-15N
M279.6876T4.6	c18hypersil					0.286897114499007	0.612023519880697	0	0.0888117158529358	0.784504653820791	0	0.440911356187678	0.486308593454895	0	-0.000916157865491485	0.968823227398217	0	1.34673629252405	1.82794436662956											M280T5	279.687600527986	276.179235416939	[391][M]2+		4300	179	@M280.1894T4.6|-13Cdb
M280.0932T0.77	c18hypersil					-0.68997599454968	0.505017678103416	0	-0.309971408867156	0.506469301613943	0	-0.0949013136122296	0.889408776647529	0	0.119963319648047	0.690631356243818	0	1.46462500545808	0.467164376871412											M280T1.2	280.093215722667	46.3697126253865	[392][M]+	[M+Na]+ 257.102	49	180	@M281.0963T0.77|-13C|@M348.0809T0.77|-(HCOONa)
M280.1401T0.93	c18hypersil					-0.219564050514741	0.793582047641514	0	0.729217786683808	0.0284916890414913	1	-0.168491434641105	0.81095419091771	0	1.00327060661297	0.00214116828975519	1	0.903379185671822	0.142619539323755											M280T1.3	280.140100320897	56.0549221822907	[393][M]+	[M+H]+ 279.133	33	181	@M281.1434T0.93|-13C|@M302.1221T0.91|-Na
M299.1501T9.8	c18hypersil					0.00387096450092983	0.977403432377915	0	-0.22371933317595	0.291806592168373	0	0.0149982467557273	0.973747260553465	0	-0.119470861185192	0.583299515727074	0	0.0376041787437697	0.414525555367625											M299T10.2	299.150051522281	587.794339001396	[454][M]+		725	182	@M281.1394T9.8|+(H2O)|@M300.1533T9.8|-13C
M283.2836T9.68	c18hypersil					0.965983357361948	0.737271831695907	0	-0.803397936129137	0.669644076888534	0	1.18064066353596	0.734992238877262	0	-0.748193264576155	0.62671980367697	0	1.17142274469638	1.48913179276411											M283T10.3	283.283642334915	581.099829470365	[402][M+1]+		3001	183	@M282.2804T9.68|+13C|@M301.2942T9.68|-(H2O)
