variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M554.2234T1.52	c18hypersil					0.580194759696299	0.355399116378051	0	-0.437395380188056	0.642621058860173	0	0.189548126926125	0.871093193635239	0	-0.456289593695724	0.647036003797173	0	0.776772791688967	0.758572252812997	E	E	E	E	E	E											M554T2.1	554.223388224581	91.0213252119985			2609	660	@M582.2182T1.48|-(CO)
M556.174T3.22	c18hypersil					-0.336136223007699	0.525661900253206	0	0.663408349466856	0.239588386135835	0	-0.213877634645332	0.718568858690591	0	0.28696289773205	0.567218908915498	0	0.406806900924988	0.798977349596328	E	E	E	E	E	E											M556T3	556.173952985495	193.223422584592	[1144][M]+	[M+H-C3H2O3]+ 641.18	59	661	@M557.1774T3.22|-13C|@M578.156T3.22|-Na
M556.2675T6.6	c18hypersil					-2.88183422126604	0.256038138243156	0	1.44998558080728	0.739522495678873	0	-1.68514219047119	0.540412642492355	0	-0.568830369365207	0.85521434722662	0	0.589384084803098	0.889474277195054	E	E	C	E	E	E											M556T7	556.267518406181	395.956815149721	[1145][M]2+		69	662	@M556.769T6.6|-13Cdb
M557.2569T3.64	c18hypersil					-0.675963296958377	0.0560897038355272	0	0.0466382122011577	0.997855910940695	0	-0.182322413479532	0.683948717756149	0	-0.201471555489226	0.592351773476163	0	1.17378459848787	1.18387937046765	E	E	E	E	E	E											M557T4	557.256914533995	218.412084141787	[1148][M]2+		3078	663	@M557.7584T3.64|-13Cdb
M557.5673T5.9	c18hypersil					0.0417126697449319	0.854862232099419	0	0.0219465974533914	0.942608599282571	0	-0.0108932974270548	0.997496885922541	0	-0.239067277128807	0.467939961304989	0	0.173459236086777	0.0593427147746909	E	E	E	E	E	E											M558T6.1	557.567253877238	354.236167404076	[1151][M]2+		76	664	@M558.0686T5.9|-13Cdb
M562.1818T5.64	c18hypersil					-2.19631062259661	0.421120584565651	0	-4.40476020917524	0.232536956602353	0	-1.46367871250766	0.754761934913238	0	-5.73685403784977	0.0351454876141111	1	0.337057990367117	0.773682712055406	E	E	D	E	E	B											M562T6.1	562.181829519208	338.459605500253		[M+H]+ 561.173	85	665	@M656.2114T5.64|-(C2H6O4)
M562.2378T1.21	c18hypersil					-0.374082744442656	0.0823987229970841	0	0.0635155450084959	0.9211597167705	0	-0.286315462002523	0.311673913815331	0	-0.181646732036313	0.505608582622428	0	1.11103593545574	1.71460504217759	E	E	E	E	E	E											M562T1.1	562.237751448732	72.7472959101458	[1158][M]+		1	666	@M563.2416T1.21|-13C
M566.1906T1.97	c18hypersil					1.61233259891469	0.350841881598558	0	0.711934178840279	0.761567343456403	0	2.1778560781578	0.391933166956905	0	1.0134206196935	0.708208447827166	0	0.621844181448147	0.980760873866047	E	E	E	E	E	E											M566T2	566.190559409529	117.917204302846	[1160][M+1]+		1507	667	@M565.1847T1.96|+13C|@M568.2035T1.96|-(H2)
M567.1998T1.95	c18hypersil					0.182645958263123	0.710278610239953	0	0.329526891261388	0.634110643877266	0	0.471960930369143	0.526445514587742	0	0.361039370877013	0.591759981445782	0	0.256503352468627	0.342245681024984	E	E	E	E	E	E											M567T2	567.1998172317	117.002715598466		[M+K+NaCOOH]+ 460.255	75	667	@M565.1847T1.96|+(H2)|@M568.2035T1.96|-13C
M569.1617T1.44	c18hypersil					-0.26456082672993	0.66925309612336	0	-0.610588789118601	0.474643162722099	0	-0.226026667702655	0.859549407668339	0	-0.509241467637985	0.577317120024574	0	0.160885527280077	0.187486080580088	E	E	E	E	E	E											M569T1	569.161731983887	86.4934111244092	[1164][M]+	[M+H-CH3]+ 583.164	38	668	@M570.1654T1.44|-13C|@M571.1669T1.44|-18O|-13C2
M570.2853T11.46	c18hypersil					-0.617212506186569	0.417762155775001	0	-1.41688115030694	0.172943793451808	0	-1.47288703556059	0.238315254698353	0	-2.20403711108925	0.0179646313984873	1	0.395717003374322	1.37288604058527	E	E	E	E	E	E											M570T11	570.285305231835	687.525334441256	[1167][M]+	[M+H]+ 569.278	25	669	@M571.2888T11.46|-13C|@M572.2912T11.46|-18O|-13C2|@M592.2672T11.46|-Na
M571.3548T5.51	c18hypersil					-0.819393546937446	0.000816152336108374	1	-0.105440581085842	0.634110643877266	0	-0.193723173131607	0.442014017765407	0	-0.337091151016322	0.0646121597552892	0	1.7785147678222	0.865004898672852	E	E	E	E	E	E											M571T6	571.35480478855	330.613137511473	[1170][M]2+		79	670	@M571.8562T5.51|-13Cdb
M571.4156T14.32	c18hypersil					1.7736045607655	0.166011387596119	0	-1.55871247659709	0.353124107263332	0	-0.389824805178218	0.896779894809423	0	0.591016441089355	0.827221573757284	0	0.974377038169152	0.0761025958118062	E	E	E	E	E	E											M571T14	571.415582812795	859.482782538764	[1171][M]2+		107	671	@M571.9172T14.33|-13Cdb
M572.0467T6.01	c18hypersil					1.06572189661076	0.23329035420366	0	0.37251230517762	0.753546198898976	0	-0.193881219922103	0.928835677436682	0	-0.644808470296537	0.649522558874099	0	0.874790334218078	0.267863528512786	E	E	E	E	E	E											M572T6.1	572.046705323535	360.751961228127	[1172][M]2+		76	672	@M572.5479T6.01|-13Cdb
M572.2969T6.01	c18hypersil					1.12175589549869	0.260601186852326	0	0.476785869574872	0.718121030389749	0	0.274299728991434	0.857335185436518	0	-0.526684130374948	0.690072820263297	0	0.786664389869839	0.0164819325753458	E	E	E	E	E	B											M572T6.2	572.29688243648	360.51810973242	[1173][M]2+		76	673	@M572.7984T6.01|-13Cdb
M572.5198T3.98	c18hypersil					1.29501605235477	1.51078655743457e-06	1	0.462326405344543	0.0325489151530437	1	0.307619980948742	0.425793601887476	0	0.496775724596478	0.0838333400598816	0	2.06931090074562	1.26697560399817	E	E	E	E	E	E											M573T4	572.519838786458	238.700848426785	[1175][M]2+		2162	674	@M573.0214T3.98|-13Cdb
M572.7706T3.98	c18hypersil					1.20150132618564	6.62337751254593e-07	1	0.403165930574779	0.0329647642867949	1	0.275621445599374	0.445246535839493	0	0.4573317255691	0.083924497865936	0	2.09183167703521	1.13032766525524	E	E	E	E	E	E											M573T4.1	572.770585806806	238.686156652348	[1176][M]2+		2163	675	@M573.2719T3.98|-13Cdb
M574.2717T6.3	c18hypersil					0.758971925269783	0.00210203744370362	1	0.0358161159122279	0.821862687408197	0	0.116246661233134	0.839429808964992	0	0.0334109152560398	0.963214325503891	0	1.68633229639104	0.624919606425549	E	E	E	E	E	E											M574T6.1	574.271704501491	377.797459301538	[1180][M]2+		64	676	@M574.7732T6.29|-13Cdb
M574.9869T5.51	c18hypersil					1.81070597413214	1.98708185449155e-05	1	0.555946989028113	0.131605515835675	0	0.684188984534343	0.532603574800625	0	0.203686190534917	0.874800505329454	0	1.9837064028097	0.7884215215866	E	E	E	E	E	E											M575T6.2	574.986884195259	330.334625506841		[M+Na]+ 551.994 [M+Na]+ 551.994	79	677	@M575.488T5.51|-13Cdb
M575.488T5.51	c18hypersil					1.7998210300838	0.00029129970045203	1	0.493082888245	0.301146430749073	0	0.863315218419288	0.237854398140484	0	0.305185713193177	0.708208447827166	0	1.91743790974695	1.33712540403914	E	E	E	E	E	E											M575T6.6	575.487974087212	330.461100987021			79	677	@M574.9869T5.51|+13Cdb
M575.1541T5.51	c18hypersil					1.57393880487708	3.06075090996964e-05	1	0.237863193239573	0.430020246775334	0	0.691665578659407	0.185875942838808	0	0.0116441501905769	0.982017664464859	0	2.08820773843403	1.57407761829714	E	E	E	E	E	E											M575T6.3	575.154107676237	330.334625506841	[1181][M]2+		79	678	@M575.6552T5.51|-13Cdb|@M690.1831T5.5|-(C4H5NO3)
M575.3571T5.71	c18hypersil					-0.352992289740209	0.575006777751406	0	0.0529561074885674	0.980726030156674	0	-0.390388627711873	0.613327494690886	0	-0.248681558999868	0.737998793988621	0	0.304578741318598	0.696781900461344	E	E	E	E	E	E											M575T6.5	575.357056716145	342.392410272329	[1182][M]2+		58	679	@M575.8587T5.71|-13Cdb
M578.0548T4.97	c18hypersil					-0.443626076372006	0.0207389792015335	1	0.577162078342713	0.00618279483914083	1	-0.0915994952384658	0.675251930388789	0	0.503958951684574	0.00518361063287998	1	1.19691563629614	0.487321145412448	E	E	E	E	E	E											M578T5.1	578.054758815392	298.139047508128			74	680	@M578.5557T4.97|-13Cdb
M578.5557T4.97	c18hypersil					-0.522437974557445	0.00878930751539427	1	0.623655045553033	0.00446513051053314	1	-0.0481053286629027	0.810773260833215	0	0.541758393551753	0.0032376678773844	1	1.31671542367231	0.363147735944844	E	E	E	E	E	E											M579T5	578.555715012323	298.2040438257		[M+H-C2H4]+ 605.572	74	680	@M578.0548T4.97|+13Cdb
M578.1802T4.97	c18hypersil					-0.486351552634261	0.0103244796288311	1	0.609807437285493	0.00344240542870522	1	-0.0658391890578613	0.739692570948245	0	0.517906833625936	0.00282297186461101	1	1.24016160955854	0.362627959410113	E	E	E	E	E	E											M578T5.2	578.180179407684	298.212726832221	[1185][M]2+		74	681	@M578.6808T4.97|-13Cdb|@M771.2373T4.97|-(C7H7O2N5)
M578.6808T4.97	c18hypersil					-0.528064906459864	0.00299337102874395	1	0.656628678994744	0.000755699995629405	1	-0.120609289116938	0.577382693635854	0	0.486942312063977	0.00523007798890031	1	1.34094267579082	0.615243442731584	E	E	E	E	E	E											M579T5.1	578.68081631965	298.12181795171	[1185][M+1]2+		74	681	@M578.1802T4.97|+13Cdb
M770.737T4.97	c18hypersil					-0.553753007323582	0.00570692168351638	1	0.567175501337555	0.0119489512406419	1	-0.0866078291262191	0.720212540307794	0	0.473471675306659	0.0172691036205487	1	1.41636727774679	0.39945164098229	E	E	E	E	E	E											M771T5.1	770.736961604378	298.374014702994	[1415][M]2+		8	681	@M771.2373T4.97|-13Cdb
M578.3055T4.97	c18hypersil					-0.51878559843216	0.00899099925866777	1	0.647106169296801	0.00304317437980517	1	-0.0681452380144378	0.770193738174258	0	0.513627599956351	0.00990988346907231	1	1.26587224734922	0.354292671907316	E	E	E	E	E	E											M578T5.3	578.305532178261	298.164740610317	[1186][M]2+		74	682	@M578.8061T4.96|-13Cdb
M579.9288T14.32	c18hypersil					1.97395515399621	0.103936236741046	0	-1.46001727483713	0.382146004716529	0	0.847507674194002	0.699332495467289	0	0.181903558088626	0.954776983725992	0	1.04888189470822	1.06577834637712	E	E	E	E	E	E											M580T14	579.928773726232	859.478328552831	[1188][M]2+		107	683	@M580.4305T14.32|-13Cdb
M580.5623T5.2	c18hypersil					-0.81439701666506	0.112027547749818	0	-0.358393740528493	0.579113767711248	0	-0.29969973640776	0.720237109298321	0	0.0189401938987519	0.976077789783121	0	0.868964588538855	0.026695629069634	E	E	E	E	E	E											M581T5	580.562290669491	312.299520355275	[1191][M]2+		70	684	@M581.0634T5.2|-13Cdb
M582.4064T14.33	c18hypersil					1.18202050195391	0.0202581888420014	1	-0.918644256688571	0.163415347999258	0	-0.910598388103827	0.681161801675861	0	1.41817740737847	0.452042418835564	0	1.31998296351766	0.425540656390035	E	E	E	E	E	E											M582T14	582.406416087061	859.63212974044			107	685	@M582.9081T14.33|-13Cdb|@M583.4097T14.33|-13C
M661.8178T6.16	c18hypersil					0.0151407550001394	0.99552571222115	0	-0.237479490429614	0.481073285276734	0	-0.179644071505457	0.641689768227528	0	-0.236488515925529	0.45318792922986	0	0.0698961387258839	1.04349432424048	E	E	E	E	E	E											M662T6.4	661.817825853545	369.304713555048		[3M+2Na+K-H]2+ 413.23	64	686	@M583.7814T6.16|+(C2H6O3)
M583.8265T5.64	c18hypersil					-0.887200121689999	0.0116791932945288	1	0.39182331809225	0.472366836946465	0	-0.0723654987103668	0.896388588203608	0	0.118437296948809	0.814402041936648	0	1.36576386896961	0.0226273316606734	E	E	E	E	E	E											M584T6.2	583.826515543588	338.52459422041		[M+Na+K-H]+ 522.882	85	687	@M584.328T5.64|-13Cdb
M584.328T5.64	c18hypersil					-1.34727576453848	0.00181826912290466	1	0.492667583183406	0.470600330734393	0	-0.173420737563267	0.6939655544145	0	0.0946901084396039	0.815131368287854	0	1.62890314494195	0.544420085027372	E	E	E	E	E	E											M584T6.13	584.327970181591	338.499423046832		[M+Na]+ 561.326	85	687	@M583.8265T5.64|+13Cdb
M763.0946T6.15	c18hypersil					0.106793038140456	0.710278610239953	0	-0.228100943210688	0.442997765964423	0	-0.152493003676881	0.657001846867955	0	-0.266371957523631	0.305932688383626	0	0.331238214319323	0.873705214632993	E	E	E	E	E	E											M763T6.1	763.094554581106	369.270941657451		[M+2K-H]+ 686.17	64	688	@M584.0172T6.16|+(C6H13O5N)
M584.163T1.43	c18hypersil					-1.51217417246779	1.91388620850347e-06	1	-0.213524843451093	0.339604189660664	0	-0.497997514389191	0.169826896361776	0	-0.619478776811068	0.0191370510730323	1	2.05547423188053	1.83615072206241	E	E	E	E	E	E											M584T1.1	584.163016261705	85.7674279438033	[1194][M]+	[M+H]+ 583.164	38	689	@M585.1666T1.43|-13C
M588.1127T1.13	c18hypersil					-2.01581604878412	0.308446989434669	0	1.43466791866441	0.634009904984903	0	-0.793735751991854	0.589683696989285	0	1.23942849352233	0.312201448239824	0	0.509438560593226	0.361939504024421	E	E	D	E	E	E											M588T1	588.112744261933	68.0787657938083	[1199][M]+		7	690	@M589.116T1.13|-13C
M588.1536T2.7	c18hypersil					-0.290380075074751	0.606536205039265	0	0.127266056527485	0.900592524665406	0	-0.0206949219938473	0.990536199693307	0	-0.311203675735559	0.45318792922986	0	0.381245939735783	0.423618510897666	E	E	E	E	E	E											M588T3	588.153555930927	162.057997974818	[1200][M]+		9	691	@M589.1569T2.7|-13C|@M590.1503T2.7|-34S|-41K|-37Cl
M589.7567T5.34	c18hypersil					0.25229448301446	0.232529692023845	0	-0.197660951013191	0.50695071504745	0	0.00841601676073012	0.974239843601844	0	-0.207720037631947	0.511847102448705	0	0.830728689045795	0.173013616185072	E	E	E	E	E	E											M590T5	589.756710865785	320.337760957377			16	692	@M590.2581T5.34|-13Cdb|@M590.7592T5.34|-13C
M592.8145T3.94	c18hypersil					1.15891847204108	0.0282535368468511	1	0.60816713644823	0.329098615080837	0	0.0200091512301004	0.989659159472994	0	0.0448152257169312	0.969271676939327	0	1.30728185313641	0.221961812737464	E	E	E	E	E	E											M593T4	592.814459444316	236.471244492343	[1206][M]2+		2169	693	@M593.3158T3.94|-13Cdb
M593.0653T3.94	c18hypersil					1.20043545725796	0.0154575123541985	1	0.575443856558215	0.3147904469928	0	0.0126883116256238	0.993381640603939	0	0.00907411201415442	0.991596143842676	0	1.35856867747862	0.294967406700944	E	E	E	E	E	E											M593T4.1	593.06532510646	236.538114907975	[1207][M]2+		2170	694	@M593.5663T3.94|-13Cdb
M593.3366T6.79	c18hypersil					0.431551684332074	0.538708405494842	0	-0.243192794028872	0.842473564665094	0	0.808132648433983	0.368610426277649	0	0.064324898724923	0.977870191412979	0	0.33805797137558	0.698756084449834	E	E	E	E	E	B											M593T7	593.336575564755	407.47344170106	[1209][M]+		2779	695	@M594.3398T6.79|-13C
M594.0616T4.97	c18hypersil					0.565650451868279	0.0155494826840387	1	0.438198985445093	0.108148989765552	0	0.284394544320318	0.552415422477952	0	0.313881714959249	0.431219871619624	0	1.22193732744816	0.717767274030991	E	E	E	E	E	E											M594T5.3	594.061582364854	298.195360819178		[M+K+NH3]+ 538.064	74	696	@M594.5628T4.97|-13Cdb
M594.5628T4.97	c18hypersil					0.52894313052127	0.0271258869993148	1	0.594999120355144	0.03666624872914	1	0.25479413728522	0.598326277510924	0	0.401437666480247	0.276738739347035	0	1.05843919624457	0.490802158713338	E	E	E	E	E	E											M595T5	594.562836473063	298.436965721171		[3M+2H]2+ 395.71	8	696	@M594.0616T4.97|+13Cdb
M594.1872T4.97	c18hypersil					0.513111662029601	0.0294339960139612	1	0.559102135192585	0.0462670577111176	1	0.238342514853873	0.60973594326442	0	0.344698337385374	0.348500702728247	0	1.06737078245801	0.56848260436403	E	E	E	E	E	E											M594T5.6	594.187161723018	298.374014702994			8	697	@M594.6881T4.97|-13Cdb
M594.2269T0.81	c18hypersil					-0.59709258103495	0.000647166708243067	1	0.204660579083679	0.45430102757814	0	-0.245203596972864	0.206763890568096	0	0.0911637023682275	0.575053435952954	0	1.87110996767488	2.01693225277317	E	E	E	E	E	E											M594T1.1	594.226856338708	48.6670301577589	[1210][M]+	[M+H-NH3]+ 610.255	4	698	@M756.28T0.81|-(C6H10O5)
M594.3124T4.98	c18hypersil					0.581182413992682	0.0172348598555648	1	0.63954170779683	0.0254068674901363	1	0.221812445761923	0.681614835046507	0	0.487094039146829	0.20445029671154	0	1.11196362439109	0.341879907633503	E	E	E	E	E	E											M594T5.7	594.312371943408	298.674165200979		[M+H+CF3COOH]+ 459.307	8	699	@M594.8132T4.97|-13Cdb
M594.4378T4.97	c18hypersil					0.556368005650612	0.0252029986466061	1	0.542733274545341	0.0640196983136636	0	0.200763369762775	0.691510100926261	0	0.427485220316001	0.238597592874331	0	1.14256838412775	0.434244713903665	E	E	E	E	E	E											M594T5.8	594.437755341082	298.369138511127		[M+H+NH3]+ 576.405	8	700	@M594.9384T4.97|-13Cdb
M594.9955T5.1	c18hypersil					-0.549429253404774	0.0642493617196794	0	-0.231357525413372	0.525445136358776	0	-0.173101382817082	0.775347857002536	0	-0.170647948894697	0.748416307490577	0	1.07446160925498	0.0649101489068369	E	E	E	E	E	E											M595T5.4	594.995546525176	305.749544818821			94	701	@M595.4971T5.1|-13Cdb
M595.4971T5.1	c18hypersil					-0.397441589586196	0.296445966079087	0	-0.300631721113128	0.551352226579394	0	-0.0703243129929696	0.935413607815778	0	-0.0976115936206003	0.893396841610236	0	0.602784135891978	0.461935235749654	E	E	E	E	E	E											M595T5.7	595.497129219948	305.744096945371			94	701	@M594.9955T5.1|+13Cdb
M596.5934T5.61	c18hypersil					0.123577956726418	0.454171790504867	0	0.109715171739765	0.634009904984903	0	-0.114232183386246	0.686994886614551	0	-0.0644901038089767	0.821812506063904	0	0.628810498071043	0.197945295252605	E	E	E	E	E	E											M597T6.1	596.593356112108	336.323932644939			79	702	@M597.0949T5.61|-13Cdb
M596.8441T5.61	c18hypersil					0.114762422397337	0.472647030996908	0	0.122658949673236	0.575784470084037	0	-0.15001863624494	0.568864323150534	0	-0.0210076783620199	0.963214325503891	0	0.655513060626655	0.459437054122033	E	E	E	E	E	E											M597T6.4	596.844096226991	336.328156839809	[1211][M]2+		79	703	@M597.3458T5.6|-13Cdb
M597.3091T6.03	c18hypersil					1.13073534525652	0.00144233800760706	1	-0.107088243217543	0.961790552433643	0	0.43836870175269	0.467508352136293	0	-0.109472778275904	0.840823159997084	0	1.64905260159841	0.878049904583129	E	E	E	E	E	E											M597T6.9	597.309073821157	361.69137284622	[1213][M]2+		64	704	@M597.8102T6.02|-13Cdb
M597.5596T6.02	c18hypersil					1.73098233364279	0.000484306777176275	1	0.514428370306049	0.29558133025829	0	1.0639300185856	0.157499690207074	0	0.64372554716234	0.337016757687605	0	1.75174229221555	1.91989768084143	E	E	E	E	E	E											M598T6.1	597.559617322611	361.477215928479	[1215][M]2+		64	705	@M598.0608T6.02|-13Cdb
M598.7794T4.33	c18hypersil					1.7669686400357	0.166444453892807	0	-1.08779309457131	0.57592829007042	0	1.15862114924962	0.525718480439333	0	-0.894119499781457	0.56849492800336	0	0.831434386452738	0.750016879572604	E	E	D	E	E	B											M599T4	598.779414389918	259.689847091172	[1216][M]2+		2173	706	@M599.281T4.33|-13Cdb
M599.164T1.33	c18hypersil					-2.88047949201502	0.000327704593045197	1	0.349813641267787	0.9093533295264	0	-0.357101313908217	0.678764108245318	0	-0.0630255171466416	0.96279610093736	0	1.7757620171507	1.27680205344059	E	E	D	E	E	E											M599T1	599.164039342445	79.7612190063555	[1217][M]+	[2M+H]+ 299.079	56	707	@M600.1675T1.33|-13C
M599.1909T1.67	c18hypersil					2.46358064383613	6.21399588580793e-05	1	-0.616855869412092	0.557908239435204	0	0.459004028735471	0.63820377796409	0	-0.887153063121485	0.279652938387582	0	2.061039816843	1.1380668568217	E	E	E	E	E	E											M599T2	599.190876407584	100.071285997821	[1218][M]+	[M+H]+ 598.187	45	708	@M600.1944T1.67|-13C
M600.4368T14.58	c18hypersil					1.69370995606178	0.182666938649122	0	-1.58024832573208	0.335837470865565	0	-0.690443410828864	0.818868854378753	0	0.599490223204008	0.822523605423663	0	0.948403771226163	0.130151706789683	E	E	E	E	E	E											M600T15	600.436822953851	875.093058444394	[1221][M]2+		43	709	@M600.9384T14.59|-13Cdb
M601.3185T5.13	c18hypersil					-1.48459220896661	0.000561103234511042	1	0.329856586503301	0.712762595315283	0	-0.404474768681013	0.29470607794993	0	0.0346473785448289	0.911262136216254	0	1.75912372944195	1.31060441801208	E	E	E	E	E	E											M601T5	601.31846254904	307.606170951349	[1223][M]2+		94	710	@M601.8203T5.12|-13Cdb
