variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M163.1491T17.8_2	c18acquity					-0.207925983364969	0.753989606045328	0	0.141145398124662	0.631779940341891	0	-0.190693294498736	0.701415597565048	0	0.103185968596406	0.576400542838651	0	1.66279689093397	E	E	E	E	E	E	M163T18.1	163.149089361105	1066.10856711683		[M-H-C2H4]- 192.188	14	NA	
M163.8463T1	c18acquity					0.00441943814179169	0.999861134479263	0	-0.0476081546185352	0.631779940341891	0	-0.025600471708664	0.923111562090951	0	0.00442087734817598	0.96571036924468	0	0.782702185051375	E	E	E	E	E	E	M164T1	163.846324977204	58.9484849761518	[52][M+1]-		105	NA	
M163.9912T0.9	c18acquity			4		-0.112871126022224	0.911108980229187	0	0.285237867859593	0.193235454508185	0	0.168996357361186	0.777359564842834	0	0.366937391279558	0.0478716554923297	1	1.15685633805155	E	E	E	E	E	E	M164T1.1	163.991227652662	51.2573358530829		[M-H-CO2]- 208.991	33	NA	
M164.0718T9.3	c18acquity			4		0.37164917334419	0.480232947750222	0	0.497166376092816	0.0472039673837483	1	0.42145424649572	0.480562224946938	0	0.74945853957216	0.00157228377987728	1	1.57258020267326	E	E	E	E	E	E	M164T9	164.071847760324	558.889428442324		[M-H-COCH2]- 207.09	294	NA	
M164.836T1.2	c18acquity					-0.181465303473489	0.480232947750222	0	-0.080548075351313	0.468882803084591	0	-0.035786470820149	0.923111562090951	0	0.0317165591094444	0.815561583103822	0	0.104411936210837	E	E	E	E	E	E	M165T1.1	164.835977493634	74.8748915821422			113	NA	
M164.8361T0.9	c18acquity					0.0174568026844053	0.972248560670953	0	-0.13301043755428	0.0268342709569047	1	0.0075720029920916	0.955593201910751	0	-0.117868840595158	0.0522228648967841	0	0.0734034676602413	E	E	E	E	E	E	M165T1	164.836058684879	56.2276455622804	[52][M+2]-		105	NA	
M164.975T1	c18acquity					0.0822605660507829	0.939964658706629	0	-0.157734305682762	0.537437673072209	0	0.000571207199932644	0.978059801176332	0	-0.344683654481095	0.0684920900959072	0	0.164311608878451	E	E	E	E	E	E	M165T1.3	164.974957398049	60.6245241198348			141	NA	
M164.9992T0.8	c18acquity					0.0395645959487201	0.949063419988798	0	-0.0723608207163711	0.663004648727615	0	-0.070064350764758	0.874113498865626	0	-0.114982342433324	0.379856469613552	0	0.932237242747619	E	E	E	E	E	E	M165T1.4	164.999221585434	48.8632925968179		[M-H+NaCOOH]- 98.0191	18	NA	
M165T8_Terephthalic.acid	c18acquity	Terephthalic acid	CHEBI:15702	2	a,b	0.246765973301612	0.832667103132613	0	-0.342823574248543	0.381322668791834	0	0.464204907164349	0.43491992325022	0	-0.497274274702841	0.0524469415371455	0	1.92435404432185	E	E	E	E	E	E	M165T8	165.019294330134	501.950901327176			136	NA	
M165.0404T0.9	c18acquity			4		0.0706480876918913	0.843692122416946	0	0.44799426322178	0.00846451214387162	1	0.233669252998853	0.575596533278013	0	0.333618933582658	0.0341402097884409	1	1.33841029504322	E	E	E	E	E	E	M165T1.5	165.040384618978	55.4656780445291			105	NA	
M165.0557T9.3	c18acquity					0.505091249727553	0.451943141895547	0	0.140660707016162	0.605712489134796	0	-0.0761192953328198	0.950125229679537	0	-0.162873605556589	0.659433623640583	0	0.238624562017885	E	E	B	E	E	E	M165T9	165.055733767196	558.728635140818			294	NA	
M166.8333T0.9	c18acquity					0.0178554698191355	0.972248560670953	0	-0.133317646695771	0.0330311558303897	1	0.0256880543913276	0.890922369931398	0	-0.122768530203526	0.0689239775083137	0	0.432078732107352	E	E	E	E	E	E	M167T1	166.833338049168	56.2762551119344	[52][M+4]-		105	NA	
M166.8605T0.9	c18acquity			4		0.0320550977750891	0.95819710250211	0	-0.163004832782722	0.0788030745109408	0	0.077735254261281	0.732349056948197	0	-0.242917618994028	0.0057935236480685	1	0.848675538197473	E	E	E	E	E	E	M167T1.1	166.860466860065	53.6014055114033			33	NA	
M167.1076T12.7	c18acquity					0.208627528936487	0.722123404643586	0	-0.0807911525987173	0.816908030424722	0	0.344426975803573	0.412740550960066	0	-0.24850033392916	0.134631375918814	0	2.14180013568019	E	E	E	E	E	E	M167T13	167.107595512651	762.936259221582			1908	NA	
M167.1077T9.3	c18acquity					0.175228975164096	0.660731440782651	0	-0.0408075311102127	0.901097201625864	0	0.37861434325737	0.253661832927855	0	-0.221413407717019	0.167071782035831	0	2.53846227170155	E	E	E	E	E	E	M167T9	167.107695953424	556.066617804175			2058	NA	
M167.1078T11.2	c18acquity					-0.230743974377308	0.606533023327339	0	-0.0466732798179788	0.810893146175547	0	-0.175923798825446	0.748510993526761	0	-0.174145918358775	0.372998797016124	0	1.16201697816742	E	E	E	E	E	E	M167T11	167.107750283682	670.703887443084			1574	NA	
M168.0277T0.9	c18acquity			4		0.277149503523617	0.488195146422223	0	-0.247193576233514	0.208663529042068	0	0.258760080311323	0.43491992325022	0	-0.580213985860453	0.000233662626798633	1	1.28620525481526	E	E	E	E	E	E	M168T1.1	168.027742504419	54.4289711285792		[M-2H+K]- 131.071 [M+Cl]- 133.061 [M-H]- 169.037	105	NA	
M168.0357T1	c18acquity			4		0.24335909133017	0.722579891693731	0	-0.338918549581422	0.176638501086295	0	0.465327035718119	0.374673199366478	0	-0.423097054890992	0.0524095599151638	0	1.86005639692632	E	E	E	E	E	E	M168T1.2	168.035651355298	58.1491961562496		[M+Cl]- 133.061 [M-H]- 169.037	105	NA	
M168.8575T0.9	c18acquity			4		0.0196757182999132	0.994242343696196	0	-0.201276934980449	0.0177893974301019	1	0.137491006554557	0.480562224946938	0	-0.233801859572083	0.00955056943875873	1	1.36485922570604	E	E	E	E	E	E	M169T1.1	168.857547361126	53.9456737546079			33	NA	
M168.9439T0.9_2	c18acquity					-0.0288711418846948	0.993758190925093	0	0.0934990709678427	0.8416202314366	0	0.271371152409321	0.801005451933155	0	0.190920848985183	0.64168768679059	0	1.43851580397698	E	E	E	E	E	E	M169T1.2	168.943864694985	56.2929365419704		[M-H]- 169.954	105	NA	
M170.8331T0.9_1	c18acquity					-0.0348912641916694	0.947942156421811	0	-0.0853806102854371	0.608191167073877	0	-0.0891661137854225	0.874113498865626	0	-0.151633409933925	0.369001475139045	0	0.727542759037907	E	E	E	E	E	E	M171T1	170.833124053002	56.1698752043395		[M+Cl]- 135.869	105	NA	
M170.8332T1.2	c18acquity					-0.324398063030438	0.318433230705514	0	-0.0577622948489704	0.663004648727615	0	0.0425501704319551	0.923111562090951	0	-0.0997294948012915	0.535925187143482	0	0.466997055839731	E	E	B	E	E	E	M171T1.1	170.833186463924	74.0592984860034			1585	NA	
M171.0063T1.2	c18acquity			4		-0.204094290103804	0.73881638143059	0	-0.45628796335825	0.0745671223589572	0	-0.067351745637982	0.958630581159142	0	-0.529279789420842	0.0343745038613368	1	0.548740864237959	E	E	E	E	E	E	M171T1.6	171.006269532683	71.4633554166312		[M-2H+K]- 134.06	8	NA	
M171.0064T0.9_2	c18acquity					-0.16806124870716	0.845870200710721	0	-0.135780256029429	0.686425575331317	0	0.142539845052411	0.842028958744456	0	-0.163507200981154	0.483934654989119	0	0.502421701096357	E	E	E	E	E	E	M171T1.5	171.006362296692	55.6652152689033		[M-H+HCOOH]- 126.004	105	NA	
M171.1025T10.2	c18acquity					-0.0710855851053243	0.913431382771301	0	0.00861220028536636	0.990697007795184	0	-0.0709249188985481	0.881000244096902	0	0.0485283491477073	0.773657528302806	0	0.902490006442241	E	E	E	E	E	E	M171T10	171.102529700018	614.043040976076			1710	NA	
M171.9466T7.5	c18acquity			4		-0.0685117496400238	0.921876170343687	0	0.1943241642233	0.173337721190245	0	-0.083382753531529	0.845670057141844	0	0.365600250849939	0.0128733672692896	1	0.881407354115326	E	E	E	E	E	E	M172T8	171.946636968786	452.312451028394			842	NA	
M171.9466T8.4	c18acquity					0.30578648173543	0.606533023327339	0	-0.170549328715387	0.605837777650928	0	0.367936781547517	0.480562224946938	0	-0.34473357766262	0.130749985733197	0	1.38279814870837	E	E	E	E	E	E	M172T8.1	171.946645857038	502.42405271323			136	NA	
M171.9467T9.9	c18acquity					0.126077901621203	0.755355196658358	0	-0.117495885508319	0.477267727228429	0	0.106694936389985	0.748510993526761	0	-0.207404925523942	0.0785489403434675	0	0.904000832320325	E	E	E	E	E	E	M172T10	171.946712078637	594.300150233595			1555	NA	
M172.0169T1	c18acquity					-0.358821739120152	0.606533023327339	0	0.219538893530782	0.570908337293504	0	-0.236713720147845	0.77718768220781	0	0.474570122205565	0.102193473656172	0	0.891793287152421	E	E	E	E	E	E	M172T1	172.016857330753	58.468734656657			1522	NA	
M172.0979T9.3	c18acquity			4		0.121679937232017	0.972248560670953	0	-1.05435183240811	0.00126671774070767	1	-0.118124488497914	0.946666374792763	0	-1.4493200549428	9.29526735459754e-06	1	0.158265980215949	E	E	E	E	E	E	M172T9.1	172.097914787659	557.398412846507			2060	NA	
M172T9_N.Acetyl.L.leucine	c18acquity	N-Acetyl-L-leucine	CHEBI:17786	2	a,b	0.148479184891556	0.889388904771349	0	0.52405720406202	0.180990489799126	0	0.0304452841219991	0.989770860761226	0	0.535330708170372	0.210981707473891	0	0.0186004015329522	E	E	E	E	E	E	M172T9	172.097978656889	532.161341843542			2016	NA	
M172.8309T0.9	c18acquity					0.120866593848094	0.823609279872425	0	-0.128104997226821	0.537437673072209	0	0.118449499404544	0.77152008244067	0	-0.210278955864679	0.134715854799728	0	0.9311150430975	E	E	E	E	E	E	M173T1	172.830850900796	56.4887784756757		[3M+Cl]- 45.9534	105	NA	
M173.0091T1.2	c18acquity					0.268824481077996	0.198317415807086	0	0.122827443333515	0.228884602079908	0	0.0825995637970909	0.862161235531367	0	0.011385615875696	0.96571036924468	0	0.562438539875869	E	E	E	E	E	E	M173T1.2	173.009101517059	71.1271807571874			8	NA	
M173.0564T1.2	c18acquity					-0.167977520694029	0.513583322078456	0	-0.404193678667982	0.00330469821646658	1	-0.0470877117765198	0.953497256748374	0	-0.132818096640577	0.547790448889531	0	0.389255522293987	E	E	E	E	E	E	M173T1.4	173.056362616393	69.5741955243354		[M+Cl]- 138.082	205	NA	
M173.0932T1.1	c18acquity					-0.153969782684294	0.819889758127754	0	0.190559598578272	0.422592472876831	0	0.0435258921319921	0.95927153626296	0	0.0591109099601628	0.83697177232169	0	0.231446690026325	E	E	E	E	E	E	M173T1.6	173.093166871234	63.720415861836			1917	NA	
M173T1.5_L.Arginine	c18acquity	L-Arginine	CHEBI:29016	2	a,b	0.253976672242956	0.480232947750222	0	0.0726382650379787	0.631779940341891	0	0.0678529205057341	0.943546200182782	0	0.412874106896458	0.0587544155801156	0	0.282544575306621	E	E	E	E	E	E	M173T1.5	173.10438420349	51.2182677297851		[M-H]- 174.109	33	NA	
M174.032T0.7	c18acquity					0.383023632463816	0.0977222152574525	0	0.0231865988215567	0.754550479185645	0	0.118566362916294	0.808529938617394	0	-0.0158681566834957	0.929356614125729	0	0.400536432736185	A	E	E	E	E	E	M174T1	174.032001107971	43.1148443981098			90	NA	
M174.0407T1.2	c18acquity					-0.0471279804187947	0.972248560670953	0	0.271394381710158	0.116999266754472	0	0.0302540791421375	0.96472402393498	0	0.18062829716666	0.258532311947188	0	0.149003158498575	E	E	E	E	E	E	M174T1.1	174.040728803867	71.1148958088432			8	NA	
M174.0457T0.9	c18acquity					-0.24866410126045	0.530812106824197	0	0.111186673389531	0.654544096594768	0	-0.348596236647635	0.412740550960066	0	0.0020456370585169	0.951995843408045	0	2.10398248069894	E	E	E	E	E	E	M174T1.2	174.045718300118	53.4459555429382			33	NA	
M174.956T9.9	c18acquity					-0.0510456657933087	0.839784475374162	0	0.0255336729331006	0.837245529524671	0	-0.102943286096702	0.709719874300184	0	-0.116386202038301	0.244672112868958	0	1.60472241286691	E	E	E	E	E	E	M175T10	174.956009578719	595.556991532129			107	NA	
M174.956T8.4	c18acquity					0.435213531308214	0.486263432009947	0	-0.266848912302617	0.450374935621066	0	0.434055080790225	0.43491992325022	0	-0.429243708724506	0.0644385404576875	0	1.72869535704904	E	E	E	E	E	E	M175T8.1	174.956025042685	502.70150704875		[M-H]- 175.966	136	NA	
M174.9561T7.5	c18acquity					0.0590262796903449	0.864814402259965	0	0.138579055608393	0.291072777919879	0	-0.0170678405678579	0.96164636980131	0	0.103640623502413	0.417813555396811	0	0.204086227306507	E	E	E	E	E	E	M175T8	174.95605867978	452.312451028394		[M-H+NaCOOH]- 107.976 [M-H-CH2]- 189.988	32	NA	
M175.0914T0.9	c18acquity					0.0988285919108325	0.828778353204425	0	0.0626379776433499	0.712695229797381	0	0.16360896536769	0.66630674953977	0	0.142022644184461	0.324898108166927	0	1.07849785231248	E	E	E	E	E	E	M175T1.5	175.091416295195	54.8949685480141	[57][M+1]-		1523	NA	
M175.1491T17.8	c18acquity			4		0.0403020430773378	0.959876376065185	0	0.306037807408368	0.300755942419581	0	0.00996946503824603	0.987686216513029	0	0.495709584999398	0.0230970897918149	1	0.538627984408997	E	E	E	E	E	E	M175T18	175.149120353532	1066.63171610733		[M-H-CH4]- 192.188	14	NA	
M175.9413T1.2	c18acquity					0.219841020730415	0.318433230705514	0	0.0379857068695753	0.67066956703406	0	0.181491059988089	0.664780943689508	0	-0.162870073374892	0.263213757657155	0	1.83266025216156	E	E	E	E	E	E	M176T1	175.941252541641	72.0772373562738		[M-H]- 176.949	8	NA	
M175.9596T0.7	c18acquity					0.175949231875263	0.606533023327339	0	-0.134870298073665	0.429502715573694	0	-0.0340185976939242	0.95927153626296	0	-0.232740964301939	0.0873708698695664	0	0.338150024809733	E	E	E	E	E	E	M176T1.1	175.959585036757	43.1580278484936	[58][M+1]-		90	NA	
M176.8604T0.9	c18acquity					-0.0621939875379454	0.881006911818412	0	-0.07883827293095	0.605837777650928	0	-0.120586940217651	0.709719874300184	0	0.0665239605742922	0.576400542838651	0	1.06312695319831	E	E	E	E	E	E	M177T1.1	176.860432677084	55.5040535548174		[M-H+NH3]- 160.841	105	NA	
M177.1649T17.8	c18acquity					-0.142268290427436	0.803064063286965	0	0.266260425346886	0.126906679911071	0	-0.150725286730928	0.796456067623698	0	0.323237381259496	0.111334359130389	0	1.29571569065432	E	E	E	E	E	E	M177T18	177.164907772772	1066.45516569259		[M-H-CH2]- 192.188	14	NA	
M177.8447T0.9	c18acquity					-0.00723159755500724	0.993712645410123	0	-0.0298875888924517	0.877543657468249	0	-0.158720819031185	0.66630674953977	0	-0.128891566115241	0.375886835583269	0	1.11089699547346	E	E	E	E	E	E	M178T1	177.844694007013	53.563830211449			33	NA	
M177.86T1	c18acquity					-0.273343594586855	0.65128544559132	0	-0.055082814497915	0.820678034957932	0	-0.296838087947783	0.66630674953977	0	-0.0800305045611385	0.818217185920026	0	1.38556392857016	E	E	E	E	E	E	M178T1.1	177.859969699131	58.5189093252966		[M+Cl+NH3]- 125.866 [M-H+NH3]- 161.846	105	NA	
M177.9057T1	c18acquity					-0.0883031323351737	0.81438944488711	0	-0.158637652042678	0.25149929248965	0	-0.113943576246864	0.78253606971623	0	-0.141584503304333	0.315815332765964	0	0.750158904099885	E	E	E	E	E	E	M178T1.2	177.90568722339	60.6070019803248			141	NA	
M178.0997T13.9	c18acquity					0.0833892511338075	0.843692122416946	0	-0.107134019111442	0.480028564271673	0	0.213330978070918	0.43491992325022	0	-0.0640948198929117	0.569631962385432	0	2.05556481779252	E	E	E	E	E	E	M178T14	178.099650435781	832.724282411736			1227	NA	
M178.8578T0.9	c18acquity					-0.0121105076048806	0.987733705030494	0	0.0273403573143991	0.873340486334721	0	-0.0356259960243293	0.919458232741019	0	0.0412621747454249	0.729258806357958	0	0.0621757932123071	E	E	E	E	E	E	M179T1	178.857826076448	55.4822589509134			105	NA	
M178.9203T1.2	c18acquity					-0.0838243734378796	0.837352777585218	0	-0.0906794404511704	0.557061488467712	0	0.0138847662285553	0.976528203360806	0	-0.00568909750125535	0.974890803781568	0	0.584804167522058	E	E	E	E	E	E	M179T1.1	178.920335976286	73.8016862030814			1576	NA	
M178.949T0.7_1	c18acquity					0.159556742704563	0.780191991714717	0	-0.232331145452441	0.214050690864632	0	0.0183313978835109	0.96472402393498	0	-0.171593892530373	0.306453838580868	0	0.0605566067071644	E	E	E	E	E	E	M179T1.2	178.948961238713	43.2023624008579		[3M+2Cl]2- 95.9937 [3M+2Cl]2- 95.9937	90	NA	
M179T1.4_Hexoses	c18acquity	Hexoses		3	a,b	-0.160716856708474	0.79459180242381	0	-0.00729422415957792	0.956040210199494	0	-0.0694110492564803	0.883545913332956	0	0.337646792645568	0.0443091064804046	1	0.172432586250435	E	E	E	E	E	E	M179T1.4	179.056100885009	60.9924430390788			1833	NA	
M179.1079T15.2	c18acquity					0.656376398053606	0.534831870612404	0	-0.00101196043796747	0.956040210199494	0	0.260541641036244	0.869254598395605	0	-0.333799620195377	0.509264165396766	0	0.576716601969114	E	E	B	E	E	E	M179T15	179.107907254851	910.64725681701			1214	NA	
M179.8591T1	c18acquity					0.0899539458418452	0.921876170343687	0	-0.194341990126144	0.35901764651333	0	-0.0733284485483434	0.918946349927362	0	-0.203265949417155	0.266558520448359	0	0.63454373641061	E	E	E	E	E	E	M180T1.1	179.859069048341	59.1629066866183		[M-H]- 180.868	2171	NA	
M179.8825T9.4	c18acquity					0.0709801710982898	0.972248560670953	0	-0.176015329000574	0.726398497842931	0	-0.143621452960026	0.881000244096902	0	0.598366885635976	0.0657940540928561	0	0.534546121738448	E	E	E	E	E	E	M180T9.1	179.882469366794	563.182474271342			96	NA	
M179.8826T8.7	c18acquity			4		0.370193506209636	0.530812106824197	0	1.31392585674478	0.000198684458619593	1	-0.0800403075531708	0.901723493569329	0	1.47923672468524	3.74386571459074e-05	1	0.31354173333709	E	E	E	E	E	E	M180T9	179.882558023934	519.604004543108		[M-2H+K]- 142.923	60	NA	
M179.9362T9.9	c18acquity					-0.14579593312649	0.676563666215736	0	-0.0610174678082895	0.673620908897243	0	-0.136202063206557	0.787167432909695	0	-0.0543104282872324	0.805137737277561	0	1.6404533759064	E	E	E	E	E	E	M180T10	179.936207165297	595.97578170119			1556	NA	
M180.0336T7.5	c18acquity					0.259318849038804	0.470641238753657	0	0.289756876335556	0.0535865191368282	0	0.048553220160235	0.943546200182782	0	0.241406167553313	0.155905657303746	0	0.342625008864775	E	E	E	E	E	E	M180T8	180.033581712636	451.982277825367		[M-H-C6H8O6]- 357.065	32	NA	
M180T1.5_L.Tyrosine	c18acquity	L-Tyrosine	CHEBI:17895	1	a,b,c	-0.0817770531013	0.946819105842889	0	0.359783404139272	0.0715542975244859	0	0.148747489175397	0.801005451933155	0	0.401749895976499	0.0224264317538647	1	0.695560218164115	E	E	E	E	E	E	M180T1.5	180.066573819701	71.6808509003496	[62][M]-	[M-H+NH3]- 164.05	8	NA	
M180.973T14.5	c18acquity					-0.0530977630015901	0.819889758127754	0	0.0278805122576795	0.806547927996671	0	-0.0990776139434431	0.646757458806208	0	0.00361213111812297	0.946268334105957	0	1.83736641469377	E	E	E	E	E	E	M181T15.4	180.972956698719	870.375142842474		[M+Cl+NaCOOH]- 78.0161 [M-H+NaCOOH]- 113.993	36	NA	
M180.973T16.9	c18acquity					0.134007603842521	0.478244215320689	0	-0.0318207071875918	0.828998437383947	0	0.0796353922401032	0.66630674953977	0	-0.071451809516093	0.281213672715053	0	1.33828657199032	E	E	E	E	E	E	M181T17.1	180.972965003175	1011.49895324594			1817	NA	
M180.973T0.8	c18acquity					-0.0224920005987173	0.847372739405374	0	0.00389253655191268	0.973920372954527	0	-0.0113076682182616	0.923111562090951	0	0.00383060565583904	0.935420442237284	0	0.451344642930417	E	E	E	E	E	E	M181T1.3	180.973008549055	48.2688397101902	[66][M]-	[M-H+NaCOOH]- 113.997	18	NA	
M180.973T14.8	c18acquity					0.0328049232330176	0.882205649871352	0	0.0899657081584788	0.275365504038273	0	0.0276123371530694	0.923111562090951	0	0.00741269511019205	0.962497494941525	0	0.198291894969589	E	E	E	E	E	E	M181T15.2	180.973024040872	886.99737808578			1960	NA	
M180.973T15.2	c18acquity					-0.166626259151904	0.536369758504188	0	0.0824052827151345	0.623962233545045	0	0.0461609266783558	0.919458232741019	0	0.108845211869774	0.380839004009105	0	0.199872600631828	E	E	E	E	E	E	M181T15.3	180.973042965089	910.290711677556			298	NA	
M181.0504T7.6	c18acquity			4		0.605028019513066	0.125857117098067	0	0.701341483357961	0.00231244010147503	1	0.248670356904334	0.787167432909695	0	0.627235550859815	0.0262562177183508	1	1.08227337080782	E	E	B	E	E	E	M181T8	181.050446423313	453.735402512974			297	NA	
M181.0697T1.2	c18acquity			4		-0.187530635249683	0.73881638143059	0	0.282354035505199	0.155442321469872	0	0.0621565628346517	0.919458232741019	0	0.314873207833987	0.0270680118025965	1	0.255763160821707	E	E	E	E	E	E	M181T1.4	181.069664375463	71.8009947028008	[62][M+1]-		8	NA	
M181.0717T0.9	c18acquity					0.846965088898967	0.351283726603525	0	-0.512363624364649	0.291072777919879	0	0.826398384535493	0.382188727555892	0	-0.640825917596072	0.0994317127094278	0	1.6925742938837	E	E	B	E	E	A	M181T1.5	181.071747200086	54.4327067289273		[M-H-CO]- 210.075	105	NA	
