variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	SPLE	BLK	isotopes	adduct	pcgroup	fold	tstat	pvalue	BiH_Pool_Compounds_QToff_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#G#N#compound#composition#exact mass#[(M+H)]+#[(M-H)]-#Masse#Neg Delta ppm#TR)	BiH_AcideAmine_Frag_QTof_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#names#M#composition M-H#Masse [M-H]- Th##Masse exp#Tr#Delta Neg ppm)	name	chebi_id	hmdb_id	kegg_id	id_comment	annot_level	annot_confidence
M182.9886T10.3	M183T10.1	182.9885769	182.9881207	182.9890205	10.25050261	10.15348813	10.49921291	54	46	1			128	3.557578516	-31.67620667	1.08E-06									
M182.9886T18	M183T18.1	182.9885772	182.9882743	182.9888697	17.99049308	17.92432183	18.0503992	54	52	2			534	1.054734273	-3.462292843	0.005615437									
M182.9886T14.7	M183T15.1	182.9885805	182.988314	182.9887895	14.73578593	14.6272199	14.86865153	45	34	2			1952	1.055610258	-2.700920824	0.08145406									
M182.9886T19.5	M183T19.3	182.9885838	182.9881872	182.9888964	19.48749229	19.40909325	19.5921207	27	22	3			772	1.058562659	-1.470278054	0.266128839									
M182.9886T18.7	M183T19	182.9885867	182.9881582	182.9890048	18.7098661	18.52454671	18.81818677	67	47	2			1108	1.023426445	0.957063788	0.398352476									
M182.9886T10.8	M183T11	182.98859	182.9880935	182.989122	10.84108624	10.63117162	11.33417068	92	52	3			1362	1.330662778	-4.311462934	0.04361567									
M182.9886T20.4	M183T20.2	182.9885905	182.9882683	182.9887897	20.38138442	20.30634577	20.56354562	54	41	3		[M+Cl]- 148.023	29	1.000936367	0.104689703	0.917603766									
M182.9886T18.4	M183T18.3	182.9885934	182.9882638	182.988985	18.36247874	18.2702536	18.51467844	56	49	1			57	1.016405152	-0.128082432	0.909466114									
M182.9886T13.9	M183T14.3	182.9886038	182.9882886	182.9888168	13.8535512	13.72383514	13.87964853	25	21	2			1228	1.295001202	14.98615759	7.23E-06									
M183.0159T1.2	M183T1.3	183.0159156	183.0155626	183.0162422	1.179641231	1.150425428	1.188865971	8	8	0			8	104.8022727	-22.09133001	0								4	
M183.1026T10.1	M183T10.3	183.1026351	183.1019579	183.1032412	10.14625554	10.11945363	10.25520323	59	49	0			1717	12.93897012	-30.93099628	1.01E-11									
M183.1027T9.9	M183T10.4	183.1026692	183.1019635	183.1031534	9.894724754	9.876968572	9.921286102	40	40	0			1557	3.811276741	-6.901716077	0.014003187									
M183.1388T12.4	M183T12.4	183.1387724	183.1387724	183.1387724	12.37121688	12.37121688	12.37121688	1	0	1			2315	1.209636651	1.11318123	0.371294019									
M183.8618T24.8	M184T25	183.8617811	183.8609893	183.8622328	24.81978209	24.80820959	24.82973169	36	34	2		[M-H-NH3]- 201.892	101	1.109183392	2.191764986	0.119011437									
M183.9629T0.9	M184T1	183.9628663	183.9626412	183.9630989	0.872406259	0.864465152	0.880156813	40	40	0		[M-H]- 184.969	33	415.4642094	-41.79764788	0								4	
M183.992T9.9	M184T10	183.9920199	183.9914926	183.9924543	9.923571715	9.907626948	9.945982754	19	19	0	[68][M+1]-		107	3.875410413	-11.15109991	0.001722452									
M184.8505T24.8_1	M185T25	184.8504989	184.8489769	184.8506281	24.81906925	24.80636109	24.83072609	22	20	2		[M-H-CH4]- 201.892	101	1.154394026	0.442107842	0.700892744									
M184.8637T19.8	M185T20.1	184.8637474	184.8637474	184.8637474	19.82003636	19.82003636	19.82003636	1	0	1			1887	1.252120937	2.007307626	0.165710758									
M184.8641T20.1	M185T20	184.8641271	184.8638063	184.8644479	20.07502476	20.02120477	20.12884475	2	1	1			1341	1.186519211	1.069115186	0.390563898									
M184.8896T0.7	M185T1	184.8895509	184.8892456	184.8902998	0.734031743	0.698423723	0.741892955	15	15	0			90	1.101817634	-0.537964446	0.641560835									
M184.8896T0.2	M185T0	184.889601	184.8895108	184.8897419	0.226340358	0.21878663	0.255745802	3	2	1			147	1.093594052	0.593018964	0.609931286									
M184.896T24.8_2	M185T25.1	184.8959862	184.8943388	184.896747	24.81204602	24.79974556	24.85282328	50	49	1		[3M-H+Cl]2- 111.949	101	1.518921189	2.084898433	0.170114987									
M184.8961T15.8	M185T16	184.8961103	184.8960563	184.8964741	15.79948399	15.74009699	15.94445787	4	1	1			187	1.878254934	-3.456989004	0.068546124									
M184.9158T16.8	M185T17	184.9157654	184.9155308	184.9161947	16.76531889	16.73265622	16.87519912	20	20	0			197	1.636113634	-8.992070941	0.000807459									
M184.9158T14.2	M185T14	184.9158084	184.9154311	184.9162133	14.24650268	14.23528427	14.25534918	30	30	0			1153	2.723241973	-20.7501393	0									
M184.9158T15.5	M185T16.2	184.9158294	184.9156216	184.9163342	15.54831522	15.51794429	15.5588437	24	24	0			1996	1.828065469	-20.06532942	7.62E-06									
M184.9158T16.5	M185T17.1	184.9158295	184.9153698	184.9161167	16.50867263	16.47815918	16.53764484	18	18	0			1450	1.461108904	-8.252027954	0.000466121									
M184.9158T14.5	M185T15.1	184.9158475	184.9154794	184.9161812	14.51199844	14.47811831	14.54998741	45	45	0			36	2.429626101	-13.15790737	0.003230939									
M184.9159T15	M185T15.4	184.9158532	184.9155332	184.9162537	14.97230061	14.93652261	15.00496218	37	37	0			26	2.377597868	-26.31398192	5.71E-05									
M184.9159T15.2	M185T15.3	184.9158619	184.9155358	184.9162906	15.16411968	15.1518048	15.17920145	35	35	0			231	2.142522927	-23.81922011	1.22E-10									
M184.9159T15.3	M185T15	184.9158664	184.915497	184.9162297	15.33381913	15.30138204	15.42086127	48	48	0			1103	2.388502167	-17.75341658	0.00068696									
M184.9159T15.7	M185T16.1	184.9158745	184.9156901	184.9160987	15.68920401	15.65530463	15.8606313	29	27	0			2295	1.764251447	-29.13044669	5.24E-14									
M184.9159T16.9	M185T17.2	184.915886	184.9154409	184.9160594	16.92196236	16.89033422	16.95795706	13	13	0			856	1.682272533	-12.5627663	3.81E-08									
M184.9159T14.8	M185T15.2	184.9158929	184.9155282	184.9161853	14.78431404	14.76866538	14.80670435	42	42	0			1963	2.196560069	-28.82188257	3.12E-10									
M184.9159T24.7	M185T25.2	184.915941	184.9153945	184.916341	24.74151576	24.72007842	24.75579567	55	52	3		[M-H-C5H8O4]- 317.956	47	1.287237794	3.306838315	0.063391814									
M185.0069T24.4	M185T24	185.0068636	185.0064956	185.007289	24.38844666	24.28991603	24.50787846	9	8	0			48	1.094511168	-0.793218831	0.505392994									
M185.0221T1	M185T1.1	185.0220647	185.0217869	185.0227618	0.977646655	0.974281153	0.985670142	9	9	0			105	48.18412439	-17.21502575	0								4	
M185.0568T1	M185T1.2	185.0567935	185.0561509	185.0572781	0.965492792	0.954200209	1.163994619	32	29	0		[M+Cl+NH3]- 133.061 [M-H+NH3]- 169.037	105	Inf	-26.86809583	0									
M185.0819T8.7	M185T9	185.0819493	185.0813053	185.0822885	8.747181828	8.717927835	8.786112694	7	7	0			329	19.63663968	-17.78264198	3.11E-15								4	
M185.1181T11.5	M185T11	185.1181468	185.1178677	185.1185328	11.49838752	11.48809915	11.50549982	6	6	0			1894	1.371717706	-1.878937069	0.167693615									
M185.1182T12.3	M185T12	185.1182018	185.1177946	185.1189263	12.32097535	12.3067504	12.44187492	31	27	0			2177	6.073880921	-14.04923962	0									
M185.9473T24.7	M186T25	185.9473103	185.9464448	185.9477827	24.70954157	24.68790292	25.00711242	58	44	3		[M-H-CO2]- 230.95	116	1.169096638	2.072142805	0.159051104									
M185.9474T25.2	M186T25.1	185.947364	185.9469103	185.9478279	25.18024401	25.16233124	25.19444602	27	25	2			2092	1.035222989	0.400694197	0.718024683									
M186.0561T7.5	M186T8	186.0560981	186.055648	186.0563001	7.539279196	7.517997499	7.568148533	12	12	0		[M-H-NH3]- 204.091	32	Inf	-25.83814263	0								4	
M186.1132T10.1	M186T10	186.113202	186.1127489	186.1140254	10.13548677	10.11675727	10.15907783	12	12	0			1731	9.338877339	-14.23008606	0									
M186.1136T8.8	M186T9	186.1135572	186.1130452	186.113831	8.789694583	8.764803929	8.812801142	47	47	0			221	206.4751603	-13.21996099	0									
M186.1136T24.7	M186T25.2	186.1135755	186.113061	186.1156608	24.66191895	24.62632251	24.72170287	6	5	1			30	1.009639579	0.116689016	0.916578424									
M186.114T24.9	M186T25.3	186.1140286	186.1133714	186.1141314	24.90913086	24.87309921	25.14907583	5	4	1			130	1.061169536	-0.359844599	0.752138557									
M186.8975T25.2	M187T25	186.8975386	186.8969441	186.8982568	25.22160045	25.21012516	25.22986031	18	18	0		[M-H-CO]- 215.89	99	1.061965594	0.87668351	0.426142452									
M186.9337T24.7	M187T25.1	186.9337297	186.9331398	186.9344651	24.70745466	24.69016781	24.85421307	32	26	3			116	1.110991355	1.03314026	0.402922702									
M187.007T9.4	M187T9	187.0070318	187.0067217	187.0075244	9.394638202	9.333185866	9.444712232	52	52	0	[69][M]-	[M+Cl]- 152.041	96	918.1831245	-8.698025713	1.20E-11								4	
M187.0419T1.2_1	M187T1	187.0419399	187.0413733	187.0423854	1.189736799	1.175712287	1.360785471	22	21	0			8	116.994403	-28.27054206	0									
M187.0608T7.5	M187T8	187.0607851	187.0601467	187.0612053	7.531567044	7.518561846	7.552073407	14	14	0		[M-H-CH4]- 204.091	32	38.89701653	-26.20759779	0									
M187T1.1_N.alpha.Acetyl.L.Glutami.	M187T1.1	187.072416	187.0722321	187.0728494	1.183669585	1.178914805	1.187403649	8	8	0			441	59.02532503	-25.75112168	0		0.000084047817#187.0725#0.03366958528977#1.15#N-alpha-Acetyl-L-Glutamine #C7H12N2O4#C7H11N2O4#187.07242#100#187.0725#1.15#0.427641873	N-alpha-Acetyl-L-Glutamine	CHEBI:21553	HMDB0006029			1	a,b,c'
M187T10_Azelaic.acid	M187T10	187.0975872	187.0972481	187.0979869	9.925844804	9.907626948	10.01886848	55	52	3	[70][M]-	[M-H]- 188.106	107	14.29982453	-32.52891888	0	0.000007203114#187.09758#0.03584480377448#9.89#21#295#Azelaic acid#C9H16O4#188.10486#189.11214#187.09758#187.0981#-2.779298375#9.89		Azelaic acid	CHEBI:48131	HMDB0000784	C08261		2	a,b
M187.1339T10.8	M187T11	187.1339138	187.1333644	187.1344931	10.82188933	10.6491499	10.83950097	55	52	2			2142	4.295484301	-12.49007	7.57E-14									
M187.1339T12.4	M187T12	187.1339196	187.1333804	187.1347015	12.41699445	12.39821513	12.42718094	32	32	0			1383	2.638293559	-6.622975702	0.002891731									
M187.134T13	M187T13	187.1340199	187.1332679	187.1343748	12.96787459	12.95336164	12.97790325	51	51	0			275	2.942883336	-5.04723485	0.010501935									
M187.1342T24.9	M187T25.2	187.1341662	187.1335233	187.1344254	24.87045298	24.86547447	24.89248987	6	6	0			100	1.066362189	-0.526817523	0.645353389									
M187.861T25.2	M188T25	187.8609673	187.8604747	187.8615572	25.21973702	25.20754324	25.22891036	54	52	2			99	2.166859014	1.097158411	0.386983765									
M187.8886T0.2	M188T0	187.8885829	187.8882641	187.8889433	0.241980821	0.237026153	0.266915679	5	4	1			147	1.425725549	4.25389511	0.038488281									
M187.8886T0.7	M188T1	187.8885871	187.8881751	187.8893067	0.73372847	0.718226146	0.751542891	18	18	0			90	1.023792928	0.081390284	0.942315717									
M187.9417T24.9	M188T25.3	187.9417448	187.9412787	187.9421388	24.87349663	24.83814144	25.02778065	39	34	3		[M-H-CO2]- 232.939	100	1.409054359	10.2750355	0.004572435									
M187.9418T24.7	M188T25.1	187.9417508	187.9414429	187.9421653	24.70501781	24.69517187	24.71581419	54	52	2	[71][M]-	[M-H-COCH2]- 230.95	116	1.138218373	4.55545878	0.037315349									
M187.9418T25.2	M188T25.2	187.9417834	187.9414449	187.942281	25.17947118	25.05546327	25.19338446	55	52	2			2093	1.163605882	3.648426981	0.045251346									
M187.9418T25.6	M188T26	187.9418161	187.9414614	187.9421902	25.60448178	25.39606192	25.81982707	16	6	0		[M+Cl]- 152.977	1766	1.051520692	0.500336787	0.66450931									
M187.9777T1.2	M188T1.1	187.9776808	187.9770932	187.9780977	1.194553097	1.176045831	1.205288506	34	34	0		[M+Cl]- 153.011	8	36.12702429	-33.75994317	0									
M188.0101T9.4	M188T9	188.0101481	188.008971	188.0107161	9.394210718	9.333185866	9.593515744	48	46	0	[69][M+1]-		96	51.03411005	-8.947251604	4.59E-12									
M188T11_Indole.3.propionic.acid	M188T11	188.071691	188.0712782	188.0725022	11.03784397	11.02419834	11.04665988	28	28	0			232	53.25	-13.26847268	0	0.000007512239#188.0716985#0.0178439666209#11.02#68#1212#Indole-3-propionic acid #C11H11NO2#189.0789785#190.0862585#188.0716985#188.0718#-0.539687794#11.02		Indole-3-propionic acid	CHEBI:43580	HMDB0002302			2	a,b
M188.101T9.9	M188T10	188.1010406	188.1005553	188.1014453	9.92577811	9.907626948	9.94414143	47	47	0	[70][M+1]-		107	15.03208399	-23.98731546	1.07E-08									
M188.104T1	M188T1.2	188.1039951	188.103804	188.1044065	1.016879476	1.007333843	1.0275104	10	10	0			1834	Inf	-25.15827486	0									
M188.8584T25.3	M189T25	188.8583752	188.8580692	188.8589131	25.30801051	25.26497746	25.5037704	17	15	1		[2M-2H+Na]- 83.9523 [M-H-CO]- 217.861	83	1.217150761	0.925095489	0.447417554									
M188.8587T13.9	M189T14.1	188.8586665	188.8586665	188.8586665	13.87776692	13.87776692	13.87776692	1	0	1			1229	1.034282313	0.470293265	0.675415604									
M188.8587T14.1	M189T14	188.8587012	188.8587012	188.8587012	14.11707098	14.11707098	14.11707098	1	0	1			2198	1.003777216	-0.126629721	0.902811746									
M188.8877T0.7	M189T1	188.8876879	188.8872199	188.8883892	0.734275365	0.701273992	0.75293921	22	22	0			1411	1.703726274	5.368875907	0.023135398									
M188.8935T24.9_1	M189T25.1	188.893485	188.8916002	188.8942897	24.87309921	24.85638577	24.96584262	41	37	3			100	1.145922396	-1.634120126	0.116817703									
M188.8938T25.2	M189T25.2	188.8938163	188.8926339	188.8944222	25.15635526	25.04417813	25.18306626	12	12	0			1673	1.494047395	6.656522594	6.50E-06									
M188.933T0.3	M189T0	188.9330205	188.9325428	188.933193	0.270943716	0.251120125	0.284550786	31	30	1			1865	1.308070017	2.527677087	0.116708353									
M188.9331T25.6	M189T26	188.9330757	188.9324642	188.9339745	25.63391497	25.27430506	25.99472859	82	24	2			1785	1.406755516	9.034876199	0.001244436									
M188.9334T25.1	M189T25.3	188.9333735	188.932815	188.9342602	25.05065821	24.86309215	25.16439798	54	29	2		[M-H+NaCOOH]- 121.961	120	1.217786829	6.968384501	0.004386367									
M188.9425T24.7	M189T25.4	188.942519	188.9416442	188.9430485	24.70711347	24.68672236	24.89558553	35	25	1	[71][M+1]-		116	1.190000313	1.491857087	0.27263582									
M188.9468T25.1	M189T25.5	188.9467941	188.9449001	188.9478713	25.10340554	25.05760508	25.27097667	6	6	0			1629	1.331648306	7.023945882	2.04E-05									
M188.9492T21.3	M189T21	188.9492149	188.9486567	188.949783	21.300357	21.14517282	21.53575308	9	6	0			1624	1.149548184	3.238366873	0.011571776									
M188.9493T8.4	M189T8	188.9493425	188.9491442	188.9497711	8.375319679	8.353942152	8.383090006	6	6	0			136	7.261761676	-13.0411331	4.18E-12									
M188.9863T7.4	M189T7	188.9862604	188.9855253	188.9870893	7.354387796	7.334095295	7.379612332	33	33	0			2065	135.5071556	-12.9220483	0									
M188.9863T7.5	M189T8.1	188.9862967	188.9859476	188.9866086	7.535595017	7.510914731	7.553306708	52	52	0	[72][M]-	[M-H]- 189.988	32	1046.132517	-18.47938983	0									
M189.0032T9.4	M189T9	189.0032442	189.0025702	189.0039537	9.394076084	9.333185866	9.43289366	39	39	0	[69][M+2]-		96	26.85192964	-8.871096527	6.46E-12									
M189.0081T24.9_2	M189T25.6	189.0080819	189.0075155	189.0088325	24.86302128	24.85026514	25.09277338	54	48	3		[M+Cl+NaCOOH]- 86.0571 [M-H+NaCOOH]- 122.035	100	1.281745359	2.696762323	0.100008353									
M189.0081T0.7	M189T1.1	189.0081393	189.0076809	189.0084237	0.719038888	0.707290516	0.732900598	52	52	0		[M-H]- 190.015	90	9.39430667	-17.80806376	1.34E-05									
M189.8507T17.6	M190T18	189.850738	189.8506172	189.8509477	17.61591436	17.52183102	17.6244026	4	2	1			2082	1.508947427	2.696527342	0.103726676									
M189.8508T15.8	M190T16	189.8507812	189.8505068	189.8512608	15.79499683	15.68011008	16.06058994	19	11	1			187	1.58616212	21.91281557	5.77E-15									
M189.8508T14	M190T14	189.8508178	189.8507443	189.8508839	14.02958116	13.9094511	14.06579717	4	1	2			1129	2.138870215	30.13710177	4.07E-08									
M189.8508T15.1	M190T15.1	189.8508213	189.8507099	189.8510568	15.1410416	15.02247313	15.22749396	15	12	1			2182	1.786984637	9.360832019	0.006988051									
M189.8508T16.7	M190T17	189.850823	189.85049	189.8513166	16.69928266	16.59320105	16.75853763	18	18	0			1088	1.433251326	7.406396914	0.004350222									
M189.8509T14.6	M190T15.3	189.8508525	189.8504678	189.8512969	14.55915263	14.42436761	14.58086709	10	7	1			264	2.308720842	26.46714209	4.25E-05									
M189.8509T15.5	M190T15	189.8508717	189.8502751	189.8512048	15.47674696	15.35742086	15.63346233	22	19	1			1250	1.872511098	8.721077603	0.008805542									
M189.8509T16.2	M190T16.2	189.8508737	189.8504895	189.8513232	16.20833668	16.166851	16.25506477	4	3	1			252	1.517772835	8.624915766	0.002681922									
M189.8509T16.4	M190T16.1	189.8508837	189.8506387	189.8512315	16.40653429	16.35483714	16.42688232	6	5	1			2191	1.41786084	8.008227333	0.002060981									
M189.8509T14.9	M190T15.2	189.850885	189.8504773	189.8510164	14.87609616	14.766127	14.91560187	11	8	2			1928	2.019844462	13.98078352	0.002160914									
M189.8509T24.8	M190T25	189.8509002	189.8502363	189.8515904	24.82302389	24.79751999	25.027395	50	44	3		[M-H-NH3]- 207.881	101	3.631271771	-2.779744934	0.007594359									
M189.8509T17	M190T17.1	189.8509303	189.8505551	189.8509649	17.02704516	16.92885873	17.21722005	7	6	1			862	1.524240492	6.79487365	0.007754357									
M189.8581T25.2	M190T25.1	189.8581075	189.8520758	189.8586463	25.22124122	25.20787378	25.39438486	44	43	1		[M-2H+Na]- 168.882	99	1.164458016	2.555135873	0.086944206									
M189.9314T24.8	M190T25.2	189.931449	189.9309065	189.9318722	24.83927479	24.82907988	24.84864984	55	52	3		[M-H]- 190.939	181	1.013680625	-0.850365728	0.447442189									
M189.9317T25.8	M190T26	189.9317072	189.9312532	189.9323342	25.78123766	25.59634949	25.98988282	25	13	1			2195	1.288546414	2.777634359	0.096977726									
M189.9317T25.1_1	M190T25.3	189.9317142	189.9313479	189.9321086	25.09514845	24.99140495	25.17445889	23	18	1		[M-H]- 190.934	120	1.013251873	0.139231467	0.900136258									
M189.9317T0.3	M190T0	189.931737	189.9312506	189.9324749	0.272617716	0.251684227	0.291801538	29	29	0			1878	1.166279969	2.288243867	0.125799193									
M189.9317T25.4	M190T25.4	189.9317406	189.931164	189.9321568	25.44670402	25.29978536	25.55570741	19	11	1			2206	1.386974343	5.784593491	0.012745856									
M189.9418T24.7	M190T25.5	189.9418088	189.9408065	189.9433696	24.70799871	24.68408888	24.74869353	18	18	0	[71][M+2]-		116	1.04978597	0.321620342	0.777159568									
M189.9567T25.7	M190T26.1	189.9566964	189.9561442	189.9572803	25.71187253	25.34068736	25.99082069	43	16	3			1772	1.222767635	4.75570403	0.019509456									
M189.9567T25.1_2	M190T25.6	189.9567182	189.956122	189.9571597	25.10434251	24.9809755	25.16899137	27	17	2		[M-H-H20]- 208.98	120	1.174434423	2.336512512	0.136299224									
M189.9569T9.9	M190T10	189.9568838	189.9563388	189.9571204	9.920013275	9.906485303	9.954349512	8	8	0			107	5.456884615	-29.32785655	0									
M189.9894T7.5	M190T8	189.9894014	189.989045	189.9901087	7.53480854	7.378240457	7.560263101	23	22	0	[72][M+1]-		32	77.84482759	-15.90708066	0									
M190.851T14.5	M191T15	190.851045	190.8508458	190.8512442	14.5149956	14.4723342	14.55765701	2	0	1			904	1.566621011	-1.894643733	0.196559087									
M190.8516T14.7	M191T15.1	190.8516497	190.8516497	190.8516497	14.71133054	14.71133054	14.71133054	1	0	1			11	1.302969519	-1.090535536	0.388178467									
M190.8883T0.7	M191T1	190.8883363	190.8876653	190.8891656	0.732900598	0.700972102	0.753619696	43	43	0		[M+Cl]- 155.924	90	6.689993983	15.36806287	1.43E-05									
M190.8884T0.2	M191T0	190.8883643	190.8877952	190.8886613	0.242353121	0.239025664	0.273732759	9	9	0			1870	1.64744286	9.116550845	9.20E-12									
M190.8902T25.2	M191T25.1	190.8901783	190.8892519	190.8907325	25.15237762	25.12460734	25.17202893	17	15	2			1667	1.633746661	-0.649909791	0.579940498									
M190.8904T24.9_1	M191T25	190.8903873	190.8895893	190.8910217	24.87111259	24.85086336	25.00208384	46	42	3			100	6.235534843	-3.354983451	0.001502824									
M190.9283T7.5_1	M191T8	190.9283218	190.9274013	190.928945	7.535472532	7.333451121	7.568730623	39	38	0			32	17.45112179	-34.87144188	0									
M190.9284T8.6	M191T9	190.9283515	190.9279288	190.9286313	8.648333505	8.575124888	8.677386476	12	11	0			1076	27.67611017	-22.19099308	0								4	
M190.9284T0.1	M191T0.2	190.9283529	190.9270397	190.9288273	0.123403455	0.121922619	0.125852551	45	43	2		[M-H]- 191.936	165	1.50422765	6.80460928	0.012919509									
M190.9284T25.1	M191T25.2	190.9283608	190.9278617	190.9287901	25.08004159	24.87309921	25.14708039	72	52	3		[M-H]- 191.938	120	1.293265465	32.26052638	2.21E-06									
M190.9284T25.7	M191T26	190.9283695	190.9279496	190.9287445	25.67233172	25.34212969	25.96513975	122	52	3	[73][M]-		1690	1.517565328	22.52836857	4.88E-10									
