variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M263.2016T10.17	c18hypersil															M263T10	263.2016135	610.3036122	[340][M]+		2431	159	@M264.205T10.17|-13C
M282.2519T11.32	c18hypersil															M282T11.1	282.2519305	679.2171945	[400][M+1]+		47	160	@M300.2626T11.32|-(H2O)
M299.2592T11.32	c18hypersil															M299T11.1	299.2592299	679.2187228	[456][M]+		2566	160	@M263.238T11.31|+2(H2O)|@M300.2626T11.32|-13C
M380T10_Sphingosine.1.phosphate	c18hypersil	Sphingosine 1-phosphate	CHEBI:392583	2	a,b	C06124	Lipid metabolism	Sphingolipid metabolism	Sphingosine	HMDB00277	CID5283560	C18H38NO5P	379.24876	DUYSYHSSBDVJSM-KRWOKUGFSA-N	InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1	M380T10	380.2576395	607.4745598	[612][M]+		2441	161	@M264.2697T10.12|+(H3PO4)+(H2O)|@M362.2468T10.12|+(H2O)|@M402.2396T10.12|-Na
M267.1347T1.1	c18hypersil															M267T1.2	267.1346947	66.16466805	[351][M]+		18	162	@M268.1381T1.1|-13C
M268.1381T1.1	c18hypersil															M268T1.2	268.1380768	66.10022717	[351][M+1]+		18	162	@M267.1347T1.1|+13C|@M271.1409T1.05|-13C-37Cl|-13C-18O|-13C-34S
M271.1409T1.05	c18hypersil															M271T1.8	271.1409397	62.70717208	[369][M]+	[2M+H]+ 135.06	26	162	@M268.1381T1.1|+13C+37Cl|+13C+18O|+13C+34S|@M272.1443T1.04|-13C
M267.1352T6.22	c18hypersil															M267T6	267.1352183	373.2596294		[2M+Na+2K]3+ 350.25	79	163	@M289.1172T6.22|-Na
M267.6108T10.77	c18hypersil															M268T11	267.6108253	646.4033343	[352][M]2+		2172	164	@M268.1126T10.77|-13Cdb|@M268.6086T10.77|-15N
M268.2646T12.84	c18hypersil															M268T13.2	268.264598	770.4786277	[359][M]+		411	165	@M269.268T12.84|-13C
M269.0909T6.22	c18hypersil															M269T6	269.0909434	373.4000772	[361][M]+		79	166	@M270.0943T6.22|-13C
M269.1372T6.56	c18hypersil															M269T7.2	269.1372268	393.6084045	[362][M]+		564	167	@M270.1406T6.56|-13C
M271.0935T1.36	c18hypersil															M271T1.6	271.093525	81.44892083	[368][M]+		2883	168	@M272.0968T1.36|-13C
M274.1226T10.68	c18hypersil															M274T11.1	274.1225743	640.6886317	[374][M]2+		2178	169	@M274.6257T10.68|-13Cdb|@M276.1284T10.68|-18O|-13C2|@M277.1259T10.68|-13C-37Cl|-13C-18O|-13C-34S
M274.6257T10.68	c18hypersil															M275T11.1	274.6257224	640.8609302	[374][M+1]2+		2179	169	@M274.1226T10.68|+13Cdb
M275.6266T10.68	c18hypersil															M276T11	275.6265598	640.824354	[379][M]2+		2180	169	@M276.1284T10.68|-13Cdb|@M276.6243T10.68|-15N
M277.1259T10.68	c18hypersil															M277T11.2	277.1259238	640.7995488	[379][M+3]2+		2183	169	@M274.1226T10.68|+13C+37Cl|+13C+18O|+13C+34S|@M276.1284T10.68|+15N|@M276.6243T10.68|+13Cdb
M275.188T7.95	c18hypersil															M275T8.1	275.1880124	477.0287117	[376][M+1]+		3957	170	@M276.1805T7.95|-15N
M318.211T8.04	c18hypersil															M318T8.1	318.2109624	482.4283601			2389	170	@M276.1805T7.95|+(C2H4N.)
M284.2961T14.34	c18hypersil															M284T14	284.2961265	860.4865635	[406][M]+		2778	171	@M285.2994T14.34|-13C|@M286.3029T14.34|-18O|-13C2|@M311.315T14.32|-(C2H3.)|@M313.3207T14.33|-(CH3N)|@M325.3221T14.34|-(CH3CN)|-(C2H3N)
M285.2994T14.34	c18hypersil															M285T14	285.2993509	860.4865635	[406][M+1]+		2777	171	@M284.2961T14.34|+13C|@M286.3029T14.34|-13C|@M312.3182T14.32|-(C2H3.)
M286.3029T14.34	c18hypersil															M286T14	286.3028879	860.4935813	[406][M+2]+		2776	171	@M284.2961T14.34|+18O|+13C2|@M285.2994T14.34|+13C
M294.2893T14.32	c18hypersil															M294T14	294.2892926	859.277465	[430][M+1]+		54	171	@M293.2851T14.32|+13C|@M311.315T14.32|-(NH3)|-NH3
M310.3118T14.32	c18hypersil															M310T14	310.3118457	859.4012852	[482][M]+	[M+H]+ 309.305	54	171	@M275.2754T14.32|+(H2O)+(NH3)|@M293.2851T14.32|+(NH3)|+NH3|@M311.315T14.32|-13C|@M312.3182T14.32|-18O|-13C2|@M313.3207T14.33|-13C3|-13C-18O
M325.3221T14.34	c18hypersil															M325T14	325.3221491	860.5959938			2775	171	@M284.2961T14.34|+(CH3CN)|+(C2H3N)
M276.1242T11.23	c18hypersil															M276T11.1	276.1241812	673.8174924			313	172	@M277.122T11.23|-15N
M294.1552T1.22	c18hypersil															M294T1.3	294.1552119	73.4229776	[433][M]+		1	173	@M276.1446T1.24|+(H2O)|@M295.1586T1.23|-13C
M277.0969T9.8	c18hypersil															M277T10	277.0968787	587.8377128	[380][M]2+		750	174	@M277.5986T9.8|-13Cdb
M279.1015T1.91	c18hypersil															M279T2	279.1014723	114.7882242	[385][M]+	[M+Na+CF3COOH]+ 122.118	6	175	@M280.1051T1.92|-13C
M279.1353T3.01	c18hypersil															M279T3.1	279.135284	180.8698826	[386][M]+		4589	176	@M280.1387T3.02|-13C
M279.2328T10.95	c18hypersil															M279T11.2	279.2328314	657.1395834	[389][M]+		709	177	@M280.2362T10.95|-13C
M279.6109T10.75	c18hypersil															M280T11	279.6108796	645.1564795	[390][M]2+		2186	178	@M280.1126T10.75|-13Cdb|@M280.6086T10.75|-15N
M279.6876T4.6	c18hypersil															M280T5	279.6876005	276.1792354	[391][M]2+		4300	179	@M280.1894T4.6|-13Cdb
M280.0932T0.77	c18hypersil															M280T1.2	280.0932157	46.36971263	[392][M]+	[M+Na]+ 257.102	49	180	@M281.0963T0.77|-13C|@M348.0809T0.77|-(HCOONa)
M280.1401T0.93	c18hypersil															M280T1.3	280.1401003	56.05492218	[393][M]+	[M+H]+ 279.133	33	181	@M281.1434T0.93|-13C|@M302.1221T0.91|-Na
M299.1501T9.8	c18hypersil															M299T10.2	299.1500515	587.794339	[454][M]+		725	182	@M281.1394T9.8|+(H2O)|@M300.1533T9.8|-13C
M283.2836T9.68	c18hypersil															M283T10.3	283.2836423	581.0998295	[402][M+1]+		3001	183	@M282.2804T9.68|+13C|@M301.2942T9.68|-(H2O)
M300.291T9.68	c18hypersil															M300T10.3	300.2909732	580.9146321	[464][M]+		2998	183	@M282.2804T9.68|+(H2O)|@M301.2942T9.68|-13C
M283.1321T10.39	c18hypersil															M283T10.1	283.1321127	623.6292773	[404][M]2+		58	184	@M283.634T10.39|-13Cdb|@M284.1299T10.39|-15N
M283.1766T4.63	c18hypersil															M283T5.1	283.1765647	277.5007648			4276	185	@M305.1586T4.62|-Na
M285.0053T4.4	c18hypersil															M285T4	285.0053303	264.2204012			108	186	@M306.9875T4.41|-Na
M285.1095T8.17	c18hypersil															M285T8	285.109535	490.2048378	[409][M]2+	[M+2H]2+ 568.21	37	187	@M285.6112T8.17|-13Cdb
M285.6112T8.17	c18hypersil															M286T8	285.6111732	490.2048378	[409][M+1]2+		37	187	@M285.1095T8.17|+13Cdb|@M287.6122T8.17|-18O|-41K|-37Cl|@M327.6404T8.16|-(C2H4N.)
M287.6122T8.17	c18hypersil															M288T8	287.6122279	490.1611188	[417][M]2+	[M+2K]2+ 497.293	37	187	@M285.6112T8.17|+18O|+41K|+37Cl|@M305.6228T8.17|-(H2O)|@M328.638T8.17|-(CH3CN)|-(C2H3N)
M305.6228T8.17	c18hypersil															M306T8	305.6228004	490.2048378	[476][M]2+		37	187	@M287.6122T8.17|+(H2O)|@M306.1243T8.18|-13Cdb
M306.1243T8.18	c18hypersil															M306T8.1	306.1243426	490.8126979	[476][M+1]2+		37	187	@M305.6228T8.17|+13Cdb
M309.6298T8.15	c18hypersil															M310T8	309.6298162	489.0323938			2046	187	@M327.6404T8.16|-(H2O)
M327.6404T8.16	c18hypersil															M328T8	327.6404093	489.8445984	[514][M]2+		37	187	@M285.6112T8.17|+(C2H4N.)|@M309.6298T8.15|+(H2O)|@M328.1421T8.17|-13Cdb|@M328.638T8.17|-15N
M328.1421T8.17	c18hypersil															M328T8.1	328.1420513	490.2048378	[514][M+1]2+		37	187	@M327.6404T8.16|+13Cdb|@M613.2469T8.17|-(C10H15O5N5)
M328.638T8.17	c18hypersil															M329T8	328.6380197	490.1393942	[514][M+2]2+		37	187	@M287.6122T8.17|+(CH3CN)|+(C2H3N)|@M327.6404T8.16|+15N
M463.272T8.16	c18hypersil															M463T8	463.2720261	489.5515166	[766][M+1]+		37	187	@M462.2686T8.17|+13C|@M464.265T8.17|-15N|@M465.288T8.12|-(H2)|@M481.2827T8.15|-(H2O)|@M499.2937T8.17|-2(H2O)|@M517.304T8.17|-3(H2O)
M464.265T8.17	c18hypersil															M464T8.1	464.2650074	489.9365359	[766][M+2]+		37	187	@M462.2686T8.17|+34S|+41K|+37Cl|@M463.272T8.16|+15N|@M500.2849T8.17|-2(H2O)|@M518.2946T8.16|-3(H2O)|@M518.3085T8.16|-(C4H6)|@M528.2794T8.17|-(H2O)-(HCOOH)
M464.2848T8.13	c18hypersil															M464T8.2	464.2847896	488.0697579	[771][M]+	[M+K+NH3]+ 408.289	37	187	@M462.2686T8.17|+(H2)|@M465.288T8.12|-13C|@M481.2827T8.15|-(OH.)|@M500T8.1_Taurochenodeoxycholic.ac.|-2(H2O)
M465.288T8.12	c18hypersil															M465T8.1	465.2880275	487.4731236	[771][M+1]+		37	187	@M463.272T8.16|+(H2)|@M464.2848T8.13|+13C|@M501.3095T8.12|-2(H2O)
M466T8_Glycocholic.acid.N.cholo.	c18hypersil	Glycocholic acid;N-choloylglycine;Cholylglycine	CHEBI:29746	2	a,b	C01921	Lipid metabolism	Primary bile acid biosynthesis	Cholate	HMDB00138	CID10140	C26H43NO6	465.30904	RFDAIACWWDREDC-FRVQLJSFSA-N	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	M466T8	466.3180817	488.0461163			37	187	@M499.2937T8.17|-(HS.)|@M501.2878T8.17|-Cl|-(Cl.)
M481.2827T8.15	c18hypersil															M481T8	481.2826577	488.8753696	[800][M+1]+		37	187	@M463.272T8.16|+(H2O)|@M464.2848T8.13|+(OH.)|@M480.2793T8.15|+13C|@M499.2937T8.17|-(H2O)|@M517.304T8.17|-2(H2O)|@M569.2117T8.17|-4Na
M500.2849T8.17	c18hypersil															M500T8	500.2849073	490.1118286	[830][M+2]+		37	187	@M464.265T8.17|+2(H2O)|@M498.2902T8.16|+34S|+41K|+37Cl|@M501.2878T8.17|-13C|@M518.2946T8.16|-(H2O)|@M528.2794T8.17|-(CO)
M500T8.1_Taurochenodeoxycholic.ac.	c18hypersil	Taurochenodeoxycholic acid|Taurodeoxycholic acid	CHEBI:16525|CHEBI:9410	2	a,b	C05465|C05463	Lipid metabolism	Other bile acids|Primary bile acid biosynthesis	Others|Chenodeoxycholate	HMDB00951|HMDB00896	CID387316|CID2733768	C26H45NO6S	499.2968	BHTRKEVKTKCXOH-BJLOMENOSA-N|AWDRATDZQPNJFN-VAYUFCLWSA-N	InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22-,24+,25+,26-/m1/s1|InChI=1S/C26H45NO6S/c1-16(4-9-24(30)27-12-13-34(31,32)33)20-7-8-21-19-6-5-17-14-18(28)10-11-25(17,2)22(19)15-23(29)26(20,21)3/h16-23,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17-,18-,19+,20-,21+,22+,23+,25+,26-/m1/s1	M500T8.1	500.306353	487.9838054		[M+H-H20]+ 517.303	37	187	@M464.2848T8.13|+2(H2O)|@M498.2902T8.16|+(H2)|@M501.3095T8.12|-13C|@M517.304T8.17|-(OH.)
M501.2878T8.17	c18hypersil															M501T8	501.2877878	489.9376076	[830][M+3]+		37	187	@M466T8_Glycocholic.acid.N.cholo.|+Cl|+(Cl.)|@M498.2902T8.16|+13C+37Cl|+13C+34S|@M499.2937T8.17|+34S|+41K|+37Cl|@M500.2849T8.17|+13C|@M518.2946T8.16|-(OH.)|@M519.298T8.18|-(H2O)
M501.3095T8.12	c18hypersil															M501T8.1	501.3094586	487.361318		[2M+H]+ 250.154 [M+H]+ 500.305	37	187	@M465.288T8.12|+2(H2O)|@M499.2937T8.17|+(H2)|@M500T8.1_Taurochenodeoxycholic.ac.|+13C|@M518.3085T8.16|-(OH.)
M516T8_Taurocholic.acid.Tauroch.	c18hypersil	Taurocholic acid;Taurocholate;Cholic acid taurine conjugate;Choloyl-taurine;Cholyltaurine;N-Choloyltaurine	CHEBI:28865	2	a,b	C05122	Lipid metabolism|Metabolism of other amino acids	Primary bile acid biosynthesis|Taurine and Hypotaurine metabolism	Cholate|Taurine	HMDB00036	CID6675	C26H45NO7S	515.29167	WBWWGRHZICKQGZ-HZAMXZRMSA-N	InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1	M516T8	516.3007975	489.9270364	[864][M]+		37	187	@M462.2686T8.17|+3(H2O)|@M480.2793T8.15|+2(H2O)|@M498.2902T8.16|+(H2O)|@M499.2937T8.17|+(OH.)|@M517.304T8.17|-13C|@M518.2946T8.16|-34S|-41K|-37Cl|@M518.3085T8.16|-18O|-13C2|@M519.298T8.18|-13C-37Cl|-13C-34S|@M519.3133T8.15|-13C3|-13C-18O|@M533.327T8.17|-(NH3)|-NH3|@M538.2824T8.17|-Na
M528.2794T8.17	c18hypersil															M528T8	528.2793557	490.1256114		[2M+Na+K]2+ 497.293	37	187	@M464.265T8.17|+(H2O)+(HCOOH)|@M480.2793T8.15|+(CH4S)|@M500.2849T8.17|+(CO)
M534.3304T8.16	c18hypersil															M534T8	534.3304065	489.7634972	[909][M+1]+		37	187	@M480.2793T8.15|+(C4H6)|@M499.2937T8.17|+(H2O)+(NH3)|@M517.304T8.17|+(NH3)|+NH3|@M518.2946T8.16|+(CH4)|@M533.327T8.17|+13C|@M610.2392T8.12|-2K
M539.2857T8.17	c18hypersil															M539T8	539.2856853	489.9496262	[923][M+1]+		37	187	@M517.304T8.17|+Na|@M538.2824T8.17|+13C
M540.276T8.17	c18hypersil															M540T8	540.276024	490.297847			37	187	@M518.2946T8.16|+Na|@M538.2824T8.17|+34S|+41K|+37Cl|@M586.2643T8.16|-(CH2S)
M542.7562T8.17	c18hypersil															M543T8	542.7562101	490.297847	[934][M]2+		37	187	@M543.2579T8.18|-13Cdb
M543.2579T8.18	c18hypersil															M543T8.1	543.2578752	490.8126979	[934][M+1]2+		37	187	@M499.2937T8.17|+2Na|@M542.7562T8.17|+13Cdb|@M586.2643T8.16|-(NHCO)|@M587.2666T8.15|-(NH2CO.)|@M615.2422T8.17|-(CO2)-(CO)
M567.2156T8.18	c18hypersil															M567T8	567.2156331	490.8800425		[M+Na]+ 544.235 [M+H]+ 566.214	37	187	@M569.2117T8.17|-34S|-41K|-37Cl|@M614.2503T8.17|-(CH5NO)
M569.2117T8.17	c18hypersil															M569T8	569.2117301	490.1377216	[995][M]+	[M+H]+ 568.21	37	187	@M481.2827T8.15|+4Na|@M567.2156T8.18|+34S|+41K|+37Cl|@M610.2392T8.12|-(CH3CN)|-(C2H3N)
M586.2643T8.16	c18hypersil															M586T8	586.264347	489.5355062	[1022][M]+	[M+H+NH3]+ 568.21	37	187	@M540.276T8.17|+(CH2S)|@M543.2579T8.18|+(NHCO)|@M587.2666T8.15|-13C
M587.2666T8.15	c18hypersil															M587T8	587.2665994	489.2438985	[1022][M+1]+		37	187	@M543.2579T8.18|+(NH2CO.)|@M586.2643T8.16|+13C
M592.2282T8.17	c18hypersil															M592T8	592.2282494	490.2048378			37	187	@M610.2392T8.12|-(H2O)
M610.2392T8.12	c18hypersil															M610T8	610.2392405	487.0655619			37	187	@M534.3304T8.16|+2K|@M569.2117T8.17|+(CH3CN)|+(C2H3N)|@M592.2282T8.17|+(H2O)|@M613.2469T8.17|-13C3|-13C-18O
M613.2469T8.17	c18hypersil															M613T8	613.2468897	490.297847	[1067][M]+	[M+Na+HCOOH]+ 544.235 [M+H+HCOOH]+ 566.214	37	187	@M328.1421T8.17|+(C10H15O5N5)|@M610.2392T8.12|+13C3|+13C+18O|@M614.2503T8.17|-13C|@M615.2422T8.17|-34S|-41K|-37Cl
M614.2503T8.17	c18hypersil															M614T8	614.2503233	490.297847	[1067][M+1]+		37	187	@M567.2156T8.18|+(CH5NO)|@M613.2469T8.17|+13C
M615.2422T8.17	c18hypersil															M615T8.1	615.2421522	490.2048378	[1067][M+2]+		37	187	@M543.2579T8.18|+(CO2)+(CO)|@M613.2469T8.17|+34S|+41K|+37Cl
M313.1084T6.46	c18hypersil															M313T6	313.1084073	387.5189936	[490][M]+		580	188	@M285.1134T6.44|+(CO)|@M295.0978T6.46|+(H2O)|@M314.1119T6.46|-13C|@M348.1458T6.45|-(H2O)-(NH3)
M331.1191T6.43	c18hypersil															M331T6.1	331.1191451	385.7352825			589	188	@M285.1134T6.44|+(HCOOH)|+(H2O-CO)|@M348.1458T6.45|-(NH3)|-NH3|@M353.1011T6.45|-Na
M353.1011T6.45	c18hypersil															M353T6.1	353.1011304	386.9488705	[555][M]+		604	188	@M285.1134T6.44|+(HCOONa)|@M331.1191T6.43|+Na|@M354.1046T6.45|-13C
M354.1046T6.45	c18hypersil															M354T6	354.1046266	387.0082966	[555][M+1]+		605	188	@M353.1011T6.45|+13C
M286.2257T11.29	c18hypersil															M286T11.1	286.2256948	677.5163012	[410][M+1]+		2561	189	@M285.2224T11.29|+13C|@M304.2363T11.29|-(H2O)
M303.233T11.29	c18hypersil															M303T11.3	303.2329824	677.5207217	[472][M]+		47	189	@M285.2224T11.29|+(H2O)|@M304.2363T11.29|-13C|@M305.2397T11.29|-18O|-13C2
M285.9041T0.81	c18hypersil															M286T1.1	285.904087	48.31528917			1368	190	@M287.9012T0.81|-34S|-41K|-37Cl
M286.1227T10.49	c18hypersil															M286T10	286.122729	629.4248309			40	191	@M288.1285T10.49|-18O|-13C2|@M289.1261T10.49|-13C-37Cl|-13C-18O|-13C-34S
M287.6267T10.49	c18hypersil															M288T10	287.6267041	629.4326794	[418][M]2+		40	191	@M288.1285T10.49|-13Cdb|@M288.6245T10.49|-15N
M289.1261T10.49	c18hypersil															M289T10.1	289.126148	629.457566	[421][M+1]2+		2343	191	@M286.1227T10.49|+13C+37Cl|+13C+18O|+13C+34S|@M288.6245T10.49|+13Cdb
M286.1412T3.1	c18hypersil															M286T3.1	286.1411893	185.804147	[412][M]+		93	192	@M287.1444T3.1|-13C
M287.162T4.76	c18hypersil															M287T5.2	287.1619619	285.7810736	[416][M]2+		101	193	@M287.6641T4.77|-13Cdb
M288.1242T10.77	c18hypersil															M288T11.1	288.1241629	646.3866115			2192	194	@M289.1219T10.77|-15N
M288.6345T11.05	c18hypersil															M289T11	288.6344547	663.2543247			3	195	@M289.1362T11.05|-13Cdb|@M289.6322T11.06|-15N
M290.1338T11.06	c18hypersil															M290T11.4	290.1338278	663.3371784	[415][M+3]+		3	195	@M289.1362T11.05|+15N|@M289.6322T11.06|+13Cdb
M289.0326T4.11	c18hypersil															M289T4	289.0325865	246.6893502			2485	196	@M311.0146T4.1|-Na
M289.1317T11.48	c18hypersil															M289T11.4	289.13169	688.5941302			1998	197	@M290.1295T11.47|-15N
M289.6422T11.9	c18hypersil															M290T12	289.6421656	713.7027261	[423][M]2+		7	198	@M290.1439T11.9|-13Cdb|@M290.6399T11.9|-15N
M291.1415T11.9	c18hypersil															M291T12.1	291.1415145	714.0852504	[423][M+3]2+		7	198	@M290.1439T11.9|+15N|@M290.6399T11.9|+13Cdb
M290.1355T1.03	c18hypersil															M290T1.1	290.1354808	61.84259904		[M+H+HCOOH]+ 243.121	26	199	@M291.1388T1.03|-13C
M290.1612T2.06	c18hypersil															M290T2	290.1611674	123.8789121	[426][M]+		3216	200	@M291.1645T2.07|-13C
M290.6103T10.69	c18hypersil															M291T11	290.6102949	641.3597241			2195	201	@M291.6109T10.69|-13C|-15N|@M292.6087T10.69|-34S|-41K|-37Cl
M291.6109T10.69	c18hypersil															M292T11	291.6108992	641.432523			2197	201	@M290.6103T10.69|+13C|+15N|@M292.1127T10.69|-13Cdb|@M292.6087T10.69|-15N
M293.1103T10.69	c18hypersil															M293T11.3	293.1102622	641.2820275	[424][M+3]+		2200	201	@M292.1127T10.69|+15N
M293.6441T8.81	c18hypersil															M294T9	293.6440533	528.7665137	[431][M]2+		1646	202	@M294.1459T8.81|-13Cdb
M294.1883T6.01	c18hypersil															M294T6.1	294.1883454	360.6898315	[434][M]2+		4354	203	@M294.6902T6.01|-13Cdb
M295.1304T4.73	c18hypersil															M295T5.1	295.130371	283.8811654	[438][M]+	[M+H]+ 294.123	101	204	@M296.1337T4.73|-13C|@M297.1365T4.73|-18O|-13C2
M296.1399T10.68	c18hypersil															M296T11	296.1398675	640.6982433	[440][M]2+		2202	205	@M296.6416T10.68|-13Cdb|@M297.1376T10.68|-15N
M297.6393T10.68	c18hypersil															M298T11.1	297.6392886	640.7890289	[440][M+3]2+		2205	205	@M296.6416T10.68|+15N|@M297.1376T10.68|+13Cdb
M296.6375T11.23	c18hypersil															M297T11	296.6375168	673.8070632			320	206	@M297.6352T11.23|-15N
M297.146T2.29	c18hypersil															M297T2.1	297.1459944	137.1449317	[443][M]+		127	207	@M298.1493T2.29|-13C
M298.1227T10.4	c18hypersil															M298T10	298.1227183	623.7342481	[448][M]2+		58	208	@M298.6252T10.39|-13Cdb|@M300.1285T10.4|-18O|-13C2|@M301.126T10.4|-13C-37Cl|-13C-18O|-13C-34S
M298.6252T10.39	c18hypersil															M299T10	298.6251511	623.6993426	[448][M+1]2+		58	208	@M298.1227T10.4|+13Cdb|@M299.6267T10.4|-13C|-15N|@M300.6244T10.4|-18O|-34S|-41K|-37Cl
M299.6267T10.4	c18hypersil															M300T10	299.6267374	623.7663333	[458][M]2+		58	208	@M298.6252T10.39|+13C|+15N|@M300.1285T10.4|-13Cdb|@M300.6244T10.4|-15N
M301.126T10.4	c18hypersil															M301T10.1	301.1260204	623.7315533	[458][M+3]2+		58	208	@M298.1227T10.4|+13C+37Cl|+13C+18O|+13C+34S|@M300.1285T10.4|+15N|@M300.6244T10.4|+13Cdb
M298.13T2.17	c18hypersil															M298T2.2	298.1300121	130.0788224	[450][M]+		3212	209	@M299.1333T2.17|-13C
M299.649T8.89	c18hypersil															M300T9	299.649008	533.354325			1649	210	@M300.6467T8.89|-15N
M300.1242T10.75	c18hypersil															M300T11.1	300.1242401	645.0552904	[460][M]2+		2206	211	@M301.1219T10.75|-15N
M300.2003T8.37	c18hypersil															M300T8	300.2003201	501.9973638	[462][M]+		61	212	@M301.2038T8.36|-13C
M300.6344T10.97	c18hypersil															M301T11.1	300.6343819	658.0589837			20	213	@M301.1361T10.97|-13Cdb|@M301.6321T10.97|-15N
M302.6304T10.97	c18hypersil															M303T11	302.6304196	658.1958278	[465][M+1]+		20	213	@M301.6321T10.97|+15N
M301.6422T11.46	c18hypersil															M302T11.1	301.6422482	687.4371898	[466][M]2+		2003	214	@M302.64T11.46|-15N
M302.1977T3.03	c18hypersil															M302T3	302.1977012	181.9854046	[467][M]+		4022	215	@M303.201T3.03|-13C
M302.3066T9.88	c18hypersil															M302T10	302.3065965	592.5466829	[470][M]+		2447	216	@M303.3099T9.88|-13C
M303.2194T8.78	c18hypersil															M303T9	303.2193781	526.6776019	[469][M+1]+		1596	217	@M304.2119T8.78|-15N
M305.0882T2.92	c18hypersil															M305T3	305.0881667	175.2329833			3053	218	@M327.0703T2.92|-Na
M305.2486T13	c18hypersil															M305T13	305.2486096	779.7606291	[475][M]+	[M+H-CO2]+ 348.227	17	219	@M306.252T13|-13C
M307.0842T1.02	c18hypersil															M307T1.3	307.0842157	61.41655216	[478][M]2+	[M+2H]2+ 612.156	26	220	@M307.5861T1.02|-13Cdb
M308.6322T9.38	c18hypersil															M309T9	308.6321597	563.0530265			3120	221	@M309.6299T9.38|-15N
M309.0858T4.93	c18hypersil															M309T5	309.0858417	295.8056317			3800	222	@M310.0939T4.93|-13C
M332.0757T4.93	c18hypersil															M332T5.1	332.0757016	295.7388589			3809	222	@M310.0939T4.93|+Na
M328.1398T1.88	c18hypersil															M328T2	328.139805	112.7533141	[516][M]+	[2M+2Na-H]+ 141.59 [M+Na+CF3COOH]+ 171.163	6	223	@M310.1293T1.88|+(H2O)|@M329.1431T1.88|-13C
M310.1555T11.89	c18hypersil															M310T12	310.1554983	713.6615939	[481][M]2+		7	224	@M310.6572T11.9|-13Cdb|@M311.1532T11.9|-15N
M311.6549T11.9	c18hypersil															M312T12.1	311.6549027	713.8569704	[481][M+3]2+		7	224	@M310.6572T11.9|+15N|@M311.1532T11.9|+13Cdb
M310.6529T12.39	c18hypersil															M311T12	310.6528735	743.6499667			52	225	@M311.6506T12.39|-15N
M311.1253T2.26	c18hypersil															M311T2	311.1253178	135.5928075	[485][M]+	[M+H]+ 310.118	3193	226	@M312.1286T2.26|-13C|@M313.1307T2.26|-18O|-13C2|@M333.1074T2.25|-Na
M312.1121T1.04	c18hypersil															M312T1.1	312.112117	62.1942998	[487][M]+	[M+Na+HCOOH]+ 243.121	26	227	@M313.1155T1.04|-13C|@M314.1077T1.03|-34S|-41K|-37Cl|@M344.1353T1.08|-(CH3OH)
M326.1246T1.08	c18hypersil															M326T1.1	326.124633	64.65921593			4574	227	@M314.1077T1.03|+2Li|@M344.1353T1.08|-(H2O)
M345.1385T1.08	c18hypersil															M345T1.3	345.1384705	65.09880529	[544][M+1]+		18	227	@M313.1155T1.04|+(CH3OH)|@M344.1353T1.08|+13C
M312.6344T10.89	c18hypersil															M313T11.1	312.6343863	653.5977583			25	228	@M313.1362T10.89|-13Cdb|@M313.6321T10.89|-15N
M314.1338T10.89	c18hypersil															M314T11.2	314.1337562	653.5409801	[486][M+3]+		25	228	@M313.1362T10.89|+15N|@M313.6321T10.89|+13Cdb
M313.6422T11.51	c18hypersil															M314T12	313.6422315	690.7503663	[492][M]2+		2008	229	@M314.144T11.51|-13Cdb
M314.1571T5.94	c18hypersil															M314T6.1	314.1571172	356.1104382			4197	230	@M314.6589T5.94|-13Cdb|@M315.1606T5.93|-13C
