variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	hmdb_id	id_comment	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M298.1455T14.96_2	c18acquity								M298T15.4	298.1454503	897.7199346	[694][M+2]2+		28	NA	
M298.6245T14.06	c18acquity								M299T14	298.624546	843.626679	[697][M+1]2+		52	NA	
M298.6465T14.97_1	c18acquity								M299T15.1	298.6465168	898.0265628	[694][M+3]2+		28	NA	
M298.6466T15.23	c18acquity								M299T15	298.6466176	913.5328104	[693][M+3]2+		3	NA	
M298.6472T15.6_1	c18acquity			4					M299T16	298.6471936	936.180747	[700][M]2+	[M+2H-H20]2+ 613.285	11	NA	
M299.1447T16.61	c18acquity								M299T17	299.1447322	996.591987	[702][M]2+		213	NA	
M299.1489T15.6_2	c18acquity								M299T16.1	299.1488739	936.233448	[700][M+1]2+		11	NA	
M299.626T12.91	c18acquity			4					M300T13	299.626031	774.6191652			7956	NA	
M299.6262T14.06_1	c18acquity								M300T14	299.6261576	843.7035948	[703][M]2+	[M+2H-CO2]2+ 641.238	52	NA	
M299.6455T15.6_1	c18acquity								M300T16	299.6454839	936.2639826	[700][M+2]2+		11	NA	
M299.647T16.61_1	c18acquity								M300T17.1	299.6469871	996.5873118	[702][M+1]2+		5608	NA	
M299.6546T16.82_1	c18acquity								M300T17	299.6545672	1009.3887276	[704][M]2+		56	NA	
M299.9667T0.7	c18acquity								M300T1.1	299.96674	42.16367784			3401	NA	
M300.0257T0.73	c18acquity								M300T1.2	300.0257047	44.07450192			14	NA	
M300.1278T14.06_2	c18acquity								M300T14.1	300.1277685	843.7757406	[703][M+1]2+		52	NA	
M300.1343T14.73_2	c18acquity								M300T15.2	300.1343386	883.726374	[701][M+1]+		206	NA	
M300.143T16.61_2	c18acquity								M300T17.2	300.1430095	996.5889942	[702][M+2]2+		213	NA	
M300.1465T15.6_2	c18acquity								M300T16.1	300.1465401	936.180747	[700][M+3]2+		11	NA	
M300.6245T14.06_1	c18acquity								M301T14	300.6244655	843.7734696	[703][M+2]2+		52	NA	
M300.638T15	c18acquity								M301T15.2	300.6380333	900.2433294			4731	NA	
M300.6419T15.2	c18acquity								M301T15.3	300.6419116	911.7571722			49	NA	
M300.6449T15.6_1	c18acquity								M301T16	300.6448973	936.2286804	[700][M+4]2+		11	NA	
M300.6452T16.61	c18acquity								M301T17	300.6452347	996.6436812	[702][M+3]2+		5607	NA	
M300.6758T8.83	c18acquity								M301T9	300.6758215	529.70052576	[705][M+1]2+		156	NA	
M300.9704T9.33	c18acquity			4					M301T9.1	300.9703703	559.63854318			7596	NA	
M300.9922T0.97	c18acquity			4					M301T1.2	300.9922278	58.41828846			10	NA	
M301.0296T0.94	c18acquity								M301T1.3	301.0295825	56.31700134		[M+H]+ 300.025	29	NA	
M301.6238T14.06	c18acquity								M302T14	301.6237957	843.8263584	[703][M+4]2+		52	NA	
M301.6416T15	c18acquity			4					M302T15.3	301.6416381	900.2314068		[M+2H-HCOOH]2+ 647.285	160	NA	
M301.642T15.19	c18acquity			4					M302T15.1	301.6420353	911.6647416	[715][M]2+	[M+2H-HCOOH]2+ 647.274	49	NA	
M301.6422T15.55_1	c18acquity								M302T16	301.6421983	933.0373392	[717][M]2+		181	NA	
M301.6509T15.99	c18acquity								M302T16.1	301.6508995	959.5597698			2728	NA	
M301.9044T0.64	c18acquity								M302T1	301.90437	38.63922792			23	NA	
M302.1435T15.19	c18acquity			4					M302T15.5	302.1434684	911.4546594	[715][M+1]2+		49	NA	
M302.1436T15.55_2	c18acquity								M302T16.3	302.1436018	933.2327568	[717][M+1]2+		181	NA	
M302.1964T6.73	c18acquity								M302T7.1	302.1963954	403.87923072	[719][M]+		6526	NA	
M302.1964T7.25	c18acquity								M302T7	302.1964051	435.04741314	[718][M]+		317	NA	
M302.2455T17.24	c18acquity								M302T17.1	302.2455475	1034.5781538	[720][M]+	[M+Na+NH3]+ 262.229	55	NA	
M302.2456T17.4	c18acquity								M302T17	302.245583	1044.1449042		[M+Na+NH3]+ 262.231 [M+Na]+ 279.255	39	NA	
M302.3056T13.68	c18acquity			4					M302T14.1	302.3056479	820.989471	[721][M]+		4007	NA	
M302.632T14.73_1	c18acquity			4					M303T15	302.6320296	883.8303804	[716][M+1]+		206	NA	
M302.6402T15	c18acquity								M303T15.2	302.6402017	900.2208042		[M+2H-C2H4]2+ 631.311	160	NA	
M302.6404T15.19_1	c18acquity			4					M303T15.1	302.640359	911.5398756	[715][M+2]2+		49	NA	
M302.6496T15.99_1	c18acquity								M303T16	302.6496442	959.3383932	[722][M]2+		2703	NA	
M303.0227T1.12	c18acquity			4					M303T1.2	303.0227292	67.00155504		[M+Na]+ 280.038	2	NA	
M303.1185T1.19	c18acquity			4					M303T1.4	303.1185442	71.26358718			1	NA	
M303.1415T15.19_2	c18acquity								M303T15.5	303.1414655	911.5123986	[715][M+3]2+		49	NA	
M303.1513T15.99_2	c18acquity								M303T16.3	303.1513378	959.318205	[722][M+1]2+		2703	NA	
M303.1997T6.73	c18acquity								M303T7.2	303.1997043	404.0181714	[719][M+1]+		6527	NA	
M303.1998T7.25	c18acquity								M303T7.1	303.1997804	434.98414644	[718][M+1]+		317	NA	
M303.6477T14.66_1	c18acquity								M304T15.1	303.6477145	879.6730146	[724][M]2+	[M+H+K]2+ 567.331	24	NA	
M303.6479T15.98_1	c18acquity								M304T16	303.6479088	958.9949424	[722][M+2]2+		2703	NA	
M303.6498T15.24	c18acquity								M304T15.2	303.6497633	914.4947838			3	NA	
M304.0141T7.34	c18acquity			4					M304T7	304.0141463	440.64414504		[M+K+CF3COOH]+ 131.069	81	NA	
M304.0144T7.54_1	c18acquity			4					M304T8	304.014413	452.58727956		[M+K+CF3COOH]+ 131.07	26	NA	
M304.0633T15.86_1	c18acquity								M304T16.1	304.0632874	951.5548386			200	NA	
M304.1506T7.34	c18acquity								M304T7.1	304.1505758	440.24510406			81	NA	
M304.1506T1.18	c18acquity			4					M304T1.4	304.150586	70.77440256			1	NA	
M304.1533T15.98_2	c18acquity								M304T16.2	304.1533086	959.0412342	[722][M+3]2+		2703	NA	
M304.1616T0.94	c18acquity								M304T1.5	304.1615581	56.49731466			1600	NA	
M304.1666T7.54_2	c18acquity								M304T8.3	304.1665669	452.56632768		[3M+Na+K]2+ 182.127 [M+Na]+ 281.179	26	NA	
M304.8922T0.64	c18acquity								M305T1	304.8921833	38.2666104		[M+H]+ 303.882	23	NA	
M304.9985T9.6	c18acquity								M305T10	304.998462	576.16271274			68	NA	
M305.0258T0.7	c18acquity			4					M305T1.3	305.0257572	42.18578094			3402	NA	
M305.6549T14.25_1	c18acquity			4					M306T14	305.6549399	855.149772	[736][M]2+		47	NA	
M305.6552T17.12	c18acquity			4					M306T17	305.6551662	1027.3695468	[725][M+3]+		5904	NA	
M305.8995T0.65	c18acquity								M306T1	305.8994752	39.05442618			23	NA	
M305.9628T0.72_1	c18acquity								M306T1.1	305.9627681	43.17377712	[737][M]2+		14	NA	
M305.986T1.46	c18acquity								M306T1.2	305.9860317	87.42204132			3716	NA	
M306.0036T1.21	c18acquity			4					M306T1.3	306.0035613	72.65010432		[M+H-CO2]+ 348.988 [M+H-CO2]+ 348.988	1	NA	
M306.0113T1.43	c18acquity								M306T1.4	306.0113271	85.94191674			8208	NA	
M306.0856T0.89	c18acquity								M306T1.5	306.0855898	53.45068056		[M+H]+ 305.079	7	NA	
M306.1298T1.12	c18acquity								M306T1.6	306.1298081	67.4827425		[M+H]+ 305.124	2	NA	
M306.1525T14.96	c18acquity								M306T15.2	306.152543	897.4799082	[738][M]2+	[M+2H-CO]2+ 638.279	28	NA	
M306.1526T15.23_2	c18acquity								M306T15.1	306.1526428	913.5518154		[M+2Na-H]+ 261.179	3	NA	
M306.1658T1.18	c18acquity			4					M306T1.7	306.16585	70.74338136			663	NA	
M306.1916T14.49	c18acquity								M306T14.2	306.1916337	869.531754			35	NA	
M306.4627T0.72_2	c18acquity								M306T1.9	306.4626662	43.14771402	[737][M+1]2+		14	NA	
M306.5279T8.79	c18acquity			4					M307T9	306.5279278	527.14709598			174	NA	
M306.6536T14.25	c18acquity			4					M307T14	306.6535626	855.2753394	[736][M+2]2+		47	NA	
M306.6539T14.96	c18acquity								M307T15.1	306.6539136	897.8485026	[738][M+1]2+		28	NA	
M306.6543T15.23_1	c18acquity								M307T15	306.6542898	913.5553548	[729][M+2]+		3	NA	
M306.8953T0.65	c18acquity								M307T1	306.8952907	39.01952514	[741][M]+	[M+K]+ 267.935	23	NA	
M307.0227T7.54	c18acquity								M307T8	307.0227355	452.27934204		[M+H]+ 306.014	26	NA	
M307.0841T1.19_1	c18acquity			4					M307T1.3	307.0840608	71.12309184	[742][M]2+		1	NA	
M307.15T1.18_2	c18acquity								M307T1.4	307.1500306	70.80032226			1	NA	
M307.1509T15.23_2	c18acquity								M307T15.5	307.1509398	913.5518154	[743][M]+	[M+K]+ 268.186	3	NA	
M307.227T14.92	c18acquity								M307T15.8	307.2269823	894.9254124			7978	NA	
M307.6515T14.97	c18acquity								M308T15	307.6515496	897.9678228	[738][M+3]2+		28	NA	
M307.6521T15.23_1	c18acquity								M308T15.1	307.6520909	913.5128334	[729][M+3]+		3	NA	
M307.8997T0.65	c18acquity								M308T1.1	307.8996582	39.04679172	[741][M+1]+		23	NA	
M308.0911T1.18_2	c18acquity								M308T1.3	308.0910753	70.77440256	[742][M+2]2+		1	NA	
M308.1341T8.21	c18acquity								M308T8	308.1341496	492.7510155			8371	NA	
M308.186T12.53	c18acquity								M308T13.2	308.1859967	752.0247006			2516	NA	
M308.2948T18.55	c18acquity								M308T19	308.2948134	1112.9904276	[746][M]+		504	NA	
M308.2948T16.13	c18acquity								M308T16.2	308.294818	967.7056782	[747][M]+		8913	NA	
M308.6315T12.92	c18acquity			4					M309T13	308.6314752	774.9691278			7677	NA	
M309.03T11.1	c18acquity								M309T11	309.0299937	666.0788946		[M+K+HCOOH]+ 224.061 [M+Na+HCOOH]+ 240.035 [M+H+HCOOH]+ 262.017 [M+H]+ 308.023	145	NA	
M309.0496T1.38	c18acquity								M309T1.6	309.0495632	83.03241174		[M+Na]+ 286.061	243	NA	
M309.0498T1.19	c18acquity								M309T1.5	309.0498418	71.58325026			1	NA	
M309.1619T16.82	c18acquity			4					M309T17.3	309.1619471	1009.3887276	[748][M+1]2+		56	NA	
M309.2984T18.55	c18acquity								M309T19.2	309.2984304	1112.8071486	[746][M+1]+		504	NA	
M309.6605T16.82_1	c18acquity			4					M310T17	309.660548	1009.3783518	[748][M+2]2+		56	NA	
M309.6621T16.51_1	c18acquity			4					M310T17.1	309.6621259	990.3927348	[751][M]2+		126	NA	
M309.9621T2.07	c18acquity								M310T2.1	309.9621454	124.2826698			8608	NA	
M309.9622T1.14	c18acquity								M310T1	309.9622394	68.67876144			2048	NA	
M309.9968T1.06	c18acquity								M310T1.1	309.9967529	63.47826006		[M+K]+ 271.033 [M+H+NH3]+ 291.96	22	NA	
M310.1134T1.18	c18acquity								M310T1.2	310.1134315	70.51066608		[2M+Na+2K]3+ 414.71	1	NA	
M310.1325T14.66	c18acquity								M310T15.3	310.1325422	879.7123482			24	NA	
M310.1464T14.72	c18acquity								M310T15.4	310.1464095	882.9782946			921	NA	
M310.1561T15.62	c18acquity								M310T16	310.1560515	937.0485672	[753][M]2+		11	NA	
M310.1624T16.82_2	c18acquity								M310T17.5	310.1624458	1009.1734836	[748][M+3]2+		56	NA	
M310.2391T18.13	c18acquity								M310T18	310.2391232	1087.7431212		[M+Na]+ 287.253	319	NA	
M310.3105T19.62	c18acquity								M310T20	310.3105221	1177.4147874	[756][M]+		326	NA	
M310.6531T16.61	c18acquity								M311T17	310.6531182	996.8282436			4440	NA	
M310.6592T16.83	c18acquity								M311T17.1	310.6592095	1009.9324272	[748][M+4]2+		56	NA	
M311.0777T0.79	c18acquity			4					M311T1.3	311.0777016	47.63931624		[3M+Na]+ 96.0346 [M+Na]+ 288.089	176	NA	
M311.1239T6.9	c18acquity								M311T7	311.1239424	413.8090116	[758][M]+		954	NA	
M311.1626T16.82	c18acquity								M311T17.4	311.1625805	1009.3054548	[760][M]2+		56	NA	
M311.3139T19.62	c18acquity								M311T20	311.3138965	1177.4209428	[756][M+1]+		7280	NA	
M311.6331T14.66_1	c18acquity								M312T15	311.6330844	879.7333374			24	NA	
M311.6555T15.61	c18acquity								M312T16	311.6554642	936.490413	[753][M+3]2+		11	NA	
M311.664T16.82_1	c18acquity			4					M312T17.1	311.6640316	1009.252446	[760][M+1]2+		56	NA	
M311.6642T16.51_1	c18acquity			4					M312T17	311.6642274	990.432645	[759][M+1]2+		126	NA	
M311.9934T1.03	c18acquity								M312T1.1	311.993367	61.96670424		[M+H]+ 310.986 [M+H]+ 310.986	22	NA	
M312.113T1.18_1	c18acquity								M312T1.2	312.1130398	70.90856736		[2M+3Na+K-H]3+ 414.71	1	NA	
M312.1272T6.9	c18acquity								M312T7	312.1271685	413.83001064	[758][M+1]+		954	NA	
M312.1392T15.02	c18acquity			4					M312T15.3	312.1391941	901.1235756			2543	NA	
M312.1399T15.38	c18acquity								M312T15.2	312.1398773	922.7247594		[M+2H-HCOOH]2+ 668.265	42	NA	
M312.1609T16.82_2	c18acquity			4					M312T17.4	312.1609301	1009.252446	[760][M+2]2+		56	NA	
M312.634T14.51	c18acquity								M313T15.1	312.6339985	870.727917		[M+2H-CH2]2+ 637.263	35	NA	
M312.6621T16.82_1	c18acquity								M313T17	312.662144	1009.223097	[760][M+3]2+		56	NA	
M312.6622T16.51_1	c18acquity			4					M313T17.1	312.6621664	990.4115262	[759][M+3]2+		126	NA	
M312.6624T17.12_1	c18acquity			4					M313T17.2	312.6624183	1027.4660592	[765][M]2+		5905	NA	
M312.979T7.94	c18acquity								M313T8	312.9789745	476.23679268		[M+Na]+ 289.984	77	NA	
M313.0237T1.19	c18acquity								M313T1.3	313.0236866	71.52404292		[M+K+NH3]+ 257.035	1	NA	
M313.1602T15.98	c18acquity								M313T16.1	313.1602475	959.0729016	[768][M]2+		2704	NA	
M313.1606T16.82_3	c18acquity								M313T17.9	313.1605601	1009.3411278	[760][M+4]2+		56	NA	
M313.1756T1.19	c18acquity			4					M313T1.5	313.1756248	71.21796618			1	NA	
M313.6324T14.66	c18acquity								M314T15	313.6324452	879.4666236	[764][M+2]2+		24	NA	
M313.6417T15.01_1	c18acquity			4					M314T15.2	313.6416967	900.538485	[771][M]2+	[M+2H-CO2]2+ 669.268	160	NA	
M313.661T17.13_1	c18acquity			4					M314T17	313.6609519	1027.5054612	[765][M+2]2+		5905	NA	
M313.6613T16.83	c18acquity								M314T17.1	313.6613487	1009.7089806		[M+Na]+ 290.666	56	NA	
M313.9506T0.72_1	c18acquity								M314T1	313.9505897	43.15925904	[772][M]2+		14	NA	
M314.0393T0.79	c18acquity								M314T1.2	314.0393086	47.2466508	[766][M+1]+		176	NA	
M314.1435T15.38_2	c18acquity								M314T15.4	314.1435393	922.669269	[770][M+1]2+		42	NA	
M314.1437T15.01_2	c18acquity			4					M314T15.5	314.1436631	900.6379734	[771][M+1]2+		160	NA	
M314.1561T9.05	c18acquity			4					M314T9.2	314.1561491	543.08337366		[3M+2Na+2K-H]3+ 273.197	167	NA	
M314.1584T15.99_2	c18acquity			4					M314T16.2	314.1584128	959.4881226	[768][M+2]2+		2704	NA	
M314.1599T16.82	c18acquity			4					M314T17.5	314.1599145	1009.150911		[3M+H+K]2+ 196.127 [M+H-CH2]+ 327.17	56	NA	
M314.1748T8.98	c18acquity			4					M314T9.3	314.1748462	538.86413154			8399	NA	
M314.4511T0.72_2	c18acquity								M314T1.3	314.4510802	43.15932798	[772][M+1]2+		14	NA	
M314.6321T14.66	c18acquity								M315T15	314.6321308	879.6158076	[764][M+4]2+		24	NA	
M314.6403T15.01	c18acquity			4					M315T15.2	314.6403272	900.4302396	[771][M+2]2+		160	NA	
M314.6577T9.05_1	c18acquity			4					M315T9	314.6576726	542.9697486			167	NA	
M315.0193T1.38	c18acquity								M315T1.4	315.01927	82.92176316			243	NA	
M315.0193T1.19	c18acquity			4					M315T1.3	315.0193359	71.4717138	[773][M]+		1	NA	
M315.1413T15.38_2	c18acquity								M315T15.5	315.141276	922.7041158	[770][M+3]2+		42	NA	
M315.2319T18.46	c18acquity								M315T18.1	315.2318619	1107.5598786	[775][M]+		8723	NA	
M315.2531T13.95	c18acquity								M315T14.1	315.2531155	836.9125284			125	NA	
M315.6476T15.75	c18acquity								M316T16	315.6476179	944.8668666			6954	NA	
M316.0212T1.19	c18acquity								M316T1.2	316.0212253	71.46483564	[773][M+1]+		1	NA	
M316.2124T9.03	c18acquity			4					M316T9	316.212369	541.97514036			167	NA	
M316.2487T11.67	c18acquity								M316T12	316.2487305	700.2747186			142	NA	
M316.3216T17.93	c18acquity								M316T18.3	316.321596	1075.702947	[776][M]+	[M+Na+K-H]+ 255.38	34	NA	
M316.6487T14.71	c18acquity								M317T15	316.6487264	882.8911458		[M+K]+ 277.691	8	NA	
M316.6657T15.25	c18acquity			4					M317T15.1	316.6656544	915.2199144			4394	NA	
M317.2072T8.24	c18acquity								M317T8	317.2071659	494.61572154			7416	NA	
M317.6617T15.26	c18acquity								M318T15	317.6617315	915.4383018	[779][M]2+		4381	NA	
M318.1163T0.97	c18acquity			4					M318T1	318.1162746	58.4898312		[M+H]+ 317.111	10	NA	
M318.1299T1.16	c18acquity								M318T1.1	318.1298767	69.5717172			40	NA	
M318.1629T14.97_2	c18acquity								M318T15.4	318.1628902	898.0606908	[780][M+1]2+		28	NA	
M318.1683T8.12	c18acquity			4					M318T8	318.168349	487.46686416	[781][M]+		4217	NA	
M318.2407T15.38	c18acquity								M318T15.5	318.2406853	923.028198		[M+Na]+ 295.252	42	NA	
M318.5027T8.12_1	c18acquity			4					M319T8	318.5027408	487.47026748			4213	NA	
M318.6596T14.97_1	c18acquity								M319T15.1	318.6596417	898.1847138	[780][M+2]2+		28	NA	
M318.6679T16.82_1	c18acquity								M319T17	318.6679172	1009.2980976	[784][M]2+		56	NA	
M318.8371T8.12_2	c18acquity			4					M319T8.1	318.8370814	487.30469844			505	NA	
M318.97T0.89	c18acquity								M319T1.4	318.9700385	53.22160062	[788][M]+	[M+Na]+ 295.981	7	NA	
M319.1713T8.12_3	c18acquity			4					M319T8.2	319.1713483	487.48901652	[781][M+1]+		128	NA	
M319.6598T15.27	c18acquity								M320T15	319.6597644	915.9033906	[779][M+3]+		4381	NA	
M319.9147T0.64	c18acquity								M320T1	319.9147039	38.58162312		[3M+Na]+ 98.9797	23	NA	
M319.9737T0.89_2	c18acquity								M320T1.3	319.9737204	53.28781938	[788][M+1]+		7	NA	
M319.9831T1.2	c18acquity			4					M320T1.4	319.9830515	72.13899528		[M+K+CF3COOH]+ 147.022	1	NA	
M320.0094T8.37	c18acquity								M320T8	320.0094246	501.98226372			79	NA	
M320.1091T1.11	c18acquity								M320T1.6	320.1091255	66.40460766			692	NA	
M320.1318T0.92	c18acquity			4					M320T1.7	320.1317544	55.41515736	[792][M]+	[M+2Na-H]+ 275.151	29	NA	
M320.1679T16.51	c18acquity			4					M320T17	320.1679287	990.430887	[793][M]2+		126	NA	
M320.1681T16.82	c18acquity			4					M320T17.1	320.1680534	1009.16298	[794][M]2+		56	NA	
M320.1729T15.62_2	c18acquity								M320T16.2	320.1729303	937.0485672	[791][M+1]2+		11	NA	
M320.1816T1.19	c18acquity								M320T1.8	320.1816442	71.23896912			664	NA	
M320.2561T14.95	c18acquity								M320T15.1	320.2560518	897.0954768		[M+Na]+ 297.268	28	NA	
M320.6694T16.51_1	c18acquity								M321T17.1	320.6693679	990.4480278	[793][M+1]2+		126	NA	
M320.6695T15.62_1	c18acquity								M321T16	320.6694993	937.101972	[791][M+2]2+		11	NA	
M320.6696T17.18_1	c18acquity			4					M321T17.2	320.6695846	1030.7522034			5922	NA	
M320.6697T16.82_1	c18acquity			4					M321T17	320.6696793	1009.3783518	[794][M+1]2+		56	NA	
M320.9672T0.89	c18acquity								M321T1.1	320.9671947	53.25448158	[788][M+2]+		7	NA	
M321.1044T0.96	c18acquity								M321T1.5	321.1044238	57.71243838			10	NA	
M321.1348T0.93	c18acquity								M321T1.6	321.1347851	55.55448348	[792][M+1]+		29	NA	
M321.166T1.18	c18acquity								M321T1.7	321.1659706	70.90706022		[M+H-CH3]+ 335.184	1	NA	
M321.1664T16.51_2	c18acquity			4					M321T17.4	321.1663943	990.4831032	[793][M+2]2+		126	NA	
M321.1664T16.82_2	c18acquity			4					M321T17.3	321.166403	1009.252446	[794][M+2]2+		56	NA	
M321.2395T16.82_3	c18acquity			4					M321T17.6	321.2395358	1008.9491232			2298	NA	
M321.6501T14.25	c18acquity			4					M322T14	321.6500613	855.0313398			47	NA	
M321.6674T16.51	c18acquity			4					M322T17.1	321.6673886	990.4118112	[793][M+3]2+		126	NA	
M321.6675T16.82_1	c18acquity			4					M322T17	321.6674805	1009.1854794	[794][M+3]2+		56	NA	
M321.9707T0.89_1	c18acquity								M322T1.1	321.9706837	53.28801216	[788][M+3]+		7	NA	
M322.0771T1.19_1	c18acquity			4					M322T1.5	322.0771404	71.21215176			1	NA	
M322.1114T0.89_2	c18acquity			4					M322T1.6	322.1113866	53.34958842			7	NA	
M322.1661T16.82_2	c18acquity								M322T17.2	322.1660759	1009.3783518	[794][M+4]2+		56	NA	
M322.6669T16.83	c18acquity								M323T17	322.6669256	1009.662555		[M+K]+ 283.703 [M+Na]+ 299.677 [M+H]+ 321.661 [M+H-NH3]+ 338.686	56	NA	
M322.9563T1.4	c18acquity								M323T1.1	322.9562664	83.73249738			6126	NA	
M322.9645T0.89	c18acquity								M323T1.2	322.964495	53.1112158	[788][M+4]+		7	NA	
M323.165T16.82	c18acquity								M323T17.2	323.1650432	1009.3876362		[M+H]+ 322.16	56	NA	
M323.6666T16.84	c18acquity								M324T17.1	323.6665841	1010.1673908		[M+H-CH4]+ 338.686	56	NA	
M323.9714T1.03	c18acquity								M324T1	323.9714118	61.64186268			1382	NA	
M324.0141T1.19	c18acquity								M324T1.1	324.0140631	71.53068264	[801][M]+		1	NA	
M324.0141T1.38	c18acquity								M324T1.2	324.0140967	82.91488824	[802][M]+		243	NA	
M324.1473T16.7_1	c18acquity			4					M324T17.3	324.1472628	1001.8111134			4441	NA	
M324.29T16.71	c18acquity			4					M324T17.7	324.290023	1002.8876112	[807][M]+		259	NA	
M324.6689T16	c18acquity								M325T16	324.6689397	959.79129			2731	NA	
M324.6726T17.13_1	c18acquity			4					M325T17	324.6725714	1027.5355608	[804][M+1]2+		5906	NA	
M325.0185T1.19	c18acquity								M325T1.1	325.0184533	71.6802255	[801][M+1]+		1	NA	
M325.1132T1.15	c18acquity								M325T1.4	325.1131822	68.93053626		[M+H]+ 324.108	40	NA	
M325.3215T17.24	c18acquity								M325T17.8	325.3214859	1034.588784			55	NA	
M325.3218T17.4	c18acquity								M325T17.9	325.3217588	1043.9234742			2031	NA	
M325.5348T7.87	c18acquity			4					M326T8	325.5348249	472.16358846			6023	NA	
M325.6745T15.26_1	c18acquity								M326T15	325.6745392	915.6054096	[812][M]2+		4385	NA	
M326.0068T1.15	c18acquity								M326T1	326.0068195	68.76431616			2050	NA	
M326.0297T0.97	c18acquity								M326T1.1	326.0297352	58.49564304		[M+H-C2H4]+ 353.06 [M+H-C6H10O5]+ 487.084	10	NA	
M326.1423T16.7	c18acquity			4					M326T17	326.1422979	1001.824359			4442	NA	
M326.3055T17.69	c18acquity			4					M326T18	326.3054625	1061.2857444	[814][M]+	[3M+Na]+ 101.105	506	NA	
M326.3056T17.38	c18acquity								M326T17.5	326.3055506	1042.8485466		[3M+Na]+ 101.098	39	NA	
M326.5884T14.25	c18acquity			4					M327T14	326.5883807	854.915196			47	NA	
M326.6302T8.83_1	c18acquity								M327T9	326.6301557	529.58143794	[817][M]2+		156	NA	
M326.8874T0.82	c18acquity			4					M327T1	326.887369	49.31129736			21	NA	
M326.9944T9.32	c18acquity			4					M327T9.2	326.994418	559.40161884	[819][M]+		7566	NA	
M327.1254T14.67	c18acquity								M327T15.1	327.1254378	879.9147354		[M+2H-CH2]2+ 666.249	24	NA	
M327.1278T1	c18acquity								M327T1.3	327.1278427	59.90916888		[M+H+NH3]+ 309.103	10	NA	
M327.1767T14.97	c18acquity								M327T15.3	327.1766756	898.280088		[M+H]+ 326.17	28	NA	
M327.1773T15.25	c18acquity								M327T15.2	327.1773324	915.0555048	[822][M]2+		4382	NA	
M327.5511T8.67_1	c18acquity			4					M328T9	327.55107	519.92497068	[827][M]3+		7306	NA	
